ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,high court,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
43YhF4kINPk,2023-01-28,0.9964693784713744,91045.0,TV5,400.0,82.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
a7dIluCvyWU,2023-01-28,0.9574461579322816,1469.0,TV9,95.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nhyS1vflUs0,2023-01-29,0.9982523322105408,14807.0,TV9,313.0,12.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9qhPJ671A0s,2023-01-29,-0.9892126321792604,10036.0,TV9,352.0,4.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0nCgaQEnok4,2023-01-29,-0.990624725818634,11722.0,TV9,120.0,7.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
q7nYuI9SNGo,2023-01-29,-0.9605385661125184,628.0,TV9,334.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0qTrJPytRwk,2023-01-29,0.9948639273643494,7683.0,TV9,413.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8dD4kNG_0xw,2023-01-29,0.9853000044822692,868.0,TV5,334.0,3.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ued9kD2mG6o,2023-01-29,0.9938651919364928,3846.0,TV9,268.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ikm2ykuJJM0,2023-01-29,0.9944193959236144,3193.0,TV9,274.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EyGmK-FVQb8,2023-01-29,-0.9868930578231812,9888.0,TV9,250.0,6.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
yqdK0esTZcs,2023-01-29,0.9980731010437012,13634.0,TV9,225.0,6.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-KoMxi1QUVE,2023-01-30,0.9953925609588624,50819.0,TV9,160.0,29.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4TT3y08U7vI,2023-01-30,0.9971652626991272,774.0,TV5,388.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dL-BHa9pzRg,2023-01-30,-0.9977830052375792,6412.0,TV9,133.0,4.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JlXEk-Y683o,2023-01-30,0.9733292460441588,2181.0,TV9,183.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VoW42YYDSdM,2023-01-30,-0.9969107508659364,4558.0,TV5,447.0,6.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2lYPfFIxBEE,2023-01-30,0.9982505440711976,5897.0,ABN,350.0,5.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28ZUVVHRzcg,2023-01-30,0.9851588606834412,403.0,TV9,19.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mUVja5RYkdc,2023-01-30,-0.9960176348686218,993.0,TV5,442.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fgZPOyPniTM,2023-01-30,0.9943707585334778,2151.0,TV9,338.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZRZlWH0hTKk,2023-01-30,-0.9994229078292848,1907.0,ABN,345.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TWwfpkdEDEs,2023-01-30,-0.9961673617362976,3097.0,TV9,447.0,3.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XoBEL4qOfx4,2023-01-30,0.9926615953445436,1504.0,TV9,434.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0mF2gf3jdEo,2023-01-30,-0.9546836018562316,1996.0,TV9,536.0,3.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7hFyJNLQeVc,2023-01-30,-0.9899174571037292,2172.0,TV9,229.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-hmV2WBhGUs,2023-01-30,-0.99851793050766,27593.0,TV9,510.0,42.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ZDnz1P7w7QQ,2023-01-30,0.9480796456336976,695.0,TV5,361.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_KU4W4ien_8,2023-01-30,0.987810492515564,4562.0,TV5,344.0,6.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B3NDS5_Kw3E,2023-01-31,-0.9844089150428772,4954.0,TV9,266.0,7.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XCbRqe-KPrE,2023-01-31,0.9865713715553284,7866.0,TV9,256.0,28.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pjMWZeF_xhs,2023-01-31,-0.9915376901626588,3209.0,TV5,140.0,9.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tfnSK1Mobgg,2023-01-31,0.9978917241096495,830.0,TV5,349.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sjrR6q_6Xzo,2023-01-31,0.9980904459953308,1150.0,TV9,19.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ZUx9zUO9AqA,2023-01-31,-0.9993535876274108,17514.0,ABN,475.0,47.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2uu_8Y0_ScY,2023-01-31,-0.996801495552063,6559.0,TV9,188.0,9.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y0957AT1PRo,2023-02-01,0.9948232173919678,2213.0,TV9,31.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLyEyOJW1GA,2023-02-01,0.9885810017585754,14174.0,TV9,348.0,35.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6lrytX8-fQo,2023-02-01,-0.9932669401168824,10994.0,ABN,540.0,8.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6R_hpJxHV9Q,2023-02-01,-0.9923056960105896,10244.0,TV9,443.0,5.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r0sMNti3QxY,2023-02-01,0.9966807961463928,17565.0,TV9,248.0,31.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zXq4azFKLPI,2023-02-01,0.9979706406593324,12791.0,TV9,245.0,25.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UxiQLAYRGf0,2023-02-01,0.9966283440589904,17218.0,ABN,265.0,14.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mUpbnqxJtVw,2023-02-01,-0.9986348748207092,18558.0,ABN,505.0,15.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WgQTrwBKYzc,2023-02-01,-0.995492696762085,547.0,TV5,265.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POHM6fr5s8Y,2023-02-01,-0.9973878264427184,357.0,TV5,160.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d3F5WwZBFDk,2023-02-01,0.9984851479530334,7062.0,TV9,333.0,9.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9E1K2h98IU,2023-02-01,0.9981733560562134,2869.0,TV9,245.0,3.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
z7p5JdIMDJc,2023-02-01,0.993282914161682,23694.0,TV9,310.0,4.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FsiGpagbhtY,2023-02-01,-0.9952226281166076,20398.0,ABN,380.0,15.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cO-GvBEqTSg,2023-02-01,0.9902942180633544,2951.0,TV9,127.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OAwug2CK5_M,2023-02-01,0.9959231615066528,10298.0,TV9,214.0,4.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3mhvFnLYzjc,2023-02-01,-0.9838483929634094,2406.0,TV9,277.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75wVbrQRzv0,2023-02-01,-0.9980373978614808,10174.0,ABN,230.0,5.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1qRJhJUM0I,2023-02-02,-0.991126835346222,32862.0,TV9,155.0,26.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
q4KBIuxfN_M,2023-02-02,-0.9967389702796936,852.0,TV9,50.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
NAV4WzUHTPU,2023-02-02,-0.9982507824897766,871.0,TV9,19.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
isS6xVeMIAg,2023-02-02,-0.9978394508361816,185373.0,TV9,279.0,143.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EgaUZHN3_U8,2023-02-02,-0.991306483745575,82726.0,TV9,234.0,59.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5DWY_ZmnOX0,2023-02-02,0.9982126951217652,61895.0,TV9,260.0,60.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lUT_LgEY7tU,2023-02-02,-0.9984642267227172,65523.0,TV9,240.0,62.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dd5y0zFjrZU,2023-02-02,-0.9905561804771424,9683.0,TV9,267.0,8.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Y6UqOVUp3J8,2023-02-02,-0.9972713589668274,14057.0,TV9,229.0,22.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP5IshbeDCs,2023-02-02,-0.9973984956741332,5610.0,TV5,510.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
v1hHEFwo13k,2023-02-02,-0.9962345957756042,2663.0,TV5,160.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
F6M7e04J4kE,2023-02-02,-0.9920766353607178,18064.0,TV9,153.0,15.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cbur-iMfeaw,2023-02-02,-0.9973526000976562,3501.0,TV5,125.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1UAGZz7C-g8,2023-02-03,-0.9988380074501038,3121.0,TV9,231.0,10.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kovYgGlPz30,2023-02-03,-0.997946798801422,23746.0,ABN,260.0,38.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hsv37drCBU0,2023-02-03,-0.9922754168510436,2559.0,TV9,187.0,4.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ezxJyJxAco0,2023-02-03,-0.9986376166343688,123506.0,ABN,540.0,79.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rMnh7b9mNuU,2023-02-03,-0.9824338555336,22040.0,ABN,320.0,14.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ekkCoUOLRdQ,2023-02-03,0.9898805618286132,3860.0,TV9,210.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jl4r5q05Yt8,2023-02-03,-0.995862603187561,19357.0,ABN,170.0,12.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
x_1K1wjxifc,2023-02-03,-0.9960353970527648,27347.0,TV9,257.0,20.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WmWKmLqMyFs,2023-02-03,-0.9901897311210632,140004.0,TV9,182.0,75.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93z_KqO_2Fg,2023-02-03,-0.9985707998275756,3626.0,TV9,177.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
O490WifkmLY,2023-02-03,-0.9948033690452576,10436.0,ABN,315.0,6.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ewp4L2U4ifQ,2023-02-03,-0.997803032398224,41549.0,ABN,244.0,65.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42ZxLPo6ehs,2023-02-03,-0.9920072555541992,2285.0,TV9,122.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SifJOM_s8H0,2023-02-03,-0.9990947246551514,9902.0,TV9,44.0,7.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ai_R_uJSmPI,2023-02-03,-0.9897438883781432,10734.0,TV9,326.0,3.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5n-a-Zq0-8U,2023-02-03,-0.9917547702789308,105113.0,ABN,255.0,74.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9n6roW8au4E,2023-02-03,-0.993889093399048,670.0,TV9,20.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
v3RXytFmnVI,2023-02-03,-0.98720121383667,26104.0,ABN,355.0,20.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6J0wX9_yCTQ,2023-02-04,-0.9951139092445374,10480.0,TV9,438.0,20.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNGE9MkpGWM,2023-02-04,-0.9973403811454772,3446.0,TV9,338.0,1.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E3Nx0xeDEc8,2023-02-04,-0.9975554347038268,27532.0,ABN,339.0,40.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0_K0bJ2RDus,2023-02-06,0.9891614317893982,6509.0,TV5,255.0,7.0,rajinikanth.png,V. Rajinikanth,MEDIA,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6MHtRsKKh2w,2023-02-06,-0.962984263896942,348.0,ABN,93.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nxgyd8i6VdA,2023-02-06,-0.9990087747573853,1707.0,TV9,237.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NziEvI1tsbU,2023-02-06,0.9955369234085084,3741.0,TV9,216.0,3.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMG_rgK8w3c,2023-02-06,0.989592671394348,4076.0,TV9,198.0,16.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4SG0L0cvz6U,2023-02-06,-0.9994685053825378,6610.0,ABN,196.0,12.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
zmY27TA5TMk,2023-02-06,-0.9888091683387756,979.0,TV9,172.0,0.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ng-wyS7oz_I,2023-02-06,-0.9924361109733582,2667.0,TV9,176.0,2.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_IVFm9q7o,2023-02-06,-0.9986977577209472,3025.0,TV9,227.0,6.0,rajinikanth.png,V. Rajinikanth,MEDIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
