ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,ap employees,Sajjala ,ap assembly session today,Atchannaidu,high court,gorantla ,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy
QE_78vjq0OQ,2022-11-25,-0.9985218644142152,910.0,ABN,545.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1K1YR3S0HhY,2022-11-25,0.9945650100708008,3020.0,ABN,445.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11CdJL_yYrw,2022-11-25,0.994106650352478,24799.0,TV9,235.0,12.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fSn5KpbbZLA,2022-11-25,0.9599213004112244,1725.0,TV9,177.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
rnUTUGxUU20,2022-11-25,0.9898257851600648,33863.0,TV9,395.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t6dOIaQ6d2A,2022-11-25,-0.9965597987174988,4078.0,TV9,103.0,7.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ki5znjOn1Co,2022-11-25,-0.996382474899292,1002.0,TV9,45.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AguQtm2cur0,2022-11-28,0.9924694895744324,5316.0,Sakshi,489.0,9.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAqc_T9ymg0,2022-11-28,-0.9994625449180604,2703.0,ABN,465.0,12.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b6lMlJcaau0,2022-11-29,-0.9777036309242249,3638.0,TV5,257.0,10.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
DZhyoTaMvmU,2022-11-29,0.9973980188369752,7071.0,TV9,154.0,5.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3xgsPnIUfwU,2022-11-29,-0.9954779744148254,1047.0,ABN,177.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UUfNiSmd7Cc,2022-11-29,-0.9931076169013976,32836.0,ABN,385.0,46.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2O8NQlLh2A,2022-11-29,-0.9852765202522278,2322.0,ABN,430.0,7.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BTp-6xPFiI,2022-11-30,0.989340603351593,1881.0,Sakshi,135.0,5.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
evzKpsNBFUI,2022-11-30,-0.9919648170471193,22821.0,TV9,228.0,2.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8hRyr4JDhiY,2022-11-30,0.9934273958206176,437.0,TV9,78.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Uu_tpDyaKc0,2022-11-30,-0.9966456294059752,818.0,ABN,260.0,3.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
LPnyEpq5ZI4,2022-11-30,-0.9790593385696412,1733.0,TV9,76.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JXDfwTA1pSI,2022-11-30,-0.9974310994148254,5892.0,TV9,243.0,5.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iyejMbJC2W4,2022-11-30,-0.9893612265586852,33086.0,TV9,235.0,21.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
jdNGCbW-MzY,2022-12-01,-0.9965920448303224,25475.0,TV9,218.0,26.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5Rra_zQxscY,2022-12-01,-0.9975833892822266,890.0,TV9,166.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0hS0gqlU214,2022-12-01,-0.997711181640625,565.0,TV9,165.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O1PyDtj74k4,2022-12-01,0.989087700843811,2610.0,TV9,191.0,3.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JM4h6FlRaGE,2022-12-02,-0.998377561569214,2027.0,TV5,293.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705qTtVqevA,2022-12-02,-0.9950626492500304,2844.0,TV9,179.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ieeXcT_sy04,2022-12-03,-0.9964313507080078,1244.0,TV9,178.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
-Dfh8HjrpOI,2022-12-03,-0.9950569868087769,2951.0,TV9,273.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ddk3TylfJfk,2022-12-03,0.99518084526062,1100.0,Sakshi,225.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
is_GltrdDz4,2022-12-04,0.9968926310539246,1728.0,TV9,328.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMfE6ni4PBo,2022-12-04,-0.985087275505066,1246.0,ABN,370.0,3.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8zDlGTpA2Qw,2022-12-04,-0.9974104762077332,4988.0,TV5,390.0,18.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WoOHdWXBaTA,2022-12-04,0.9916220903396606,1140.0,ABN,155.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VSRI2V3z2os,2022-12-04,-0.9947271943092346,1642.0,TV9,231.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFtJetF4OwM,2022-12-04,0.9865511655807496,1220.0,ABN,130.0,3.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VrhBWEl8cIk,2022-12-04,0.9936254024505616,1763.0,ABN,190.0,5.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pGX9A0z3WKE,2022-12-04,-0.9977810978889464,2153.0,TV9,125.0,7.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JW9qTFoirI8,2022-12-04,0.9979070425033568,1327.0,TV9,300.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hRAAh1P9blk,2022-12-04,0.9987976551055908,624.0,ABN,285.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVs2lSrKgb8,2022-12-04,-0.9979105591773988,3090.0,TV9,518.0,8.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7hLu7K2quNA,2022-12-04,-0.9714420437812804,6933.0,TV9,151.0,8.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3oFQhOJXacU,2022-12-04,0.99046528339386,1769.0,TV9,208.0,6.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4urDrihOHsQ,2022-12-04,-0.9686101078987122,2043.0,TV9,304.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bNFJxa3zkpc,2022-12-04,0.9937813878059388,2815.0,TV9,268.0,8.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I4h02TCx9AU,2022-12-04,-0.9924697279930116,3785.0,TV5,200.0,19.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6aH50lJLIfQ,2022-12-04,0.9980733394622804,1399.0,TV9,271.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LiKaLluWemE,2022-12-04,-0.994937539100647,2404.0,TV9,534.0,5.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rRNcEOCtMAQ,2022-12-04,0.9965207576751708,478.0,ABN,150.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dJniZao4C7M,2022-12-04,0.9930485486984252,1515.0,TV5,155.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lZW8tAMhRDU,2022-12-04,-0.9818180203437804,1429.0,TV9,311.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWROZ1EugeQ,2022-12-04,0.9985539317131042,1460.0,TV9,93.0,6.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bzcgOT0eId4,2022-12-04,-0.9929113984107972,673.0,ABN,280.0,4.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QpP3teLwpiU,2022-12-04,-0.9967646598815918,3853.0,TV9,369.0,11.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8K-my4FSWHg,2022-12-04,0.9852563142776488,2088.0,TV9,263.0,6.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MU4cSS31zns,2022-12-04,-0.9984418749809264,2335.0,ABN,280.0,5.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8DpAqRV_F04,2022-12-05,-0.9980371594429016,993.0,ABN,303.0,2.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OXcdANgob8o,2022-12-05,-0.9960867166519164,533.0,TV9,129.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
gbSReebP-u4,2022-12-05,0.9874089956283568,781.0,Sakshi,344.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q7aiYVvHXxU,2022-12-05,-0.9985532164573668,1717.0,TV9,105.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7KJ4gNEa5hI,2022-12-05,0.9977754950523376,1590.0,TV9,336.0,6.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9tYaluvSuHk,2022-12-05,-0.996806502342224,853.0,TV9,249.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QrQ2gczXMw0,2022-12-05,-0.991953670978546,3686.0,TV9,86.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W2JMwLEPHUg,2022-12-05,-0.9994563460350036,1080.0,TV9,71.0,3.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4u0NAAB3z7A,2022-12-06,-0.995017111301422,2513.0,Sakshi,176.0,24.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LeHD_6-yaeY,2022-12-06,-0.9944981932640076,2377.0,TV9,337.0,4.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kM6CC74QS1Y,2022-12-07,0.9986120462417604,5822.0,TV9,157.0,7.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
sQkt7wg4xic,2022-12-07,0.993371605873108,1497.0,TV9,145.0,2.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
s9ebCgPgDwI,2022-12-07,0.9861962795257568,2319.0,ABN,220.0,3.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4KRlLQl2sfI,2022-12-07,0.9966666102409364,6460.0,TV9,249.0,24.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
aE8hKzMLRbs,2022-12-07,-0.9956281185150146,3400.0,TV9,281.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-KvyOxbQJbo,2022-12-07,0.9983658194541932,2178.0,TV5,195.0,5.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lTfi-zC-tpk,2022-12-07,-0.9967845678329468,886.0,TV5,361.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZkjLYfR4tT8,2022-12-07,0.7008056640625,3323.0,ABN,425.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zJbQQEJP5-Q,2022-12-07,0.9924235343933104,879.0,TV5,378.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iZinGIn60zc,2022-12-08,0.9968847632408142,1050.0,ABN,530.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z-ecDG5d2dg,2022-12-08,0.9954237341880798,5042.0,TV9,279.0,5.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RD4q8IkDwfY,2022-12-08,-0.9927599430084229,3072.0,TV9,111.0,3.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tOmcaGgiP9k,2022-12-08,-0.9988301396369934,3169.0,TV5,350.0,6.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-TtXbH0R8T4,2022-12-08,0.9884113073349,1234.0,TV9,282.0,4.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dZ4NZbHQkXo,2022-12-09,0.9988377690315248,1306.0,TV9,302.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
rp-gnF7QkmE,2022-12-09,-0.9921243786811828,7183.0,TV9,182.0,4.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lH2w_v1Zm30,2022-12-09,0.997502624988556,2403.0,TV9,228.0,2.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4eLjXxGJhiQ,2022-12-09,-0.999283730983734,468.0,ABN,232.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uczbhyEIJUg,2022-12-10,0.994342803955078,25518.0,TV9,236.0,36.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PxgxvkBAKk4,2022-12-10,-0.9874073266983032,2488.0,ABN,306.0,0.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De9A8EpuWdw,2022-12-10,-0.995384156703949,19749.0,TV9,296.0,2.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xoiGFvd9opc,2022-12-11,0.9875040650367736,7285.0,TV9,254.0,7.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
O9okFRTBYp0,2022-12-12,-0.9977484345436096,438.0,ABN,255.0,1.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
QzO-mIFKSDE,2022-12-13,-0.9937892556190492,426790.0,TV9,320.0,370.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
_Fcm7OWqSnY,2022-12-13,-0.9894501566886902,5723.0,TV9,261.0,6.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMZaBnMnTew,2022-12-13,-0.9953349232673644,13529.0,TV9,183.0,3.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gblJAYAFKX0,2022-12-14,0.9971765279769896,16214.0,TV9,197.0,8.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
NqAGDDiPuX8,2022-12-14,-0.9954656958580016,5142.0,ABN,405.0,9.0,rajempet.png,Meda Venkata Mallikarjuna Reddy,YSRCP,Rajampet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
