ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,janasena party,ap employees,ap assembly session today,high court,alliance,visakha
tjURUoaH9go,2023-03-27,-0.9979922771453856,3000.0,ABN,160.0,7.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
klUeboDdaBY,2023-03-27,-0.9980916380882264,3027.0,ABN,180.0,5.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1
6kLopD9YVAw,2023-03-27,-0.996002733707428,7313.0,ABN,312.0,10.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PIr0CZ3TTBs,2023-03-27,-0.998190701007843,2078.0,ABN,305.0,2.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tq7vBagbVmw,2023-03-27,-0.9853938817977904,9142.0,ABN,285.0,49.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jgc11Mw5kBs,2023-03-27,-0.9993133544921876,39016.0,ABN,350.0,46.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54StzsCgpB8,2023-03-27,-0.9994237422943116,3264.0,TV9,178.0,4.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
KevbWzWEx9Q,2023-03-27,-0.9988642930984496,2974.0,ABN,240.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
nUaM6KdDwRU,2023-03-28,-0.9990605711936952,3402.0,TV9,305.0,0.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
YOobwf_v5jw,2023-03-30,0.996204912662506,17651.0,ABN,315.0,23.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
afZO341BABw,2023-03-31,-0.9974714517593384,9821.0,ABN,145.0,28.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aX7A2ixrpzg,2023-04-02,-0.9973235726356506,7006.0,TV9,259.0,3.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
xGauTbgwsV4,2023-04-02,-0.997904658317566,2145.0,TV9,277.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7C5hJoqUT2s,2023-04-03,0.9950628876686096,790.0,Sakshi,167.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NZpYBe6BX9s,2023-04-06,-0.9979068040847778,13303.0,ABN,270.0,54.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
5d3iS518rWY,2023-04-06,-0.9981579184532166,4982.0,ABN,60.0,6.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
u3Dintt6T5E,2023-04-09,-0.9878968000411988,2668.0,TV9,261.0,2.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1
2_Et4bS5fs8,2023-04-11,0.996404767036438,1146.0,TV9,191.0,2.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
a78Jv4w4Apw,2023-04-12,0.9834749698638916,4156.0,Sakshi,213.0,6.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TcF8r4vCjLI,2023-04-12,0.9880093932151794,7195.0,ABN,255.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sJnaZjgFcoc,2023-04-13,0.9971265196800232,4579.0,TV9,280.0,5.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
e7vB3cwyS5A,2023-04-14,-0.997498333454132,2546.0,TV5,90.0,5.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ddJSdNbmnfc,2023-04-15,-0.998675525188446,38585.0,Sakshi,250.0,65.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Hdt-eKGGfek,2023-04-19,-0.9820918440818788,5790.0,TV9,268.0,2.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pym4l3oAd24,2023-04-20,-0.997536301612854,40354.0,TV9,238.0,3.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
