ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Vidadala Rajini,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,gorantla ,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy
Bgju829WntY,2023-01-02,-0.9979200959205629,1771.0,TV9,263.0,5.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DJAIowqKxY4,2023-01-02,0.9958011507987976,7917.0,TV9,212.0,6.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H7re0JeRUEw,2023-01-03,-0.9747442603111268,2897.0,TV5,285.0,2.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KjAfptVKok8,2023-01-03,-0.9990236759185792,969.0,TV9,273.0,7.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4C5xsxLHxKs,2023-01-03,-0.988255500793457,889.0,TV5,310.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
HAcoldjv-ZQ,2023-01-03,-0.9986257553100586,2140.0,TV9,295.0,9.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50Hy4kNYmqc,2023-01-03,-0.9897809028625488,38593.0,TV5,445.0,82.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7VQPyMkRcIc,2023-01-04,-0.9936059713363647,6193.0,TV5,73.0,7.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gkzgNWiXErI,2023-01-04,0.9915731549263,20647.0,Sakshi,409.0,79.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v7cvMmrhZeQ,2023-01-04,0.9961951971054076,2759.0,ABN,435.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ggC_vE49Wdk,2023-01-04,-0.9992040991783142,5183.0,ABN,345.0,2.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vP-ZaDfose4,2023-01-05,-0.9945057034492492,4842.0,Sakshi,278.0,1.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEudvt_4_0g,2023-01-05,-0.9974682331085204,1640.0,TV9,241.0,2.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Go_4JJg6xR4,2023-01-05,-0.9940645098686218,2103.0,TV9,257.0,9.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fdOVQrDLcl4,2023-01-05,-0.9989036321640016,1600.0,TV9,247.0,12.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
z3vTLx4QEAg,2023-01-05,-0.9694412350654602,1587.0,TV9,420.0,20.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3NbcvG7qG7s,2023-01-05,-0.997269570827484,2313.0,TV9,333.0,12.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1VlXPBN2n_0,2023-01-05,-0.999414563179016,3523.0,TV9,294.0,19.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jxpmWdxTmME,2023-01-05,-0.997922956943512,1178.0,TV9,230.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
WlHCbbKDRCE,2023-01-05,0.9952079653739928,1047.0,TV5,203.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qhCLsVLSY_A,2023-01-05,-0.991510570049286,1066.0,TV9,301.0,3.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wy07rJILYGU,2023-01-06,-0.9989755153656006,778.0,ABN,394.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_gJlL6nwaZA,2023-01-07,0.9986507296562196,7173.0,TV9,423.0,33.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oSqpvwWacR4,2023-01-07,0.9986209869384766,1570.0,TV9,258.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ycK7Tgn_MAQ,2023-01-07,0.991036057472229,36547.0,TV9,556.0,67.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j1-piaoG4gY,2023-01-07,-0.9939016103744508,15660.0,TV9,75.0,12.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wvqgoe8oEh0,2023-01-07,-0.997976005077362,3052.0,TV9,199.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qTPhj6XGlcs,2023-01-08,0.9988082647323608,2521.0,TV9,228.0,1.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QZtHa0XP1VU,2023-01-08,-0.9986847043037416,6732.0,Sakshi,267.0,8.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BtdXV9ML_t8,2023-01-09,-0.9885927438735962,16869.0,Sakshi,342.0,68.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
MCQuy2kTpro,2023-01-09,0.9942521452903748,2432.0,ABN,290.0,2.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
h3hsZvF7FYo,2023-01-09,-0.9976235032081604,170161.0,Sakshi,340.0,380.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
dVIEGkqrzBU,2023-01-09,0.994776487350464,3137.0,Sakshi,199.0,43.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
j8WtHuY6EBs,2023-01-09,-0.9994433522224426,7999.0,TV9,312.0,16.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dUMkxHOqDoM,2023-01-09,0.9941852688789368,4314.0,TV9,377.0,4.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fD4k90JvHAY,2023-01-09,0.9987741112709044,5994.0,Sakshi,352.0,16.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1UNgCNV1wlQ,2023-01-09,-0.9940827488899232,1747.0,TV9,278.0,6.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2p3tZYXzB7U,2023-01-09,-0.9984322190284728,4914.0,TV9,298.0,13.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
j4SoU8nV6uo,2023-01-10,0.9757269024848938,4855.0,TV5,229.0,4.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1pPIeUeFeks,2023-01-10,0.993372917175293,2722.0,Sakshi,248.0,5.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
YD9w2bo4878,2023-01-10,0.9982271790504456,2125.0,ABN,252.0,2.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wgi-9IDB53g,2023-01-10,0.98845773935318,1791.0,TV5,254.0,6.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c3UoUWnJfU,2023-01-10,-0.9880629777908324,42632.0,TV9,198.0,23.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tM_90GuJloA,2023-01-10,-0.998586893081665,11983.0,TV9,230.0,36.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kRLuVGMTWDg,2023-01-10,0.992619812488556,19194.0,TV5,305.0,28.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8K1luX2ODaU,2023-01-11,0.9928802847862244,12053.0,TV5,440.0,18.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v7ActHaGtdI,2023-01-11,0.9978142976760864,3043.0,TV5,244.0,3.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INNzkzgHbMQ,2023-01-11,0.9958350658416748,253.0,TV9,69.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LLHwzAaNQhU,2023-01-11,0.988255500793457,1932.0,TV5,310.0,1.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dTy6iPtAVZk,2023-01-11,-0.9986244440078736,1933.0,TV5,350.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wB1nd-_MC7M,2023-01-12,-0.9948116540908812,756.0,Sakshi,166.0,3.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2zXmt6UB7ss,2023-01-12,0.9956539869308472,7770.0,Sakshi,316.0,18.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0
gH38B3jIanc,2023-01-12,0.9988382458686828,26130.0,TV9,59.0,7.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-HlIYFPcIK4,2023-01-12,0.9979767203330994,862.0,TV9,142.0,3.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Tyqqd1KkWM4,2023-01-13,-0.9932175278663636,2613.0,TV9,172.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F5imckxtdPo,2023-01-13,-0.9973783493041992,79937.0,TV5,432.0,5.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wde8CWbUm7Y,2023-01-14,0.9988319277763368,590.0,ABN,259.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tReDJVgjjfo,2023-01-14,0.9988309741020204,3077.0,TV9,430.0,7.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp812mtrzCU,2023-01-15,0.99861478805542,6919.0,TV9,448.0,12.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DyXP1XMu81U,2023-01-15,0.99847811460495,614.0,TV5,136.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oh3WiCSk4lY,2023-01-16,0.9966775178909302,759.0,TV9,268.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24fcu6p30c4,2023-01-16,-0.9987375140190125,667.0,TV5,96.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3Vlud1K6Icw,2023-01-16,-0.9911318421363832,2440.0,TV9,186.0,7.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
qgIjn2eFwas,2023-01-16,-0.9905049204826356,26492.0,TV5,420.0,72.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mI3ztikudQo,2023-01-17,0.9985722303390504,892.0,ABN,328.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RwsQNQvelU0,2023-01-18,0.9976296424865724,2805.0,TV9,76.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ix-D9g4PCMY,2023-01-18,-0.9937307834625244,2635.0,ABN,138.0,9.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PLuM20jNcpw,2023-01-18,-0.998497724533081,789229.0,TV9,282.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RlypWyKDoHI,2023-01-18,-0.9986317753791808,2267.0,TV9,355.0,1.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
xyu58FBSxyY,2023-01-18,-0.9978604912757874,4708.0,ABN,145.0,10.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
W04LH5Al5fg,2023-01-18,-0.9977937936782836,2742.0,TV9,363.0,2.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s8WtAUquwq4,2023-01-18,-0.9973441958427428,2979.0,TV9,360.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tja7PoKV7go,2023-01-18,-0.9986252784729004,633.0,TV5,235.0,1.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uh_m0tHhh7M,2023-01-18,-0.882981538772583,8186.0,TV9,81.0,4.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1MVAhIr7zFY,2023-01-19,-0.9969894289970398,5970.0,TV9,314.0,1.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
MFZkYSDZtxY,2023-01-19,0.9971420168876648,4843.0,TV9,445.0,4.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hf8vSWiHnBA,2023-01-19,0.984423816204071,2894.0,TV5,237.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-aMkyEwfPS0,2023-01-19,-0.998464822769165,5077.0,TV9,195.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HoiBS4cAF78,2023-01-19,0.9988443851470948,456.0,TV9,324.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BbSiV0bhIv4,2023-01-19,0.98689866065979,2417.0,TV9,385.0,1.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y3trDYuPbzc,2023-01-19,0.9957135915756226,1388.0,TV9,387.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOVDNaRGRbM,2023-01-20,0.9944292306900024,14157.0,Sakshi,370.0,68.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G0WldsDx24E,2023-01-20,-0.9941404461860656,2470.0,Sakshi,249.0,1.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dq9H2wpGKME,2023-01-20,-0.9916691780090332,547.0,TV9,381.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WduVooSg4S8,2023-01-20,-0.9685649275779724,492.0,TV9,393.0,0.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ex0AooLoU-U,2023-01-20,-0.9954115748405457,45780.0,TV9,225.0,2.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H4tfHbbRVjs,2023-01-20,-0.995319664478302,63991.0,TV9,237.0,4.0,puttaparthi.png,Duddukunta Sreedhar Reddy,YSRCP,Puttaparthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
