ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,panchayat elections,Kuppam,janasena party,ap employees,ap assembly session today,Atchannaidu,alliance,polavaram,visakha,byreddy siddharth reddy
rPyqIO_xk_I,2023-02-16,-0.9976183772087096,742.0,TV5,170.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
CfCrmZomFpw,2023-02-16,0.9964919686317444,685.0,TV9,318.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emwFKo_Gbgs,2023-02-16,-0.9980687499046326,2148.0,TV9,253.0,5.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pv5NKFMmByk,2023-02-16,0.9928481578826904,10708.0,TV9,78.0,10.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-WCOmrZivc4,2023-02-17,-0.9968026876449584,7038.0,ABN,375.0,15.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
IvnKfwdpAjk,2023-02-17,-0.9962259531021118,709.0,TV9,251.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q3rJXTLYQU8,2023-02-17,-0.9994644522666932,3718.0,TV5,215.0,21.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
k12zx9bmZJA,2023-02-17,0.9795143604278564,9655.0,TV9,177.0,19.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r8moSvNwscE,2023-02-17,-0.975594699382782,1496.0,ABN,385.0,6.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vwTCg1vhTho,2023-02-18,0.9950029253959656,28594.0,ABN,442.0,313.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PcicaxC80uA,2023-02-19,0.9979648590087892,1232.0,TV9,276.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EVfwgp2hkKo,2023-02-19,-0.998382568359375,3265.0,TV9,336.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f2hIOUSPNtQ,2023-02-19,-0.9992818236351012,3925.0,ABN,169.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kJO_W1V8lng,2023-02-20,-0.9978819489479064,1488.0,TV9,146.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uplEksV2fmo,2023-02-20,-0.997569501399994,2544.0,ABN,315.0,3.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ZwOZw0zl9Z0,2023-02-20,0.9858899116516112,4875.0,ABN,237.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
WDjCY-iwmvw,2023-02-20,-0.9977259039878844,4318.0,TV5,188.0,4.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bRcb3DyPd5Y,2023-02-20,-0.9823821187019348,4252.0,TV9,124.0,8.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D20JmmIzy1I,2023-02-20,0.9981087446212769,5961.0,ABN,485.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5pCJ_RMVo1s,2023-02-21,-0.9905748963356018,13670.0,TV9,291.0,44.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
z63dyStrbvI,2023-02-21,-0.9897502064704896,46814.0,TV9,302.0,62.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
2NaxuLJ8tFk,2023-02-21,-0.9982312321662904,1902.0,TV9,230.0,12.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37cxd8DA9d8,2023-02-21,-0.9986178874969482,4764.0,TV9,171.0,46.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PwkIKBM0SAU,2023-02-22,0.9462593197822572,619.0,TV9,274.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAAXun_aosg,2023-02-23,-0.9891349077224731,7148.0,TV5,140.0,4.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
taRRSdK3F4E,2023-02-23,0.9983918070793152,153500.0,TV5,320.0,312.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Rj6sAAT-Dz0,2023-02-23,0.8452895879745483,6755.0,TV5,190.0,9.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yj6M1ckIkDY,2023-02-23,0.995640993118286,7815.0,TV9,169.0,3.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55cxWJ-jgiw,2023-02-23,0.9912646412849426,13408.0,TV5,212.0,9.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sFQ3ep_tI2o,2023-02-23,-0.9985243678092957,2246.0,TV9,345.0,6.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BiMKAul9Jx0,2023-02-23,0.9958013892173768,2903.0,TV5,330.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
v8HL2QCvL_0,2023-02-23,0.9964860677719116,4600.0,TV9,86.0,10.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TlyjpE2pQ7c,2023-02-24,0.9985328912734984,2632.0,TV9,267.0,14.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
TOnX-7VfV-Q,2023-02-24,0.998092234134674,1409.0,TV9,241.0,4.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y3pGa1DHLEQ,2023-02-25,0.9928421974182128,4163.0,ABN,265.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
EOnVYsKIzwk,2023-02-25,-0.9992766976356506,1640.0,TV9,187.0,4.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UkAncbPYs1Q,2023-02-25,-0.9930302500724792,16324.0,ABN,295.0,38.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69mgNymR8A8,2023-02-25,-0.9984914064407348,1736.0,TV9,88.0,8.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mn19o-2a_GI,2023-02-25,0.9956223368644714,2480.0,ABN,75.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
RdgIOQJLMKM,2023-02-25,0.9885602593421936,21008.0,ABN,310.0,29.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Vxsh94oPBUw,2023-02-25,-0.9981489181518556,2263.0,ABN,80.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qvqHvXXTYKc,2023-02-25,-0.9971195459365844,4206.0,ABN,155.0,3.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
PuF60I_-l_Q,2023-02-26,0.9852312803268432,9216.0,TV5,280.0,18.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36AW6logvbk,2023-02-27,-0.9983678460121156,16275.0,ABN,295.0,59.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2jUCTxTm-rI,2023-02-27,0.998551070690155,2410.0,ABN,130.0,3.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0hMRokFFIzk,2023-02-27,-0.9950457811355592,5130.0,ABN,220.0,15.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
X9P2nGsxuFg,2023-02-28,0.995462954044342,170.0,TV9,276.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTsewS_Gsd8,2023-02-28,-0.998069703578949,327.0,TV9,303.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISMuK1UIfhU,2023-02-28,0.993650496006012,294.0,TV9,285.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YRLdLSBPKHc,2023-02-28,-0.9989609718322754,9834.0,TV9,59.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9Cw3vwfN2ew,2023-03-01,-0.9980664849281312,461.0,ABN,105.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FZrNuuMnEIs,2023-03-02,-0.9056265950202942,7161.0,TV9,55.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bb-A47FO4cE,2023-03-02,-0.9917829036712646,2870.0,TV5,53.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2K3cd3TwD84,2023-03-02,-0.9845823049545288,16014.0,TV9,57.0,4.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9kHY0eJAxYc,2023-03-02,-0.9992552399635316,383.0,TV9,283.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i2u1UitKc8U,2023-03-02,0.954028308391571,12245.0,TV5,330.0,33.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HWcTQbBREIM,2023-03-03,0.988331377506256,11081.0,TV9,59.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C17r6n-t0YQ,2023-03-04,-0.9984526634216307,12310.0,TV9,58.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8oUDfmqnosg,2023-03-04,0.9965159893035888,2654.0,TV9,168.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fQqx7FPWb74,2023-03-05,0.9968743324279784,7696.0,TV9,55.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2Wrwl-9d854,2023-03-06,-0.9846479892730712,1378.0,ABN,116.0,13.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
XAPYjhmmzB4,2023-03-06,-0.9805991649627686,7327.0,TV9,58.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEKJjKCYDJw,2023-03-06,0.996585488319397,1126.0,ABN,103.0,4.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jOdCbgStPgs,2023-03-06,-0.9993473887443542,1125.0,TV9,263.0,5.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wOtqgf_V4qg,2023-03-06,-0.9994632601737976,835.0,TV9,262.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XSE6o5VxnYc,2023-03-06,-0.997913420200348,685.0,TV9,283.0,3.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
365CZ0IJ88M,2023-03-06,-0.9987253546714784,922.0,TV9,261.0,5.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
u9M1BBPeYkk,2023-03-06,0.9986567497253418,1915.0,ABN,65.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Yp8W1gSaqJk,2023-03-06,-0.996841549873352,738.0,TV9,265.0,5.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l6W1GxFXXM4,2023-03-08,-0.997327208518982,2616.0,TV9,356.0,3.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
op7876b-pWc,2023-03-08,-0.981295883655548,46696.0,TV5,280.0,134.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
PEuKUneMoTI,2023-03-08,-0.9989610910415648,2703.0,TV5,155.0,5.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
gioZExNxFbA,2023-03-08,0.9957088232040404,29657.0,TV5,355.0,52.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
4PTKwRn5IVo,2023-03-08,-0.9923946857452391,11631.0,TV5,325.0,38.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27uqkhw2w7M,2023-03-08,-0.9961316585540771,11089.0,TV9,58.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
czeFv6B_if4,2023-03-08,-0.9986530542373656,807.0,TV5,110.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ugqpqVmJ7L4,2023-03-08,0.9938116073608398,6565.0,TV9,50.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JCjAizIR-cw,2023-03-08,-0.997831642627716,1336.0,TV5,65.0,4.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
zhnU9AC-jtc,2023-03-08,0.996729850769043,18726.0,TV5,280.0,81.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wFtMcwL3jmA,2023-03-09,-0.990447759628296,1596.0,TV9,316.0,5.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
FotZ-XHYSkc,2023-03-09,-0.9992802739143372,3352.0,TV9,314.0,17.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rgyeALo3okw,2023-03-09,-0.9970707893371582,20834.0,TV9,58.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6K7_yqeDi4o,2023-03-10,-0.998872935771942,459.0,TV9,263.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eHYgFar67sc,2023-03-10,-0.998918890953064,3020.0,TV9,219.0,5.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UwLAKwVQ7Mk,2023-03-10,-0.9948359727859496,8304.0,TV9,216.0,10.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8RJ433yCVcU,2023-03-10,-0.9983312487602234,1219.0,TV9,264.0,10.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2FPWs69HQjo,2023-03-10,0.9950174689292908,478.0,TV9,277.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tdVKO68GSRs,2023-03-10,-0.9990584254264832,10396.0,TV9,56.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shdkrP1ltUk,2023-03-11,0.9971275925636292,965.0,TV9,276.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E_yyJb1xnz4,2023-03-11,0.9973318576812744,10781.0,TV5,219.0,7.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0bTxyNghvLk,2023-03-13,0.9982883334159852,5028.0,TV9,264.0,8.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66lXkdZOR7I,2023-03-13,0.9245645999908448,995.0,TV9,261.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tl5GQGLo61c,2023-03-13,-0.9931817650794984,10381.0,TV9,56.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hjT5zPuujtQ,2023-03-14,-0.9929614663124084,8206.0,Sakshi,190.0,6.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u84zucZD75Q,2023-03-15,-0.9862176775932312,992.0,TV9,266.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
fu-EfgPYoXI,2023-03-16,0.9980326294898988,16651.0,Sakshi,223.0,27.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9WYkd-ILIr0,2023-03-16,0.9923918843269348,61696.0,TV9,264.0,20.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IbOEonIrd34,2023-03-16,-0.9990355968475342,49014.0,ABN,220.0,82.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
LwexoU-tBPE,2023-03-16,-0.9978935122489928,14928.0,TV9,57.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SrvzdQrt9TY,2023-03-16,0.9980992674827576,10139.0,Sakshi,208.0,5.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
2erVF3NBP0s,2023-03-16,-0.9914152026176452,54458.0,Sakshi,132.0,60.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
zzJNJzKJmvE,2023-03-17,-0.9897055625915528,21672.0,TV5,265.0,23.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HXDntY7k_uE,2023-03-17,0.9962576627731324,721.0,TV9,275.0,0.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pDREOXTCuZA,2023-03-20,-0.9960734844207764,4597.0,TV5,203.0,2.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8UZmWPpky-U,2023-03-22,0.9983118772506714,1380.0,TV9,250.0,1.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CzgAJRSRHdY,2023-03-23,-0.9994797110557556,33194.0,TV5,175.0,62.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
SsuLPX-95mE,2023-03-23,-0.991671621799469,61974.0,TV5,155.0,85.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
gGtPGK6qOOE,2023-03-23,-0.998382806777954,9338.0,TV5,195.0,32.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEJck15fGNU,2023-03-23,-0.9980450868606568,537815.0,TV5,110.0,527.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PgFQhrVn_Vs,2023-03-23,-0.9806643724441528,5434.0,TV5,290.0,10.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6mDibn6XsR0,2023-03-26,-0.9990109205245972,2354.0,TV9,136.0,8.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fYkX27wVrck,2023-03-26,0.9863333106040956,25961.0,TV5,151.0,44.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dvlPYOdS8NM,2023-03-26,-0.9992371797561646,4656.0,TV9,86.0,13.0,kothapeta.png,Chirla Jaggireddy,YSRCP,Kothapeta,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
