ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,janasena party,ap employees,ap assembly session today,high court,alliance,Peddireddy ,polavaram,visakha,byreddy siddharth reddy,Kakani,kotamreddy ,roja,nellore ,srikakulam,yuvashakti,tadepalli,suprem court,ap development,tadipatri,nellore mekapati,nandigama,High Court
jgjXnWj-Pro,2022-12-31,0.9929948449134828,35968.0,Sakshi,518.0,176.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Vek6wLFsF90,2022-12-31,-0.9944652915000916,4532.0,Sakshi,501.0,14.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6XVpUZ3vUio,2022-12-31,-0.99902606010437,1448.0,ABN,265.0,3.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
jmjrC6q4ZhU,2023-01-02,-0.9986238479614258,3284.0,ABN,335.0,7.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D-zupj2U5Ew,2023-01-02,0.9856964349746704,4326.0,TV9,278.0,7.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DJAIowqKxY4,2023-01-02,0.9958011507987976,7917.0,TV9,212.0,6.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v5NzAhWBWBM,2023-01-02,-0.9980008006095886,52785.0,TV9,343.0,106.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2WoH98BhgeU,2023-01-02,0.9303544759750366,9062.0,ABN,495.0,15.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6zsiV0LjDVI,2023-01-02,-0.9994542002677916,2236.0,Sakshi,171.0,3.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
F557cFcwRAY,2023-01-02,-0.993871569633484,12351.0,TV9,190.0,17.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
F_LyhjJoXU4,2023-01-03,-0.996013045310974,99416.0,TV5,387.0,79.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nHMChNUZ5Ck,2023-01-04,-0.996630847454071,776.0,TV5,295.0,0.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6za76mAD-00,2023-01-05,0.9962963461875916,1098.0,Sakshi,169.0,1.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OWQta7ekahc,2023-01-05,-0.999118149280548,913.0,TV9,335.0,4.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y7nNJr2y1m4,2023-01-05,0.9971662163734436,1910.0,TV5,390.0,2.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wAu-0_cVd9w,2023-01-06,0.9915012121200562,708.0,TV5,295.0,0.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HW3CFfUg9SI,2023-01-06,-0.9915931224822998,57237.0,ABN,510.0,69.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRvsNr3WfDA,2023-01-06,-0.996223211288452,566.0,TV5,360.0,1.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5zZEkzSX8ME,2023-01-06,0.9858894348144532,1415.0,TV5,109.0,4.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mRcsAoqBBhg,2023-01-06,-0.9906512498855592,708.0,TV5,337.0,0.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8eZKOd-bYsg,2023-01-07,-0.9981871247291564,1599.0,ABN,290.0,2.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
rv8Jc6CWalQ,2023-01-08,0.9955845475196838,66430.0,ABN,342.0,113.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9dIaOjW82fo,2023-01-09,-0.9975403547286988,6182.0,ABN,228.0,3.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hde_xz7zp1o,2023-01-09,0.9813620448112488,510.0,ABN,110.0,0.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
qjU_Ys2hPkE,2023-01-09,-0.996368408203125,18916.0,ABN,275.0,16.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ofGEtZZ2eqE,2023-01-09,0.9975993037223816,1540.0,ABN,389.0,5.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PyBP5ajuN-o,2023-01-09,-0.9645172357559204,3833.0,ABN,410.0,2.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQECVwRTGmI,2023-01-09,0.9584266543388368,5553.0,ABN,370.0,9.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9QUSEX81M5Q,2023-01-09,0.997425377368927,930.0,ABN,160.0,1.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RISn37dHylI,2023-01-10,-0.9986592531204224,3342.0,ABN,360.0,3.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tHcHEo3iz6g,2023-01-10,-0.9985402822494508,813.0,ABN,360.0,2.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IgcSeGja21I,2023-01-11,-0.9986612796783448,2335.0,ABN,524.0,3.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHGiESKKLyA,2023-01-11,0.9541764855384828,1714.0,ABN,550.0,3.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nPjngr8yv0A,2023-01-11,0.9910242557525636,10235.0,ABN,598.0,15.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74qzZwWPrQY,2023-01-11,-0.9856727123260498,2689.0,ABN,302.0,3.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P8v80MV7KKo,2023-01-12,-0.9904229640960692,2971.0,Sakshi,131.0,22.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ouRmShR_Hv0,2023-01-12,0.9985142350196838,4270.0,Sakshi,203.0,2.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0
6Ha-yEdPCnc,2023-01-13,-0.9983481168746948,29074.0,ABN,255.0,70.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gkTHdWGN-4s,2023-01-13,-0.9911811351776124,10638.0,ABN,245.0,6.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QfSdSZYbbGY,2023-01-14,-0.9925518035888672,55697.0,ABN,365.0,36.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-DYmUYbLPKE,2023-01-15,0.988072156906128,5125.0,TV9,261.0,6.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VKXgfjGYBy8,2023-01-16,-0.9399097561836244,2733.0,ABN,275.0,0.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
jVvz3gg6li4,2023-01-16,-0.9946082830429076,2426.0,ABN,305.0,2.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a4gAA5K7ye4,2023-01-17,0.997729480266571,50199.0,TV9,477.0,17.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n7Y_devH8uw,2023-01-17,-0.9936937689781188,37824.0,TV9,297.0,76.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gGW9yv3dIyY,2023-01-17,-0.999160885810852,16969.0,TV9,304.0,30.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xdc1DljGfuk,2023-01-17,0.9971939325332642,62247.0,TV9,213.0,157.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8EGUZPffu-Q,2023-01-18,0.992855668067932,5255.0,TV9,324.0,23.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5ntlP8bx07g,2023-01-20,-0.9978296160697936,34480.0,TV5,300.0,15.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8EFApxog_1U,2023-01-21,-0.9992517828941344,2461.0,ABN,535.0,4.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D0G7vuvG-vQ,2023-01-21,0.996334195137024,1180.0,TV9,233.0,10.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bXv2jEXTsO0,2023-01-22,0.9884679913520812,606.0,TV5,405.0,2.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OGc5FBH3fLg,2023-01-22,0.997732639312744,49069.0,Sakshi,552.0,287.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
aDw1dS8Vhy0,2023-01-22,-0.973941206932068,1559.0,Sakshi,93.0,5.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pfXrfixn42w,2023-01-23,-0.9969934225082396,916.0,TV5,205.0,1.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
RDUqq1BfOQU,2023-01-23,-0.9965294003486632,11938.0,Sakshi,542.0,88.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-zVdKX1oJuk,2023-01-23,0.9723161458969116,2952.0,TV9,204.0,1.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dUGYacZxnXw,2023-01-23,-0.9960506558418274,1219.0,Sakshi,542.0,8.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5EQ75EtdjI,2023-01-23,0.9973019361495972,20209.0,ABN,480.0,66.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ocD9cDDa_mc,2023-01-23,-0.9940592050552368,4049.0,Sakshi,492.0,20.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VLFNwyesx8E,2023-01-23,0.9985198378562928,7208.0,ABN,430.0,11.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LQeFiZX39uY,2023-01-24,0.9803091287612916,12115.0,Sakshi,298.0,12.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
U4Xvk_GsDcA,2023-01-24,0.9974384307861328,1198.0,Sakshi,309.0,2.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRGLAua5Nvk,2023-01-25,-0.998971700668335,1187.0,ABN,320.0,1.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIum7oPh9Us,2023-01-26,-0.9895206689834596,13789.0,TV9,262.0,31.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nHkNX_-HIWE,2023-01-26,0.9986705780029296,1788.0,TV9,271.0,0.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-KtpyducPDc,2023-01-26,0.9976305961608888,1385.0,TV5,505.0,0.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vDGvSD6UOBM,2023-01-26,0.9561169743537904,1263.0,TV9,282.0,5.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bV_m2pOWr6c,2023-01-26,0.9954594969749452,1876.0,TV9,126.0,8.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mghk23ZXFmU,2023-01-26,0.9953908920288086,161418.0,TV5,310.0,216.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tSC3acs8hbQ,2023-01-26,0.98239266872406,460.0,Sakshi,569.0,2.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sPNwZ0qRP6I,2023-01-26,-0.998791754245758,3803.0,TV9,226.0,18.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6m7Iky8IgTk,2023-01-26,-0.9989890456199646,26415.0,TV9,483.0,106.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6oF45luj3x8,2023-01-26,-0.9841296672821044,2111.0,TV5,165.0,0.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z63qMV7UK_U,2023-01-26,0.996659517288208,964.0,TV9,294.0,4.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ifVU0jHj_0,2023-01-26,0.9979299306869508,6474.0,TV5,80.0,6.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wZ7cl3uiris,2023-01-28,-0.9980711340904236,9429.0,ABN,260.0,11.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3R9J4tRvJtc,2023-01-28,0.9942525029182434,5368.0,ABN,285.0,16.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K-zJ-vm8Rmw,2023-01-28,-0.9977496266365052,3422.0,ABN,155.0,3.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9YwlAuR6GPs,2023-01-28,0.969748556613922,72367.0,TV9,207.0,7.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mljyPwCjxG4,2023-01-28,0.996759831905365,1542.0,Sakshi,245.0,5.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5gzM96W8dUA,2023-01-30,-0.9982240796089172,1408.0,TV9,324.0,2.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcar7vtspSw,2023-01-31,-0.9983299374580384,4231.0,ABN,355.0,8.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mdq-0l2eKDY,2023-02-01,0.9952360987663268,17991.0,ABN,365.0,4.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
WgQTrwBKYzc,2023-02-01,-0.995492696762085,547.0,TV5,265.0,0.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POHM6fr5s8Y,2023-02-01,-0.9973878264427184,357.0,TV5,160.0,1.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P5DdCsX6Noc,2023-02-01,-0.9981476068496704,16496.0,TV9,321.0,19.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x_1K1wjxifc,2023-02-03,-0.9960353970527648,27347.0,TV9,257.0,20.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZqqDo2BxvXo,2023-02-03,0.997890055179596,25361.0,Sakshi,580.0,56.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2rMOwaabjn0,2023-02-03,-0.9137478470802308,6630.0,Sakshi,95.0,18.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
Ai_R_uJSmPI,2023-02-03,-0.9897438883781432,10734.0,TV9,326.0,3.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uBXTO-8kn9Y,2023-02-03,-0.9192546010017396,2001.0,TV9,299.0,3.0,achanta.png,Cherukuvada Sri Ranganadha Raju,YSRCP,Achanta,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0
