ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,janasena party,ap employees,Sajjala ,ap assembly session today,alliance,Peddireddy ,polavaram,visakha,byreddy siddharth reddy
-nEQts_Oj_8,2023-02-23,-0.9991934895515442,7857.0,TV9,304.0,5.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BL3dDfZjSIc,2023-02-23,-0.9966806769371032,9908.0,TV9,274.0,14.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
-6TDYrlU9zs,2023-02-23,-0.999053418636322,3783.0,TV9,183.0,3.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
o7sLEQ_BrHM,2023-02-26,-0.9951240420341492,3058.0,TV9,351.0,1.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Axfau6UlCE,2023-02-26,0.998076319694519,862.0,TV9,268.0,4.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cz-8FbBNFFA,2023-02-27,0.9865424633026124,1437.0,TV9,275.0,1.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fK1CzvNRMmk,2023-02-28,-0.9975155591964722,479.0,TV9,267.0,5.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HmwnrAE6peg,2023-02-28,-0.998590648174286,24018.0,ABN,285.0,45.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WUlY5rq3z0g,2023-03-01,0.9859858751296996,730.0,TV9,240.0,2.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59SeP6RZDsM,2023-03-01,0.9983288645744324,286.0,TV9,251.0,2.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u6hO6qcGpb4,2023-03-01,-0.996527373790741,1114.0,TV9,62.0,6.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06a5b0v0A1g,2023-03-01,-0.9740138053894044,348.0,TV9,282.0,1.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zLlncqYZKNw,2023-03-01,-0.9989073276519777,6319.0,ABN,195.0,5.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ue6To8CfPtQ,2023-03-01,-0.998968243598938,181745.0,TV9,218.0,12.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
rx_uaHBHgn0,2023-03-02,-0.9847912192344666,560.0,ABN,89.0,0.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IgjxDVIWzKc,2023-03-02,0.9971030354499816,707.0,TV9,61.0,3.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
Vdsphru4yN0,2023-03-03,-0.9791435599327089,12618.0,TV9,176.0,24.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keKRA9FWq_s,2023-03-03,-0.9977030158042908,23064.0,TV5,220.0,33.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
aVhtKryT_Hs,2023-03-05,-0.997974932193756,925.0,TV9,269.0,2.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e-5AaY1TEFM,2023-03-05,-0.9968775510787964,2306.0,TV9,160.0,1.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flKe1XlSWDo,2023-03-05,-0.9941806197166444,1526.0,TV9,270.0,0.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4ypI7ha53ks,2023-03-05,0.9905959367752076,2661.0,TV9,164.0,2.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vy6ypyoJoBI,2023-03-06,-0.9978832602500916,4687.0,TV9,239.0,8.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7OEKqDvelTA,2023-03-06,0.9982757568359376,12890.0,ABN,69.0,7.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9POwjnBDY0I,2023-03-07,-0.9992337226867676,1032.0,TV9,82.0,6.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
a78uLVJLFbc,2023-03-08,-0.966238796710968,9107.0,Sakshi,301.0,21.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4PTKwRn5IVo,2023-03-08,-0.9923946857452391,11631.0,TV5,325.0,38.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
mmLYG6Nbhds,2023-03-09,-0.9938982725143432,6046.0,TV9,137.0,4.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rzzi9wB2EmA,2023-03-09,-0.9984899759292604,146043.0,TV9,304.0,89.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gEs1lpVUZ8o,2023-03-10,-0.9984436631202698,3139.0,TV9,209.0,1.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9uHFiKTKuXc,2023-03-11,0.9919169545173644,2829.0,Sakshi,325.0,4.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ujp7kqU0AkE,2023-03-13,-0.997954487800598,17306.0,Sakshi,61.0,57.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qjyy_U_BLXA,2023-03-13,0.998701810836792,15115.0,TV9,182.0,13.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2tYK25DIm98,2023-03-13,0.9987033605575562,651.0,TV9,264.0,1.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hjT5zPuujtQ,2023-03-14,-0.9929614663124084,8206.0,Sakshi,190.0,6.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KepV5Vvk5qQ,2023-03-15,-0.9972109198570251,5773.0,TV9,355.0,11.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
vpjJbZ46MQI,2023-03-15,-0.9991965889930724,5948.0,TV9,263.0,12.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
bVi8PqdJK1w,2023-03-15,0.9873513579368592,5110.0,TV9,308.0,6.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
9IdbMzNWkjA,2023-03-15,-0.993341624736786,8847.0,TV9,156.0,5.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dszQWIyY6XY,2023-03-15,-0.9811345338821412,13661.0,TV9,319.0,15.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uLT8N5ebOoc,2023-03-15,-0.998343586921692,628.0,ABN,262.0,0.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wn8nL8vB450,2023-03-17,-0.9965453743934632,1277.0,TV9,337.0,1.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ca_A24DMCvw,2023-03-17,0.9978750944137572,8123.0,TV9,107.0,4.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
yREbzNg3h1Y,2023-03-17,-0.9606441855430604,5253.0,TV5,119.0,13.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
yq8bUUNEY4s,2023-03-17,-0.9976715445518494,3503.0,TV5,150.0,5.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KOOswJvdg4c,2023-03-17,-0.9986326098442078,5403.0,TV9,303.0,8.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URwYTg_BFXE,2023-03-17,0.9969987869262696,14939.0,TV9,235.0,21.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n2mSgXx4fSo,2023-03-17,-0.993837296962738,10675.0,TV9,283.0,17.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JFlzMN2eLwM,2023-03-18,0.9970767498016356,1183.0,TV9,357.0,2.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VB31gswo_Rg,2023-03-18,-0.7953971028327942,2682.0,TV9,97.0,4.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8pWi13X3_Ik,2023-03-18,-0.9980953335762024,1398.0,TV9,281.0,1.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LhTNWVD-CyA,2023-03-18,-0.9992877840995787,7690.0,TV9,314.0,36.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
XWUM32zSNQg,2023-03-18,-0.9989222288131714,710.0,TV9,282.0,2.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZiUSVU-paj4,2023-03-18,0.9984240531921388,1803.0,TV9,321.0,0.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OUYIg6dvwOI,2023-03-22,-0.996871531009674,2402.0,TV9,268.0,3.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5wRLmxTlA0E,2023-03-23,-0.9992501139640808,10342.0,TV9,283.0,1.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0
_Rw5ZD4_cpQ,2023-03-23,-0.990108847618103,43449.0,TV9,41.0,14.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
ZgfInN_ZA28,2023-03-23,0.997359812259674,72646.0,TV9,210.0,28.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
vdZbIryo5ps,2023-03-24,-0.9982938170433044,47871.0,TV9,183.0,59.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
f06Fg0zU92U,2023-03-26,0.9981923699378968,3273.0,TV9,110.0,3.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jbGmJ-T8e8c,2023-03-26,0.9936991930007936,2386.0,TV9,244.0,1.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Asty6NDPwyg,2023-03-26,-0.9950113296508788,7428.0,TV9,292.0,9.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cz4rrOgZ__w,2023-03-28,-0.9963653087615968,2219.0,Sakshi,125.0,3.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PqZqrRw29cQ,2023-03-30,-0.9943258166313172,1212.0,TV9,355.0,1.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rtb4Jq4e_x8,2023-04-02,-0.9979504942893982,4276.0,TV5,336.0,2.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
33KeEMPRsXA,2023-04-02,-0.9976779818534852,1759.0,TV9,184.0,0.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WbPARQa5P3o,2023-04-04,-0.9947994947433472,2448.0,TV9,191.0,0.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LtyepFI5L0U,2023-04-04,0.9979242086410522,7312.0,TV9,240.0,4.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Jw7P6myF7_A,2023-04-06,-0.9925212264060974,709.0,TV5,121.0,6.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
haJrKtV2bjA,2023-04-06,0.9985550045967102,2657.0,TV9,120.0,4.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FiZUoKbIN4o,2023-04-06,-0.9916188716888428,928.0,ABN,100.0,0.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5elPLbb120s,2023-04-07,-0.7248649597167969,1506.0,TV9,256.0,5.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9dRNiuKzV9M,2023-04-08,-0.9898622035980223,39304.0,ABN,150.0,48.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYByDrF9f00,2023-04-08,-0.9985456466674804,480.0,TV9,272.0,1.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
k6L-CYMk-zw,2023-04-10,-0.9966467022895812,1630.0,TV9,158.0,1.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThH960dk2mk,2023-04-14,-0.9981458187103271,2543.0,TV5,330.0,2.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUG2U3tzjJQ,2023-04-15,-0.9974929094314576,28724.0,ABN,144.0,17.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ZPb9WLFdRtM,2023-04-15,-0.9954611659049988,2867.0,Sakshi,344.0,3.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Ju-tJYYG7w,2023-04-17,0.9987668991088868,394.0,TV9,291.0,1.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R5eg8Pr9N1c,2023-04-20,-0.9876865148544312,2089.0,TV5,200.0,10.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
N-SW6mOccVc,2023-04-21,-0.9991230368614196,1307.0,ABN,118.0,1.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
mWRvzPy402E,2023-04-21,0.9915568828582764,6417.0,TV9,320.0,10.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
DiLFK6fKong,2023-04-22,0.9980964064598083,23665.0,Sakshi,42897.0,7.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
xgAuWUkI_eU,2023-04-22,0.9985175728797911,16822.0,Sakshi,171.0,36.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CHgEjwCO_60,2023-04-22,-0.999462902545929,29244.0,Sakshi,323.0,147.0,pithapuram.png,Dorababu Pendem,YSRCP,Pithapuram,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
