ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Vidadala Rajini,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,MLC Elections 2023,high court,gorantla ,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
zzpIRA249zg,2021-02-16,-0.9976691603660583,661.0,Sakshi,178.0,0.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CgOE6O2jaLM,2021-02-17,0.9976388216018676,14116.0,Sakshi,188.0,1.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Rbr56gbmJgk,2021-02-18,0.9981344938278198,22482.0,Sakshi,184.0,4.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0
mXz0S29evBw,2021-02-19,-0.9980009198188782,75615.0,Sakshi,247.0,65.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25Sl7YlMSYs,2021-02-19,-0.990458607673645,2142.0,Sakshi,191.0,0.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Wt6ubWb-yKU,2021-02-19,0.9963006973266602,13315.0,Sakshi,228.0,53.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
h1RYtqc4bg0,2021-02-19,0.9923498034477234,6816.0,Sakshi,209.0,8.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
-N02v0cG9IM,2021-02-19,-0.9976356029510498,101424.0,Sakshi,340.0,53.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VSosEix_bWU,2021-02-19,-0.9980396628379822,920.0,Sakshi,295.0,1.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
-q0Pci8GHTU,2021-02-20,-0.9895051121711732,1009.0,Sakshi,112.0,5.0,pattikonda.png,Kangati Sreedevi,YSRCP,Pattikonda,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
