ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,Atchannaidu,high court,gorantla ,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy,vijayasai reddy,kotamreddy ,undavalli arun kumar,roja,vidya deevena,nellore ,srikakulam,yuvashakti,tadepalli,ys vijayamma,Pension,vangaveeti radha,suprem court,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,butchaiah chowdary,Corona,gudivada ,varahi ,election commission,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
z9w9oDMYP6M,2023-02-10,-0.9966927766799928,4020.0,TV5,324.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uuZiTIBWffc,2023-02-10,0.9982452392578124,7977.0,TV5,285.0,18.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
jx2gBTnF44E,2023-02-11,-0.9970635771751404,1192.0,TV9,309.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EStMtBF-DNw,2023-02-12,-0.9965295195579528,16595.0,TV5,341.0,53.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N1cOOsJOOCQ,2023-02-13,-0.9990711212158204,7339.0,TV5,207.0,4.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5yie0akyaTU,2023-02-13,0.9961180686950684,3103.0,Sakshi,555.0,4.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSlogXb40Fc,2023-02-13,0.9924591183662416,4742.0,ABN,195.0,3.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0
OKmPGS8OgTE,2023-02-13,0.9527010321617126,745.0,TV5,375.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsEignFCuEw,2023-02-13,-0.957274317741394,4051.0,ABN,217.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L5C958xg79Y,2023-02-14,0.9414125680923462,6846.0,ABN,350.0,15.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-cMz9n-xqU,2023-02-14,-0.9978894591331482,455.0,TV5,434.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1t9JnImoWcg,2023-02-14,-0.9882255792617798,5627.0,TV9,238.0,9.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4SjKB6_V_4,2023-02-14,-0.9985040426254272,4121.0,TV9,219.0,3.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49lbCMDMZ5M,2023-02-14,-0.9982225298881532,695.0,TV9,85.0,3.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3m7Nrypw5P0,2023-02-14,-0.9935908317565918,4697.0,ABN,235.0,3.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
hn3vS797efI,2023-02-14,-0.9979625940322876,1784.0,ABN,170.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nyf0dGLt_uk,2023-02-14,0.9941061735153198,1606.0,TV9,77.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
kTM6kU7za7c,2023-02-14,-0.998862624168396,4730.0,TV9,328.0,4.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0qQRrTiKDD4,2023-02-15,-0.9989593029022216,3539.0,TV5,209.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
wwcnNIkzBKE,2023-02-15,-0.998382568359375,887.0,ABN,101.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC2V-wcna7Y,2023-02-15,0.9980023503303528,2819.0,TV9,138.0,9.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tgA97AQ4lWc,2023-02-15,0.8124942779541016,2746.0,TV9,197.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4D54Fa5Bkbw,2023-02-15,-0.9973216652870178,81570.0,TV5,508.0,137.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LalxNoeFnj0,2023-02-15,-0.9909747242927552,895.0,TV9,455.0,6.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7zaz6K2Yjy8,2023-02-15,0.998467743396759,3956.0,Sakshi,301.0,8.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0
bZWpfjsp9u4,2023-02-16,0.9907696843147278,1030.0,TV9,116.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mw66KeYo3mg,2023-02-16,0.9951966404914856,62419.0,Sakshi,66.0,78.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
KMM95864Xg8,2023-02-16,-0.9916706085205078,267.0,ABN,260.0,2.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
x9vBd64uCGU,2023-02-17,-0.9980415105819702,10474.0,TV9,372.0,29.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y7qMNECPQCo,2023-02-17,-0.9961017370224,873.0,TV5,254.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yacfghdtgmM,2023-02-17,-0.9979200959205629,118687.0,ABN,425.0,156.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zHkDyMJb6Q4,2023-02-18,-0.99847012758255,5898.0,ABN,311.0,18.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lkSEnte94o0,2023-02-18,0.6103910803794861,1022.0,ABN,381.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5NJoSAciNHQ,2023-02-18,-0.9804721474647522,264775.0,TV5,200.0,385.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_MnXJfCXVo,2023-02-18,0.9912344217300416,1933.0,TV9,306.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UxsoPD_0MAg,2023-02-18,-0.9993001222610474,2104.0,TV9,389.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-F0lfLuR8GM,2023-02-18,-0.9003996849060059,17129.0,TV9,298.0,43.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rJoF6MWuezY,2023-02-18,0.9852322340011596,10219.0,TV9,91.0,26.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALbUMdbjsts,2023-02-18,-0.9943395256996156,3257.0,ABN,351.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yZGXw99gC4k,2023-02-18,-0.998249053955078,2605.0,TV9,293.0,3.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hzc4ZrFOaK0,2023-02-19,0.9940833449363708,1228.0,TV9,288.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
eiGijcoMwzU,2023-02-19,-0.997864305973053,1077.0,TV9,81.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
VSARSFcL9ZA,2023-02-19,0.9968446493148804,2330.0,TV9,122.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
__08KEJP66w,2023-02-19,0.9983322024345398,3188.0,TV9,428.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCH2fnEfn3k,2023-02-19,0.9976303577423096,20584.0,TV9,204.0,7.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aEo4F0TLLQs,2023-02-19,0.9988031387329102,33649.0,TV9,102.0,9.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_RuBCgPcED8,2023-02-19,-0.9949830770492554,23054.0,TV9,374.0,7.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2Szj5Hfo0ds,2023-02-19,-0.998880922794342,11471.0,TV5,310.0,14.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
iBkni_jJ-38,2023-02-20,0.9960032105445862,8776.0,Sakshi,181.0,22.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
h76ydn2S5A0,2023-02-20,0.9986928105354308,13121.0,Sakshi,314.0,17.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LagjcqwZ2SM,2023-02-20,0.9912424087524414,10710.0,TV9,164.0,2.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SfYUZ0pKM3s,2023-02-20,0.9927016496658324,54449.0,Sakshi,524.0,42.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-9AjUH-Ff3I,2023-02-21,-0.9991409778594972,7770.0,ABN,352.0,10.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D_zvNZs2_TA,2023-02-21,0.9797397255897522,3870.0,TV9,183.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OA-zueRm5Sk,2023-02-21,-0.9983792304992676,1215.0,TV9,79.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NQtnZyqVWss,2023-02-21,0.9931740164756776,1826.0,TV9,295.0,2.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eAfN5HnxeIQ,2023-02-21,-0.997761607170105,3255.0,ABN,75.0,13.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tof6EkuYkpQ,2023-02-21,-0.9993717074394226,1900.0,ABN,251.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HofCl4HyYZ4,2023-02-22,-0.999184548854828,11973.0,ABN,172.0,10.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M8OkxLlj6h8,2023-02-22,0.9977110624313354,1510.0,TV9,267.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tC4erJ1aafA,2023-02-22,-0.9991353154182434,9712.0,TV9,122.0,14.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_rkkC_C0qg,2023-02-24,-0.9978006482124328,1351.0,ABN,155.0,1.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XCYXCk2viPA,2023-02-24,0.9985221028327942,2456.0,TV9,236.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yZIrm-2ZbKM,2023-02-24,-0.9988399147987366,2175.0,TV9,314.0,5.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e_ycXd9ReUk,2023-02-25,-0.9975942969322203,893.0,ABN,150.0,3.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbJANRuBo7s,2023-02-26,0.9879195690155028,373.0,TV9,255.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xx-KZHtRaUM,2023-02-27,-0.9844964742660522,12730.0,TV9,232.0,4.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
K6gOnM0S6RA,2023-02-27,-0.9975998997688292,637.0,ABN,98.0,0.0,jammalamadugu.png,Mule Sudheer Reddy,YSRCP,Jammalamadugu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
