ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,Yellow Media,janasena party,ap employees,ap assembly session today,Atchannaidu,high court,alliance,Peddireddy ,vangalapudi anitha,polavaram,visakha,Kakani,vijayasai reddy,kotamreddy ,roja,nellore ,srikakulam,yuvashakti,tadepalli,ys vijayamma,Pension,vangaveeti radha,suprem court,ap development,chintamaneni prabhakar,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,varahi ,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
TDA_5JOLC6w,2022-12-09,-0.9843714833259584,1942.0,TV9,253.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y4QWb9K3h68,2022-12-09,-0.9958100318908693,2369.0,ABN,135.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
QGIMXg2qQH0,2022-12-10,-0.9981045722961426,2765.0,Sakshi,494.0,10.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT6LcM1EKkM,2022-12-10,-0.9978103041648864,10764.0,Sakshi,268.0,12.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N4ZbNKmjWPk,2022-12-12,-0.998537540435791,1546.0,ABN,164.0,5.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EikapyItmKE,2022-12-13,-0.9988058805465698,1081.0,ABN,245.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fwqm5WMA0-8,2022-12-13,0.9778684973716736,786.0,ABN,136.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Ub7W5wmEzcQ,2022-12-14,0.9983933568000792,17028.0,Sakshi,97.0,13.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
YsK23FRLu5M,2022-12-14,-0.9955658316612244,8050.0,ABN,260.0,8.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AENVNqIUmWM,2022-12-15,0.9979104399681092,11563.0,Sakshi,199.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
z8MhFsPsYM8,2022-12-16,-0.9885606169700624,3353.0,ABN,470.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xQ3SSJP4Mvo,2022-12-16,-0.9952404499053956,2137.0,ABN,370.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ6z0qQ7spE,2022-12-16,-0.9993046522140504,6670.0,ABN,290.0,12.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jgfudHrLIuA,2022-12-17,-0.9965659976005554,2679.0,TV9,258.0,5.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7Vvo9s4X_RQ,2022-12-17,0.9975774884223938,1195.0,Sakshi,154.0,3.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
UutukLzes-s,2022-12-19,-0.999147653579712,1928.0,ABN,325.0,2.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YT3O_78g-lk,2022-12-19,0.9984460473060608,520.0,Sakshi,416.0,3.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
a-cwwaahHn0,2022-12-19,-0.9969673752784728,13688.0,TV9,391.0,61.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pHRe2TQ7JLA,2022-12-20,0.9890819787979126,1000.0,Sakshi,429.0,12.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LfEQwQ3oZbc,2022-12-21,0.9987674951553344,818.0,TV9,259.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
kVC2xOwIYck,2022-12-21,0.998555600643158,827.0,TV9,271.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ew8UIVvBGFU,2022-12-21,0.9982833862304688,2553.0,TV9,303.0,2.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0
z3yInw03hoI,2022-12-22,0.998377799987793,2385.0,Sakshi,436.0,16.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZuftFEjhMWI,2022-12-24,-0.9956811666488647,1191.0,TV9,305.0,4.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9DfdI-5jqHk,2022-12-27,-0.9863276481628418,3725.0,ABN,154.0,4.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
VAo-12Cd40w,2022-12-28,0.998704195022583,756.0,Sakshi,492.0,2.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rUDcsmZTlKI,2022-12-28,0.993419349193573,1049.0,Sakshi,582.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wVzuO9-Ii5o,2022-12-29,-0.990956723690033,14843.0,Sakshi,280.0,98.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
QyUa8sHhfnI,2022-12-29,0.9906595945358276,903.0,Sakshi,537.0,4.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
GjztXMRYpRY,2022-12-30,-0.99657142162323,978.0,ABN,136.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5kZ0jLszh3U,2022-12-30,-0.998829185962677,3553.0,ABN,203.0,3.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3qaxxf4Nxc,2022-12-30,-0.9873145818710328,1433.0,ABN,267.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jgjXnWj-Pro,2022-12-31,0.9929948449134828,35968.0,Sakshi,518.0,176.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waoFraT_0po,2022-12-31,0.9988299012184144,1842.0,Sakshi,335.0,5.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NrrL-GQtzBg,2022-12-31,-0.9994749426841736,3073.0,TV5,265.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ZVNdq5p7BZk,2023-01-01,0.988817811012268,3167.0,TV5,387.0,9.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bxMUxY9lnlo,2023-01-01,-0.9962235689163208,3135.0,Sakshi,277.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0
jgnSD3aODP4,2023-01-02,-0.9971537590026855,2846.0,ABN,142.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q0X3f-JTxC4,2023-01-02,-0.9772555232048036,820.0,ABN,247.0,10.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0I_WkskXb-A,2023-01-02,-0.9866118431091307,1054.0,ABN,327.0,11.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s-VIUnzQ7yA,2023-01-02,-0.9944438338279724,1366.0,ABN,179.0,2.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pt8ZUxo2zoM,2023-01-02,-0.9954634308815002,2017.0,TV9,264.0,3.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A51gy8UFWcY,2023-01-02,-0.8512880802154541,1133.0,ABN,356.0,15.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l8x4q8CWKOk,2023-01-02,-0.9952334761619568,3046.0,TV9,201.0,9.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NgAJBrHaouo,2023-01-02,0.9967485666275024,740.0,ABN,208.0,3.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JZh5LWZtWHE,2023-01-02,0.9805337190628052,1311.0,ABN,389.0,5.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zTBjDxW-A50,2023-01-02,-0.9982884526252748,1176.0,ABN,179.0,4.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
p4IvrAzYMDc,2023-01-02,0.9975700974464417,438.0,ABN,218.0,3.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1upJZaAvJKU,2023-01-02,-0.9967660903930664,2111.0,ABN,271.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPPMP3DUwz8,2023-01-04,-0.9984757304191588,39732.0,ABN,274.0,111.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67jmNTqjRXg,2023-01-04,-0.9922050833702089,8406.0,Sakshi,568.0,20.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8pFl12tIyvw,2023-01-04,-0.9860256314277648,3139.0,TV5,275.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pWcwENCie4w,2023-01-04,0.9987253546714784,754.0,Sakshi,330.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NyepzoRnWkk,2023-01-05,0.9890503883361816,53113.0,TV5,575.0,144.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KD1vkm0WFH8,2023-01-05,-0.9994661211967468,1088.0,ABN,160.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vP-ZaDfose4,2023-01-05,-0.9945057034492492,4842.0,Sakshi,278.0,1.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HW3CFfUg9SI,2023-01-06,-0.9915931224822998,57237.0,ABN,510.0,69.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNN8ih-aykY,2023-01-06,0.9756891131401062,7247.0,ABN,295.0,10.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0
4QDNt50_yMA,2023-01-06,-0.9985539317131042,1232.0,TV9,254.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUxV8nQ_JX8,2023-01-06,-0.99226576089859,3817.0,ABN,310.0,2.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3YNVSJXCEKg,2023-01-06,0.9696592092514038,27420.0,ABN,340.0,77.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qr8xjges3Ok,2023-01-07,-0.9976396560668944,4946.0,Sakshi,221.0,11.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ReMrFuknHKY,2023-01-07,-0.9972419738769532,349.0,Sakshi,273.0,2.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Xr2JSimBXKY,2023-01-07,0.9938672184944152,1370.0,Sakshi,72.0,3.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
xb3MamuHirY,2023-01-07,-0.9902237057685852,2816.0,Sakshi,163.0,2.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xS0xbghmpSk,2023-01-07,-0.99591463804245,3466.0,Sakshi,555.0,9.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xgg3VcwBVuY,2023-01-08,0.9975722432136536,675.0,TV9,285.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQECVwRTGmI,2023-01-09,0.9584266543388368,5553.0,ABN,370.0,9.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UgQMnVMzIO0,2023-01-10,0.998399555683136,3996.0,ABN,125.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OiehVnIC_Fk,2023-01-10,-0.9985743761062622,12662.0,TV9,395.0,57.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MQdRdmdLV0c,2023-01-10,-0.9909355044364928,25082.0,TV9,395.0,22.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kq8kQV_C1Kg,2023-01-10,-0.9813050627708436,2246.0,ABN,172.0,2.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
lbxRJJS8KVE,2023-01-10,-0.9987961053848268,3331.0,ABN,465.0,3.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LwDtl_-P7mI,2023-01-11,-0.9940085411071776,3652.0,ABN,300.0,9.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3cA5Lu6-UHI,2023-01-11,-0.9691331386566162,32538.0,ABN,415.0,47.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brovAil4Dzs,2023-01-11,0.9978286623954772,710.0,ABN,203.0,0.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hZfwaDrjRyI,2023-01-12,0.9953092932701112,16684.0,TV5,405.0,25.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dBnxMW3ZJCA,2023-01-12,0.9979588985443116,843.0,TV9,269.0,3.0,tirupati_l2.png,Maddila Gurumoorthy,YSRCP,Tirupati_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
