ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,panchayat elections,janasena party,tdp pattabhi,ap employees,ap assembly session today,Atchannaidu,alliance,Peddireddy ,vangalapudi anitha,polavaram,visakha,byreddy siddharth reddy, Botsa ,vijayasai reddy,kotamreddy ,lakshmi parvathi,roja,nellore ,srikakulam,yuvashakti,tadepalli,vangaveeti radha,suprem court,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
VnGYcYbguHw,2022-12-12,0.9950188398361206,3121.0,TV5,430.0,9.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ezqvu_bLJY8,2022-12-12,0.9977074861526488,3735.0,TV5,223.0,5.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RjMcMqwotSY,2022-12-12,-0.994639813899994,1867.0,TV5,270.0,2.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ti-YFQh0GY,2022-12-12,-0.9941217303276062,1083.0,TV5,155.0,1.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICb-v4D_Jzc,2022-12-13,0.9791538715362548,9291.0,ABN,276.0,3.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5W-H6OmI6jY,2022-12-13,-0.9962913990020752,2126.0,TV5,558.0,2.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0idanrtDw0o,2022-12-14,0.9803274273872375,851.0,TV9,142.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vwxu9wx6dEE,2022-12-14,-0.9975771307945251,789.0,TV5,347.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MxxBix0729I,2022-12-14,-0.9968971014022828,4088.0,TV9,233.0,7.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vgk-BA0A2tQ,2022-12-14,0.9988070726394652,2658.0,TV9,223.0,7.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
yeyMsE4K_PY,2022-12-14,0.9958202838897704,1818.0,Sakshi,315.0,2.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qwxJtJNxGbg,2022-12-14,0.9622267484664916,8510.0,TV9,238.0,15.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5URCqpWfc,2022-12-15,-0.9983726143836976,5676.0,TV5,254.0,15.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLWBAxqjCEw,2022-12-15,-0.9975582361221312,104358.0,TV5,95.0,56.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6kOxWWqQ8t8,2022-12-15,0.9981195330619812,506.0,TV9,259.0,4.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I6frrO5t-tY,2022-12-15,-0.9989079236984252,1135.0,TV5,305.0,2.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4IqqpCslic,2022-12-15,0.9964994192123412,899.0,TV5,103.0,4.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jbZInmX3t0,2022-12-16,-0.9921658039093018,3020.0,ABN,350.0,1.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQWIsCZbIQ4,2022-12-16,0.9954754710197448,17076.0,Sakshi,502.0,15.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cE5Hi8XR8jc,2022-12-16,-0.9879498481750488,11585.0,ABN,515.0,2.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JSTq1RB06_U,2022-12-16,-0.9956048727035522,3047.0,ABN,525.0,4.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eSd3z51CgpA,2022-12-17,0.9925937056541444,4609.0,ABN,575.0,4.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rGMKzmcVnUo,2022-12-18,0.997238278388977,7652.0,Sakshi,313.0,11.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMisHknizRA,2022-12-18,-0.9973080158233644,689.0,ABN,430.0,1.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UutukLzes-s,2022-12-19,-0.999147653579712,1928.0,ABN,325.0,2.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xjGskw2fxdY,2022-12-19,-0.9964529275894164,12660.0,TV9,406.0,13.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MQXe4Z9auTI,2022-12-20,0.9866424798965454,2675.0,TV5,584.0,2.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TnUIAYB-K6Y,2022-12-21,0.9743940234184264,2500.0,TV5,150.0,7.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKnAUaUoDgs,2022-12-21,-0.9966920614242554,58510.0,TV5,365.0,146.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
kVC2xOwIYck,2022-12-21,0.998555600643158,827.0,TV9,271.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mpzPAE47L2k,2022-12-21,0.9987115859985352,1031.0,Sakshi,146.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0
aHfq2IKqr98,2022-12-21,0.9987367987632751,3688.0,Sakshi,91.0,9.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Nd-EqRfkYVg,2022-12-22,-0.9801433682441713,2255.0,TV9,220.0,1.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
4PEampbKVzY,2022-12-22,0.998224675655365,1050.0,Sakshi,142.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
SytyJvbGOvQ,2022-12-26,-0.9984108209609984,11873.0,Sakshi,257.0,29.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0
2sMhhqpFjZs,2022-12-26,-0.9988114833831788,1963.0,Sakshi,104.0,2.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MPP9bYr64Gk,2022-12-27,0.9971497654914856,1522.0,Sakshi,408.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kYHab96sMtI,2022-12-27,0.9917125701904296,2243.0,TV9,268.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FcbYrUPQXDQ,2022-12-28,0.9987695813179016,829.0,ABN,254.0,5.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8HNQD8NOHbw,2022-12-28,-0.9984768033027648,3961.0,TV5,231.0,3.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
hlaBnHQ2AQQ,2022-12-28,-0.997310757637024,1834.0,ABN,370.0,3.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G2Gk854-TRk,2022-12-29,-0.9958939552307128,1232.0,TV5,293.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
lrDKlcoGVqY,2022-12-29,-0.9973540306091307,983.0,Sakshi,330.0,3.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
LD1Fsh9qwAA,2022-12-30,-0.9984970092773438,16683.0,ABN,580.0,23.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pjHdl4Oh67k,2022-12-30,0.9946752786636353,2268.0,TV5,329.0,1.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VupxXUK2u94,2022-12-30,0.9984111785888672,1035.0,TV9,137.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
RL5EzUXLuVo,2023-01-01,0.998530387878418,16186.0,TV9,564.0,53.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R37st8s7DpQ,2023-01-02,-0.997772753238678,2695.0,TV9,514.0,1.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RZ1Pq9ypsMY,2023-01-03,0.9442594051361084,2358.0,TV9,469.0,6.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KjAfptVKok8,2023-01-03,-0.9990236759185792,969.0,TV9,273.0,7.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaEVBny3qvY,2023-01-03,-0.9963721036911012,1837.0,TV5,319.0,5.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
fWbyK8RvKFA,2023-01-03,-0.995629906654358,541.0,TV5,202.0,1.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6NBvuXjTHY,2023-01-03,-0.9951381087303162,2527.0,TV9,555.0,4.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NeLE8OqzIVo,2023-01-05,-0.9973492622375488,1938.0,TV5,216.0,3.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
eHSu7piI2V8,2023-01-05,0.9929211735725404,1273.0,TV9,349.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6IYj6MbE0Q4,2023-01-06,-0.9990296363830566,2956.0,TV9,578.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7kGtVy0Z_xk,2023-01-06,-0.9982178807258606,1031.0,ABN,340.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ju9ll7AWH0E,2023-01-06,0.9979209303855896,3515.0,TV9,242.0,2.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W9Lp9SPdo_Y,2023-01-06,-0.9964166879653932,2920.0,TV5,403.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ycK7Tgn_MAQ,2023-01-07,0.991036057472229,36547.0,TV9,556.0,67.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BtdXV9ML_t8,2023-01-09,-0.9885927438735962,16869.0,Sakshi,342.0,68.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
j8WtHuY6EBs,2023-01-09,-0.9994433522224426,7999.0,TV9,312.0,16.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dUMkxHOqDoM,2023-01-09,0.9941852688789368,4314.0,TV9,377.0,4.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kgRFEOzZOaE,2023-01-09,0.9980044960975648,2737.0,TV9,568.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qjU_Ys2hPkE,2023-01-09,-0.996368408203125,18916.0,ABN,275.0,16.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O1ozaMq3dDU,2023-01-10,-0.9989053010940552,5789.0,Sakshi,285.0,6.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mZHyU6eHbMc,2023-01-11,0.9977930784225464,2364.0,TV9,184.0,4.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
xK-bEIYM_RE,2023-01-11,0.9951247572898864,1333.0,Sakshi,301.0,6.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPB_bbbAPzc,2023-01-12,0.99825257062912,1211.0,TV9,314.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F5imckxtdPo,2023-01-13,-0.9973783493041992,79937.0,TV5,432.0,5.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RQFMPrv6Kmw,2023-01-13,0.9942501783370972,4448.0,ABN,240.0,3.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
V-jA13KJZKk,2023-01-13,-0.9741076827049256,13207.0,ABN,300.0,147.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lMjG3woXvtU,2023-01-13,-0.9370341300964355,159471.0,ABN,305.0,371.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jPZgkoaEei4,2023-01-13,-0.9973055124282836,12438.0,ABN,270.0,29.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v7jbDCJMI0s,2023-01-15,-0.987966239452362,13314.0,TV9,294.0,5.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b1B-gvl0dqU,2023-01-16,0.9933759570121764,3761.0,TV9,401.0,4.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fh-B6IUctGg,2023-01-17,0.99416983127594,3721.0,TV9,207.0,3.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PwuCMrUeIuA,2023-01-17,0.9969272017478944,1250.0,TV9,288.0,3.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
BAAK8w6zzH4,2023-01-17,-0.9983057975769044,2584.0,TV9,181.0,4.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
