ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy, vidadala ,Kakani,vijayasai reddy,jogi ramesh ,privatization,kotamreddy ,roja,vidya deevena,nellore ,srikakulam,yuvashakti,tadepalli,Pension,vangaveeti radha,suprem court,perni nani ,tdp leaders arrest,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,janasena alliance with tdp,gudivada ,Kodali Nani ,varahi ,election commission,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
NNMR9hBy7s4,2022-12-22,0.9986978769302368,984.0,TV9,265.0,1.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9i--r8d51qY,2022-12-22,-0.9994586110115052,1482.0,TV9,287.0,2.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1HwafDqNOmU,2022-12-23,-0.9968491196632384,835.0,TV9,160.0,0.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9AL7hwulG8E,2022-12-23,0.9981787204742432,46233.0,TV9,544.0,20.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moR7qLyhH9M,2022-12-24,-0.9955896139144896,580.0,ABN,203.0,0.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A7U2JmKRnQQ,2022-12-26,-0.9993062019348145,576.0,ABN,197.0,0.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5qRZnrItyp4,2022-12-26,0.9983338713645936,1691.0,TV9,300.0,2.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cxlRrytBkz0,2022-12-27,-0.9949506521224976,534.0,ABN,235.0,0.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pVpZj0ReA7c,2022-12-27,-0.9948039650917052,1825.0,ABN,209.0,12.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kEZGqf2sLj8,2022-12-28,-0.9977400302886964,29562.0,ABN,532.0,31.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OvFVm1DlmbY,2022-12-28,0.9980514049530028,14350.0,TV5,355.0,29.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0
NO1byqjvUUM,2022-12-28,-0.9977042078971864,1291.0,ABN,541.0,2.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QQ2OzdHsGkE,2022-12-29,-0.9979864358901978,1519.0,ABN,250.0,1.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0
GuADaK0kSeo,2022-12-29,0.9969270825386048,2495.0,ABN,310.0,3.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3oFKpKIQxg,2022-12-29,-0.9920998215675354,4389.0,ABN,200.0,4.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1FllyDDtIoM,2022-12-29,-0.9977543950080872,1637.0,ABN,325.0,2.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UFArheLignU,2022-12-29,0.9979994893074036,384.0,TV9,167.0,0.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WQLCzjuBsLk,2022-12-29,-0.9994220733642578,5374.0,TV9,196.0,1.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hkOuxOWv8mQ,2022-12-30,-0.9984758496284484,4984.0,ABN,345.0,8.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
g0kYnfdOg80,2022-12-30,-0.9592615365982056,3695.0,ABN,470.0,3.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIxTe7UIhas,2022-12-30,0.9882599115371704,4977.0,ABN,200.0,6.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0ajUUyVJHY,2022-12-30,0.9981551766395568,12419.0,ABN,310.0,12.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD1Fsh9qwAA,2022-12-30,-0.9984970092773438,16683.0,ABN,580.0,23.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ow8qTYlNCxE,2022-12-30,0.9976327419281006,9981.0,ABN,405.0,11.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L5OtipfsqGg,2022-12-30,-0.9970067143440248,4518.0,ABN,395.0,3.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAiURimCWd0,2022-12-30,-0.9990835189819336,5243.0,TV9,332.0,49.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8Kkee5XuUpk,2022-12-31,0.9815202355384828,2726.0,TV5,515.0,8.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-4v4t8yH-0,2022-12-31,-0.99710875749588,8703.0,TV5,230.0,23.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_rdPd5KS9w,2022-12-31,-0.996959924697876,6912.0,TV5,390.0,8.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Voq9flT3e_Q,2022-12-31,-0.9973047971725464,1907.0,TV9,191.0,2.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JMtoOJja62A,2022-12-31,-0.9963476061820984,101963.0,TV5,588.0,194.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-mHIALWnUrw,2022-12-31,0.966972589492798,2219.0,TV5,211.0,6.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
qgjLXRMOUlk,2022-12-31,-0.9934886693954468,35559.0,TV5,227.0,65.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
RHRxEB2SMCg,2023-01-01,0.994934618473053,3126.0,Sakshi,361.0,4.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
N03FO4eOYFU,2023-01-02,0.9974435567855836,260.0,ABN,78.0,1.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lRAtHbRgHfs,2023-01-02,-0.9992495179176332,1583.0,TV9,414.0,2.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESC1CnvLJfk,2023-01-02,0.9891980290412904,9857.0,ABN,475.0,21.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2WoH98BhgeU,2023-01-02,0.9303544759750366,9062.0,ABN,495.0,15.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUP4AOkaeF0,2023-01-02,-0.9907429814338684,35733.0,ABN,485.0,84.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGEdb3RLEzY,2023-01-02,-0.9645203351974488,463154.0,Sakshi,484.0,0.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MWKPuI7undY,2023-01-02,-0.9919264316558838,3888.0,TV9,263.0,14.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bgju829WntY,2023-01-02,-0.9979200959205629,1771.0,TV9,263.0,5.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N68n3Jb_cZE,2023-01-02,-0.9983543157577516,12481.0,ABN,555.0,25.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jI3eqnSlJ6o,2023-01-02,0.9950660467147828,2963.0,Sakshi,368.0,23.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k3waurOvHDE,2023-01-03,-0.9994533658027648,1129.0,TV9,284.0,16.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pbeYclyuilg,2023-01-04,-0.9994713664054872,912.0,TV9,301.0,0.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lNcnlY6F07Q,2023-01-04,-0.9821073412895204,1899.0,ABN,440.0,3.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZcR75dvwohI,2023-01-04,-0.998723804950714,5065.0,ABN,360.0,1.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1UaNQrZSy-Q,2023-01-04,-0.9980008006095886,4640.0,ABN,335.0,0.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WDhB5lSWfAk,2023-01-04,-0.9979315996170044,32630.0,ABN,420.0,18.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v7cvMmrhZeQ,2023-01-04,0.9961951971054076,2759.0,ABN,435.0,0.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nHMChNUZ5Ck,2023-01-04,-0.996630847454071,776.0,TV5,295.0,0.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AXjDp93GEBU,2023-01-04,0.9965732097625732,18224.0,TV5,365.0,19.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5GJwk6iJPaM,2023-01-04,-0.9987646341323853,2233.0,ABN,181.0,8.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rnPupQaB_pU,2023-01-04,-0.9934739470481871,1189.0,ABN,150.0,0.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KHiowOE9yQI,2023-01-04,-0.9988325238227844,2841.0,TV9,308.0,1.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDANtdZFJa8,2023-01-05,-0.9935877323150636,4309.0,Sakshi,476.0,24.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTHE6ZBsOWM,2023-01-05,-0.9986650943756104,1833.0,ABN,325.0,3.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3YNVSJXCEKg,2023-01-06,0.9696592092514038,27420.0,ABN,340.0,77.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUxV8nQ_JX8,2023-01-06,-0.99226576089859,3817.0,ABN,310.0,2.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YuFgaYN6LeI,2023-01-06,0.9970813393592834,13178.0,ABN,160.0,28.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DUtKNG_mOQM,2023-01-06,-0.9866933226585388,10728.0,ABN,360.0,12.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9QWz4h-TbpI,2023-01-06,-0.9991145730018616,78986.0,ABN,530.0,68.0,srikakulam_.png,Ram Mohan Naidu Kinjarapu,TDP,Srikakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
