ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,Yellow Media,janasena party,ap employees,Sajjala ,ap assembly session today,high court,alliance,ambati rambabu ,polavaram,visakha,roja,nellore ,yuvashakti,tadepalli,ayyanna patrudu ,suprem court,ap development,tadipatri,High Court
ykaRpwYA1w8,2023-01-31,-0.9923818707466124,9059.0,TV5,130.0,70.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g7cWvYmp8a0,2023-01-31,0.9851927757263184,2374.0,Sakshi,511.0,4.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eMLsfHhdf7I,2023-02-01,-0.991058886051178,6373.0,ABN,145.0,1.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0
7QFYcBgkuTQ,2023-02-02,0.9932075142860411,9627.0,TV5,540.0,3.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UPOBpdK88fM,2023-02-02,-0.9979320764541626,20781.0,TV5,475.0,20.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88tWoL3MsiA,2023-02-02,-0.9446459412574768,8047.0,TV5,390.0,4.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42COP343B14,2023-02-02,-0.9978649020195008,6936.0,ABN,250.0,19.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
fAX99hotY30,2023-02-03,-0.9878374338150024,1647.0,TV5,250.0,1.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WZfcqFhQKvs,2023-02-04,-0.998171091079712,15107.0,ABN,256.0,34.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
sT0L7cJ2I8Y,2023-02-04,-0.9991517066955566,16124.0,ABN,64.0,59.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3PzKbUhFnBQ,2023-02-04,-0.9964345693588256,2309.0,ABN,193.0,4.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
sOCMtTFVRAk,2023-02-04,0.9985985159873962,2066.0,Sakshi,143.0,0.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
vAK_ltFoXas,2023-02-06,-0.9980925917625428,481.0,TV5,215.0,0.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eaMU3g-8C6Y,2023-02-06,0.9981811046600342,7641.0,ABN,375.0,2.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kHbRyaGdjQ8,2023-02-06,-0.9954740405082704,18480.0,ABN,530.0,18.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2DMyumUUAxM,2023-02-06,-0.9894071221351624,396.0,TV5,165.0,1.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ts5fnm3yUm8,2023-02-06,-0.9986811280250548,1071.0,ABN,351.0,1.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kacsWc4yAnQ,2023-02-07,-0.9977648258209229,11621.0,ABN,365.0,9.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xIswMLiwLv4,2023-02-07,-0.9994988441467284,1997.0,Sakshi,178.0,2.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A7ob9iaBhOY,2023-02-08,-0.997904658317566,2160.0,TV5,534.0,4.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n5scZtKhymU,2023-02-09,-0.99556964635849,1500.0,ABN,215.0,5.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3KkOgzdvgY0,2023-02-09,-0.9983956217765808,85962.0,TV5,430.0,157.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oilrj3sY8Uc,2023-02-09,-0.9975528120994568,7121.0,Sakshi,146.0,4.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
nK5R01WVIyU,2023-02-10,-0.9973968267440796,4055.0,ABN,462.0,10.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lSBZw9EF5EA,2023-02-10,-0.9994636178016664,1260.0,ABN,220.0,1.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
npJhzW2TiCU,2023-02-10,-0.9882779717445374,1630.0,TV5,445.0,2.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lp92iIfGiSc,2023-02-10,-0.9939078092575072,462.0,TV5,440.0,5.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNgw_maH1Ac,2023-02-11,-0.9981406927108764,1802.0,ABN,521.0,3.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2tybiZrCTio,2023-02-13,-0.9989149570465088,893.0,TV9,252.0,4.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5yie0akyaTU,2023-02-13,0.9961180686950684,3103.0,Sakshi,555.0,4.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MlKJS5DWP0U,2023-02-14,0.992793083190918,35534.0,TV5,450.0,48.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dsfHgY67x5w,2023-02-14,-0.9796220064163208,764.0,ABN,240.0,0.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rt98ARe8YDo,2023-02-14,0.9854242205619812,1262.0,ABN,407.0,0.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFO4JUb7X6E,2023-02-15,0.9987127780914308,1472.0,Sakshi,286.0,1.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wTooJn9eZTE,2023-02-15,-0.9976271986961364,3924.0,ABN,453.0,24.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zmCfUZyisgM,2023-02-16,0.9987659454345704,136195.0,Sakshi,516.0,197.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J8lhEmXwFPI,2023-02-16,0.995961606502533,8341.0,TV5,365.0,14.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2k3uttHZGY,2023-02-16,-0.986739993095398,159754.0,ABN,159.0,177.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
AbzPPiWmMSY,2023-02-16,0.9857034087181092,32743.0,TV5,405.0,43.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WDoK0f53gIY,2023-02-16,-0.7023406028747559,3144.0,TV5,575.0,21.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nxItJ2Pl4hg,2023-02-16,-0.9988551139831544,712.0,TV9,251.0,0.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
kEYZsEu7jxo,2023-02-16,-0.9994231462478638,1222.0,TV9,274.0,3.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NBmK35CrA2s,2023-02-16,-0.9964973330497742,8652.0,TV5,63.0,21.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WiSVvnnkGFQ,2023-02-16,0.9979853630065918,2348.0,TV9,336.0,21.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
rPyqIO_xk_I,2023-02-16,-0.9976183772087096,742.0,TV5,170.0,2.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
oidBCTEWAgc,2023-02-17,-0.9984379410743712,574.0,TV9,279.0,3.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pU7ifmOJFkg,2023-02-17,-0.9988794922828674,613.0,TV9,282.0,2.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AArbzCiaJXE,2023-02-17,-0.9992024302482604,106165.0,Sakshi,296.0,311.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
JzHRKWsbUAU,2023-02-18,0.6460383534431458,23914.0,TV5,455.0,54.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVfwgp2hkKo,2023-02-19,-0.998382568359375,3265.0,TV9,336.0,0.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WDjCY-iwmvw,2023-02-20,-0.9977259039878844,4318.0,TV5,188.0,4.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
OPYKZSqf2cc,2023-02-20,0.9985623955726624,2999.0,TV9,154.0,1.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0
cn4nX4M6zQ4,2023-02-20,0.9951186180114746,509.0,TV9,262.0,1.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EjfzXnuXfUY,2023-02-20,0.9974836707115172,694.0,TV9,165.0,0.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G47VOxN-Emg,2023-02-20,0.738582193851471,638.0,TV5,335.0,1.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PwkIKBM0SAU,2023-02-22,0.9462593197822572,619.0,TV9,274.0,0.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
qMNqybLQnNA,2023-02-23,-0.98959219455719,735.0,TV9,202.0,1.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gyfd14tNUmc,2023-02-23,0.993286907672882,297.0,ABN,164.0,0.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yrgPpJ3CHQ,2023-02-25,-0.9976467490196228,8767.0,TV5,191.0,10.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
D2I2Ub2FRng,2023-02-25,-0.9982656836509703,3416.0,Sakshi,199.0,3.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fqXnvfqBogI,2023-02-27,-0.9979336261749268,3052.0,TV5,95.0,4.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
IkBDKVoslEE,2023-02-27,0.9861905574798584,1130.0,TV9,276.0,1.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C04R7uuooZc,2023-02-27,-0.9893794655799866,2105.0,ABN,275.0,0.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TXkNnu4mWF0,2023-02-28,-0.9846718907356262,599.0,TV9,306.0,0.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atfElbjYGXQ,2023-03-01,-0.9974488615989684,3488.0,ABN,110.0,1.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xHyV2wVrSrg,2023-03-02,-0.9973457455635072,4977.0,ABN,275.0,9.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
QY4Z7T-faKU,2023-03-03,-0.9994619488716124,9014.0,ABN,320.0,42.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
EXXXYSEOMjU,2023-03-03,-0.9981176853179932,4628.0,ABN,294.0,43.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HWcTQbBREIM,2023-03-03,0.988331377506256,11081.0,TV9,59.0,2.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
8kper4ydNLA,2023-03-04,0.9972801208496094,3309.0,Sakshi,300.0,8.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0
c1u0riTIPP0,2023-03-04,-0.9975516200065612,3633.0,ABN,140.0,2.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
owFVLoBgukE,2023-03-06,-0.9913769960403442,2521.0,ABN,285.0,4.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l6W1GxFXXM4,2023-03-08,-0.997327208518982,2616.0,TV9,356.0,3.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0
op7876b-pWc,2023-03-08,-0.981295883655548,46696.0,TV5,280.0,134.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
zhnU9AC-jtc,2023-03-08,0.996729850769043,18726.0,TV5,280.0,81.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
tdVKO68GSRs,2023-03-10,-0.9990584254264832,10396.0,TV9,56.0,2.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4p_4IBxSU4I,2023-03-10,0.9981860518455504,433.0,TV9,320.0,1.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pXjoTu59gyE,2023-03-12,-0.9977231621742249,25594.0,TV5,160.0,42.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RKOaGXaYcUI,2023-03-13,-0.985981583595276,2694.0,TV9,333.0,0.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hl0u82nGPUs,2023-03-13,0.9707447290420532,75422.0,ABN,304.0,56.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kMQ-M4snoV0,2023-03-17,-0.9969037175178528,15682.0,TV5,315.0,26.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tmOQILuVM0E,2023-03-18,-0.9979162812232972,2765.0,TV5,270.0,6.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pDREOXTCuZA,2023-03-20,-0.9960734844207764,4597.0,TV5,203.0,2.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
_Dscb7llAi8,2023-03-23,-0.9897642135620116,50106.0,TV5,215.0,38.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
y0kSY48V51U,2023-03-24,-0.9835383296012878,2237.0,TV9,206.0,7.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-aWGQEhkshA,2023-03-24,0.9911581873893738,74642.0,TV5,155.0,87.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0
A_EhTBAhaDE,2023-03-25,0.9980722665786744,1201.0,TV9,335.0,2.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
pHTEiXYKNXg,2023-03-25,-0.9984214305877686,635.0,TV9,290.0,0.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
iBFNQwAmLGg,2023-03-25,-0.9992341995239258,4419.0,ABN,145.0,34.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ivVoWCPvjHI,2023-03-26,-0.995735764503479,83487.0,TV5,275.0,250.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5QaEWhY93Ms,2023-03-27,-0.9947814345359802,10735.0,TV5,149.0,14.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
yXaIG7cjat4,2023-03-28,0.9890718460083008,12780.0,ABN,320.0,11.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
DpEMDpSsNGg,2023-03-30,-0.999450981616974,15132.0,TV9,41.0,3.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qkZVTlqeyUQ,2023-03-30,-0.9561854004859924,21592.0,ABN,340.0,19.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
CATGxE2xG8c,2023-04-01,0.9774450063705444,1501.0,TV9,169.0,0.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n4kRbIrqdi8,2023-04-01,-0.997666835784912,530.0,TV5,319.0,0.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C6wreLahG1M,2023-04-03,-0.9962886571884156,1067.0,TV9,217.0,1.0,jaggampeta.png,Jyothula Chantibabu,YSRCP,Jaggampeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
