ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,high court,gorantla ,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy,Kakani,vijayasai reddy,kotamreddy ,lakshmi parvathi,roja,vidya deevena,nellore ,srikakulam,yuvashakti,tadepalli,ys vijayamma,Pension,vangaveeti radha,suprem court,perni nani ,tdp leaders arrest,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,Corona,gudivada ,Kodali Nani ,varahi ,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
OTfy_NHpbX4,2023-02-19,-0.9959136843681335,2229.0,TV9,98.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yTCI-ZkQpGk,2023-02-19,0.9880138635635376,4213.0,TV9,371.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wzdO-Hzjw5s,2023-02-19,0.9984190464019777,3686.0,TV9,55.0,2.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AtIfEdDVElI,2023-02-20,0.99723082780838,2469.0,TV9,319.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEfiyxrLU20,2023-02-20,0.996912717819214,1870.0,TV9,338.0,3.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6GehOyhD1YE,2023-02-20,-0.9965973496437072,1972.0,TV9,302.0,4.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1wjPlLH0w88,2023-02-20,-0.9989340901374816,1279.0,TV5,451.0,2.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPAk9Br4xtg,2023-02-20,0.9905057549476624,12780.0,TV9,407.0,2.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0cdkb2td4J8,2023-02-20,0.997582197189331,2271.0,TV9,296.0,5.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
By89zYwkjRA,2023-02-20,0.996969997882843,844.0,TV9,222.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QLSc3VUgayM,2023-02-20,-0.9994505047798156,38524.0,TV5,310.0,54.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
700gCUbeeTI,2023-02-20,-0.9985693693161012,18347.0,TV5,330.0,20.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0SXsox2kpGI,2023-02-20,0.987901210784912,2430.0,Sakshi,454.0,9.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QYeM6awy0Ic,2023-02-20,0.9984947443008424,3155.0,TV9,53.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p0zfs8zG2y4,2023-02-21,-0.9991797804832458,20206.0,TV9,291.0,11.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NQtnZyqVWss,2023-02-21,0.9931740164756776,1826.0,TV9,295.0,2.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TXoTmhLXvKg,2023-02-21,-0.9988161325454712,7101.0,TV5,125.0,9.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7iPu4eqRlVw,2023-02-22,-0.959015130996704,3907.0,TV5,185.0,2.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aTlsxybvRvk,2023-02-22,-0.9981182813644408,2675.0,ABN,297.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
HBkafusPXw4,2023-02-22,0.998246431350708,937.0,Sakshi,239.0,3.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
M8OkxLlj6h8,2023-02-22,0.9977110624313354,1510.0,TV9,267.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
N53cPmtS4OE,2023-02-23,-0.9979671835899352,2695.0,TV5,300.0,5.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
V-I2avORe3I,2023-02-23,-0.9922453761100768,20359.0,ABN,255.0,14.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D404nf1JYp0,2023-02-24,0.9941904544830322,14951.0,ABN,250.0,5.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-xAyRSxMs0,2023-02-24,0.9858065247535706,2705.0,TV9,298.0,8.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FzHTNDnXTwI,2023-02-24,-0.9994569420814514,25424.0,ABN,305.0,30.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
uvw-u1ViDog,2023-02-24,-0.9952580332756042,2518.0,TV9,57.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3twISz7kxM,2023-02-24,-0.998557150363922,2271.0,TV9,209.0,7.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o7X28svpDug,2023-02-25,-0.9985234141349792,1398.0,TV9,73.0,5.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTc4ZD3OYL0,2023-02-25,-0.9984753727912904,2597.0,Sakshi,245.0,18.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Au2GPbDNQWE,2023-02-25,-0.99450421333313,2041.0,TV9,74.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53gNRD9uos0,2023-02-26,0.9965115189552308,343.0,TV9,268.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l4ruq8y9cLA,2023-02-26,0.9984707236289978,381.0,TV9,297.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILpVY86S6z4,2023-02-26,0.9913294315338136,2549.0,TV9,291.0,8.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W7bBZWrRtYs,2023-02-26,-0.9953717589378356,378.0,TV9,293.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oX0xjEuoJd8,2023-02-26,0.9964234232902528,479.0,TV9,258.0,2.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Z4_jOx8oqkg,2023-02-26,0.9988387227058412,1096.0,TV9,309.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
EgIRT8zo3N0,2023-02-27,-0.99429190158844,804.0,TV9,312.0,2.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GYi4EwsPyPk,2023-02-27,-0.9986571073532104,6665.0,TV5,164.0,18.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anaOEOvtwrM,2023-02-28,0.99873286485672,897.0,TV9,297.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrkPFBXlLd4,2023-03-01,0.9956439733505248,1651.0,TV9,193.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KhnIGhy22co,2023-03-01,-0.9951772689819336,12444.0,TV9,141.0,62.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
s6uRgTzJX80,2023-03-01,-0.9994333386421204,3691.0,ABN,243.0,11.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHzTY_oWVNs,2023-03-01,-0.9931835532188416,1331.0,TV9,319.0,2.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oCE7bBXDzUY,2023-03-01,0.9969879984855652,15845.0,TV9,118.0,57.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
wq_jyxbFbSc,2023-03-02,0.9903646111488342,524.0,TV9,300.0,8.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165WyNuueJk,2023-03-02,-0.9978681802749634,572.0,TV9,265.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
gPaBPjvPNaw,2023-03-02,0.9987047910690308,1450.0,ABN,209.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LWNujBMFCtc,2023-03-03,0.9982423782348632,2340.0,TV5,94.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ntiPNWw4KJk,2023-03-03,-0.9987429976463318,1428.0,TV9,269.0,6.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PbnkUETcghY,2023-03-05,0.9988717436790466,1398.0,TV9,153.0,3.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TWQNcdItdpQ,2023-03-06,0.9980394244194032,999.0,TV9,133.0,3.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
inZVCvTu0Gg,2023-03-07,-0.9993280172348022,1472.0,ABN,200.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
c-5i08OlzPk,2023-03-08,0.9966838955879213,2014.0,TV5,336.0,1.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c-JjQEuYaSs,2023-03-09,0.9768153429031372,4899.0,TV9,110.0,3.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pIGoabPYlj4,2023-03-09,0.9939507246017456,509.0,TV5,77.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iZwqFkAXvWc,2023-03-09,0.9849346876144408,3391.0,TV5,235.0,0.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
eHYgFar67sc,2023-03-10,-0.998918890953064,3020.0,TV9,219.0,5.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
euZg8UUkg0M,2023-03-10,-0.9965119957923888,2519.0,TV9,205.0,6.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UwLAKwVQ7Mk,2023-03-10,-0.9948359727859496,8304.0,TV9,216.0,10.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUegHRPkwfk,2023-03-10,0.9905434250831604,8560.0,TV9,275.0,14.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bhzKF7T7yu8,2023-03-10,-0.9892507791519164,21978.0,TV9,342.0,21.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8hluxDmynn4,2023-03-10,-0.9925543665885924,2398.0,TV5,100.0,10.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rtarfNAMC-M,2023-03-10,0.9803873896598816,2248.0,TV9,336.0,5.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GNJ-CxpzsRU,2023-03-10,0.992439866065979,71596.0,ABN,315.0,98.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
773fe-EhjQE,2023-03-10,-0.9935870170593262,1489.0,TV9,185.0,2.0,urvakonda.png,Payyavula Keshav,TDP,Uravakonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
