ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,Atchannaidu,high court,gorantla ,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy
_4lejnSWn2I,2023-03-08,-0.9804900288581848,2863.0,TV9,227.0,2.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFjzbXtAZDY,2023-03-08,0.9643322825431824,15109.0,TV9,235.0,3.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UIxlemodqtQ,2023-03-08,-0.9904519319534302,4850.0,TV9,267.0,1.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JNumlJ8I3LA,2023-03-09,0.988389253616333,1662.0,TV9,154.0,0.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9b7JOzPsQn0,2023-03-09,0.988987386226654,60712.0,ABN,335.0,27.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3sQ8WMhBeiQ,2023-03-09,0.9908090829849244,3595.0,TV9,246.0,11.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rtarfNAMC-M,2023-03-10,0.9803873896598816,2248.0,TV9,336.0,5.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UwLAKwVQ7Mk,2023-03-10,-0.9948359727859496,8304.0,TV9,216.0,10.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
euZg8UUkg0M,2023-03-10,-0.9965119957923888,2519.0,TV9,205.0,6.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773fe-EhjQE,2023-03-10,-0.9935870170593262,1489.0,TV9,185.0,2.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eHYgFar67sc,2023-03-10,-0.998918890953064,3020.0,TV9,219.0,5.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XljE04ZryFw,2023-03-10,0.9741288423538208,28806.0,ABN,330.0,17.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wg6dA1OJvYQ,2023-03-11,0.9954105019569396,8267.0,Sakshi,227.0,12.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2y5YfYItrs,2023-03-12,-0.9972338080406188,5401.0,TV9,267.0,2.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaM9O4tXlew,2023-03-12,0.9981022477149964,7239.0,Sakshi,307.0,8.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hUp4ImPVDZc,2023-03-13,0.9292523264884948,6763.0,TV9,314.0,24.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
KsPQ-1Xd2T8,2023-03-13,0.9985105395317078,1299.0,TV5,245.0,0.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KvuTqkvD6zY,2023-03-13,-0.9970071911811828,18425.0,TV9,216.0,59.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
OwbDzkSshCE,2023-03-13,-0.9952746629714966,3220.0,ABN,121.0,1.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahysyqovSKg,2023-03-13,-0.9956566095352172,89639.0,TV9,314.0,320.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
PPiF0d39t88,2023-03-13,-0.9972665309906006,3418.0,TV9,130.0,1.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScYL-33fBCI,2023-03-13,-0.9951242804527284,2698.0,TV9,122.0,5.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bx71oH6Gilc,2023-03-13,-0.9968860745429992,2535.0,TV5,315.0,8.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
m2T0uwu44Ao,2023-03-13,-0.9992941617965698,1938.0,TV5,340.0,5.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_-yizpq58-g,2023-03-14,0.9972463846206664,1056.0,TV9,239.0,6.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n8MILRuPUjQ,2023-03-14,-0.9961397051811218,10021.0,TV9,272.0,8.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2ZD8rDsIzK8,2023-03-14,0.9979903697967528,3350.0,TV5,206.0,5.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2DbFp6QclrA,2023-03-14,-0.9924161434173584,3832.0,TV9,230.0,1.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
psYw_NZRw34,2023-03-14,-0.9878476858139038,1089.0,TV9,262.0,1.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C46DdL626RA,2023-03-14,0.9963043928146362,24432.0,ABN,305.0,36.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
zg7FanlbMUU,2023-03-15,-0.9897319674491882,1021.0,ABN,305.0,2.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b9CABVC1acc,2023-03-15,0.9953370094299316,564.0,TV9,281.0,4.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gZxq7gA0AEY,2023-03-15,-0.9983822107315063,4534.0,TV9,302.0,10.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iuvfIkkMe2E,2023-03-15,-0.9992782473564148,4107.0,TV5,155.0,7.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
vpjJbZ46MQI,2023-03-15,-0.9991965889930724,5948.0,TV9,263.0,12.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KepV5Vvk5qQ,2023-03-15,-0.9972109198570251,5773.0,TV9,355.0,11.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
zvr_ztdryMQ,2023-03-16,-0.9804225564002992,23740.0,Sakshi,348.0,36.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
I_Adjt__dtM,2023-03-16,-0.9982262253761292,1665.0,ABN,118.0,0.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
udV1Ay7hZf8,2023-03-16,-0.99334055185318,1092.0,TV9,98.0,0.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
WXRQtHynRQA,2023-03-17,-0.9965500831604004,2034.0,TV9,203.0,1.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U7XRjMPFXwk,2023-03-17,-0.9910054206848145,1068.0,ABN,325.0,0.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IdoHZGckaww,2023-03-18,0.9979771971702576,7540.0,TV9,103.0,2.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5JJbbs00crY,2023-03-18,0.9838029146194458,1804.0,TV9,146.0,1.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KKrhwAUn93A,2023-03-19,-0.9975544810295104,775.0,TV9,184.0,0.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ubSgUMlHxYQ,2023-03-19,-0.9987480640411376,796.0,TV9,174.0,3.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W-JjoeILrNk,2023-03-19,-0.9962955117225648,82898.0,TV9,237.0,17.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F00n4DbxlB8,2023-03-19,-0.9987828135490416,7375.0,TV9,356.0,19.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
O2YG2G8Bqgw,2023-03-19,-0.9920682907104492,1384.0,TV9,258.0,7.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
iCDQ1aI_laQ,2023-03-20,-0.9951063394546508,2122.0,TV9,288.0,4.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eb7AhSnJyeU,2023-03-20,-0.9984631538391112,1728.0,TV9,216.0,5.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w6Pv9ceB67Q,2023-03-20,0.9885795712471008,3400.0,TV9,237.0,2.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
t6jbBW6nl2I,2023-03-20,0.9967944025993348,18873.0,TV9,273.0,8.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svG7QVuzo-E,2023-03-20,-0.9973772764205932,37145.0,TV9,263.0,105.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E74234yVsl8,2023-03-20,-0.9994693398475648,6649.0,TV9,337.0,8.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGAuaerQMxI,2023-03-21,-0.9917854070663452,1909.0,TV9,302.0,0.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0JgRSAEfcWo,2023-03-21,-0.9927394986152648,4704.0,TV9,220.0,8.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mrdOsdWF3BI,2023-03-21,-0.986257791519165,3956.0,TV9,294.0,5.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KDkhS6en4i8,2023-03-21,-0.9991208910942078,7706.0,TV9,308.0,4.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
YuEYDaZHmQI,2023-03-21,0.9835513234138488,3624.0,TV9,273.0,0.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v_Yna_mf_zo,2023-03-21,-0.9968186616897584,1325.0,ABN,335.0,18.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7DVXTD1aSc0,2023-03-21,-0.9980588555336,797.0,TV9,271.0,2.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VN1f1yQdl8E,2023-03-21,-0.9994305968284608,2405.0,TV9,111.0,0.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551vgC1FCbc,2023-03-21,-0.9928579330444336,3892.0,TV9,157.0,3.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLIMwL8C6tc,2023-03-21,-0.996293842792511,3194.0,ABN,305.0,1.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
E1EscZrvZo4,2023-03-21,0.993245542049408,5255.0,Sakshi,115.0,25.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vtG6n3a9AWU,2023-03-21,0.9812644720077516,3254.0,TV9,248.0,2.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4OcgnUd59tk,2023-03-21,0.9887928366661072,2200.0,TV9,172.0,0.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
VQRV12MyEks,2023-03-21,-0.9991820454597472,8037.0,TV9,275.0,10.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lm1xL9-yxJw,2023-03-21,0.9883939027786256,12656.0,TV9,312.0,29.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t4fNKCjLUKM,2023-03-21,-0.9994502663612366,10510.0,TV9,261.0,12.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AStJRky_CLo,2023-03-21,-0.994016170501709,5529.0,TV9,67.0,14.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tiFnxEm4XtQ,2023-03-21,-0.9871187210083008,3943.0,TV9,270.0,5.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAeH-w9PCfA,2023-03-21,-0.995696783065796,1987.0,ABN,325.0,3.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3IesuMmmKzU,2023-03-21,-0.9987810254096984,19601.0,TV9,329.0,41.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fAwqgUDA2ZA,2023-03-22,0.9959841966629028,9145.0,ABN,184.0,5.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-Tgvr1XfZRQ,2023-03-22,0.9856907725334167,1435.0,TV5,235.0,11.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
j6Yw_M4v1yw,2023-03-22,-0.9981899857521056,2124.0,TV9,287.0,1.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ecw_ZVs7Z4o,2023-03-22,0.9986005425453186,934.0,TV9,323.0,1.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ty9dPKgAH5w,2023-03-22,0.997706651687622,13668.0,TV9,222.0,13.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KfX9bTUX-0Q,2023-03-22,0.9985998272895812,2255.0,ABN,250.0,0.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScbjBReBU4Q,2023-03-23,0.99628084897995,743.0,TV9,301.0,0.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9WFxOlJECVQ,2023-03-23,-0.9929897785186768,2817.0,ABN,290.0,0.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PQDej0AAnLk,2023-03-23,-0.9981876015663148,577.0,TV5,125.0,0.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dyHbFQFMN0w,2023-03-23,-0.988595187664032,2741.0,ABN,295.0,0.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MBARb8BSMrA,2023-03-24,-0.9977253079414368,5024.0,TV9,223.0,5.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
L5evvSbasoQ,2023-03-24,-0.9921934008598328,10221.0,TV9,255.0,16.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
caazSSZAK2k,2023-03-24,-0.9993616938591005,8191.0,TV9,239.0,11.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oO8t87-Uy8E,2023-03-24,0.9979113936424256,3106.0,TV9,307.0,20.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y3Um1REgZJE,2023-03-24,-0.9972726702690125,10183.0,TV9,297.0,8.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ur1UDyWy_XY,2023-03-24,-0.9903053045272828,8995.0,ABN,245.0,14.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPHzLasNoYA,2023-03-25,-0.9956071972846984,19533.0,TV9,161.0,4.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
QyaPs1KxBBc,2023-03-25,-0.9851419925689696,633.0,TV9,259.0,1.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OI_rznThRQQ,2023-03-26,0.9920170307159424,44473.0,Sakshi,87.0,271.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K833hNCvVM4,2023-03-26,-0.9895302653312684,4555.0,TV9,194.0,7.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
a3NVyLBCiL8,2023-03-26,-0.9932895302772522,5755.0,TV9,290.0,22.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TacjhideJ0g,2023-03-26,-0.9986186027526855,5574.0,TV9,314.0,16.0,razole.png,Rapaka Vara Prasada Rao,YSRCP,Razole,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
