ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,gorantla ,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy, Botsa , vidadala ,Kakani,vijayasai reddy,kotamreddy ,lakshmi parvathi,roja,vidya deevena,nellore ,srikakulam,yuvashakti,tadepalli,ys vijayamma,Pension,vangaveeti radha,suprem court,perni nani ,tdp leaders arrest,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,Corona,janasena alliance with tdp,gudivada ,Kodali Nani ,varahi ,election commission,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
itoZZcDX23M,2022-12-10,0.9978744983673096,3887.0,TV9,350.0,11.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wgr2sD8XpfA,2022-12-10,-0.9898472428321838,3365.0,TV9,154.0,2.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vCTBB5OQEUA,2022-12-10,0.9825581908226012,41977.0,ABN,409.0,42.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1P46L-Pufsk,2022-12-10,-0.9894751310348512,1445.0,ABN,461.0,0.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eDq6AbKw6rc,2022-12-10,-0.9987592697143556,4164.0,TV9,250.0,20.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2FThciX1foc,2022-12-11,0.996129035949707,1318.0,TV9,272.0,2.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d0Nar-L1Ckg,2022-12-11,0.9978849291801452,1180.0,TV9,212.0,2.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
iC-Np2FW6HU,2022-12-12,0.9949624538421632,1422.0,ABN,248.0,2.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RjMcMqwotSY,2022-12-12,-0.994639813899994,1867.0,TV5,270.0,2.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z67urKdiAhY,2022-12-12,-0.9913359880447388,12167.0,ABN,259.0,23.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IZOZWOdau7k,2022-12-12,0.9984128475189208,2988.0,ABN,293.0,9.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jpzSteX7mNU,2022-12-12,-0.9925721287727356,2328.0,ABN,259.0,1.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-xY3sX3WrH0,2022-12-12,-0.9958179593086244,2245.0,ABN,145.0,0.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2OWITvEUJE,2022-12-12,-0.9922035932540894,107919.0,TV5,498.0,53.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ezqvu_bLJY8,2022-12-12,0.9977074861526488,3735.0,TV5,223.0,5.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DrrrqcmkP_k,2022-12-12,-0.9845396876335144,18781.0,ABN,415.0,31.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lgU_0VckrV0,2022-12-12,-0.9952285289764404,33362.0,ABN,276.0,69.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UeL5BY0g55w,2022-12-12,-0.9994788765907288,5940.0,ABN,360.0,13.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0Qp1UgZzBFA,2022-12-12,0.996861457824707,46511.0,TV5,440.0,80.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Wf0HlmAN10Y,2022-12-12,-0.995142102241516,9773.0,TV9,285.0,19.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
erMrkKKuF9k,2022-12-12,0.9707358479499816,9406.0,ABN,380.0,17.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MNYvcfI4_jE,2022-12-13,-0.99281245470047,574.0,TV5,534.0,2.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oqs1bh9Cklc,2022-12-13,-0.9977802634239196,542.0,ABN,221.0,1.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z9gy0rJ5HxA,2022-12-13,0.9856131672859192,4340.0,Sakshi,324.0,11.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DKVOlrkMVU8,2022-12-13,-0.9981755018234252,1132.0,ABN,320.0,0.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cYvJ2qYjH6w,2022-12-13,-0.9988653659820556,1758.0,ABN,190.0,0.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FpRPZZEiKpo,2022-12-13,-0.9985370635986328,15186.0,ABN,284.0,47.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kLZ0T5DGLKk,2022-12-13,0.996696949005127,2313.0,ABN,285.0,8.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OVJW5vgqfOo,2022-12-13,-0.997914493083954,10820.0,ABN,375.0,24.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PV2Hjoqt7is,2022-12-13,-0.9866655468940736,5560.0,ABN,380.0,6.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7nLEaU9M3gg,2022-12-13,-0.9956016540527344,3919.0,ABN,343.0,7.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tIAunGh-5f4,2022-12-13,-0.9979314804077148,8371.0,ABN,550.0,21.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qDd0ZrzI9dU,2022-12-13,-0.9888802766799928,2630.0,ABN,160.0,0.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33tO3tRlAH8,2022-12-13,-0.9989117383956908,969.0,ABN,203.0,0.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFXDfRPq9ks,2022-12-13,-0.9916805624961852,1044.0,TV5,168.0,1.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
_9gK_-_rugo,2022-12-13,-0.9979536533355712,2950.0,ABN,230.0,7.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
y_KBGD2Xsc0,2022-12-13,-0.998725950717926,1641.0,ABN,265.0,6.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7aC_VTHvu_c,2022-12-13,-0.9987865090370178,1697.0,ABN,176.0,3.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7LjD2y-K9-Y,2022-12-13,-0.9992015957832336,1182.0,ABN,270.0,1.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
XCWFsaroSEw,2022-12-13,-0.9994326233863832,2959.0,ABN,210.0,3.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P_ZSXdn8-yA,2022-12-13,-0.999055564403534,838.0,ABN,149.0,0.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FxKLkbrjsjM,2022-12-14,-0.9949691891670228,1005.0,ABN,525.0,1.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AnpHbNEs1xs,2022-12-14,-0.9986133575439452,1351.0,ABN,341.0,2.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNE_scI-w-E,2022-12-14,-0.9919562339782716,3686.0,ABN,210.0,5.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vb1bL_2yr-w,2022-12-14,-0.9979845285415648,1028.0,TV9,84.0,7.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vgk-BA0A2tQ,2022-12-14,0.9988070726394652,2658.0,TV9,223.0,7.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkQnaybmC8Q,2022-12-14,-0.9919992089271544,8746.0,ABN,395.0,54.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
jRGdKGP4gxY,2022-12-14,-0.998210072517395,1237.0,TV9,101.0,9.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QMkaSz95nog,2022-12-14,-0.9970773458480836,636.0,ABN,280.0,0.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
yrcWzNMwWbU,2022-12-14,0.9913156032562256,53664.0,ABN,190.0,246.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OA4232GYGnc,2022-12-14,-0.9551138281822203,1803.0,ABN,415.0,3.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0
NqAGDDiPuX8,2022-12-14,-0.9954656958580016,5142.0,ABN,405.0,9.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAADc5c1skk,2022-12-15,-0.9818858504295348,406.0,ABN,85.0,0.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uqTIrDRKPIw,2022-12-15,-0.9994231462478638,2414.0,ABN,450.0,14.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GbnHCsQ21nw,2022-12-15,0.9935877323150636,6154.0,Sakshi,595.0,6.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G6qxPT_C25Y,2022-12-16,-0.9903963804244996,1701.0,ABN,423.0,0.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JSTq1RB06_U,2022-12-16,-0.9956048727035522,3047.0,ABN,525.0,4.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isv5CDdA9kA,2022-12-16,0.9255467653274536,70494.0,Sakshi,70.0,107.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tkTYWgOqLgA,2022-12-16,0.9953309893608092,5856.0,Sakshi,352.0,19.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WnHucZV7Rus,2022-12-16,-0.9994864463806152,1018.0,ABN,253.0,2.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H11F2zP7oUw,2022-12-16,-0.9847844839096068,2154.0,ABN,495.0,2.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AEsFMNav5KQ,2022-12-17,-0.9980619549751282,19735.0,ABN,325.0,25.0,unguturu.png,Puppala Srinivasarao,YSRCP,Unguturu,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
