ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,high court,gorantla ,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy, vidadala ,Kakani,vijayasai reddy,jogi ramesh ,kotamreddy ,undavalli arun kumar,roja,vidya deevena,nellore ,Machilipatnam,srikakulam,yuvashakti,ram gopal varma,tadepalli,ayyanna patrudu ,Pension,vangaveeti radha,suprem court,perni nani ,tdp leaders arrest,ap development,chintamaneni prabhakar,anna canteen,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,Corona,janasena alliance with tdp,gudivada ,bhuma akhila priya,Kodali Nani ,varahi ,election commission,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
nVgafUFOWhE,2023-01-15,-0.9959686994552612,7094.0,ABN,174.0,18.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URTYNCEiKeA,2023-01-15,-0.9921352863311768,1493.0,TV9,257.0,1.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58lskqH3GU4,2023-01-16,-0.9986444115638732,780.0,TV5,274.0,0.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rhO10yRLYxA,2023-01-16,0.9980195760726928,1341.0,TV9,260.0,0.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jHgROKtz27U,2023-01-16,0.9953970313072203,611.0,TV9,96.0,0.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOYca9hun1o,2023-01-16,0.994514226913452,2104.0,TV9,260.0,4.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IsRPsPRP8X4,2023-01-17,0.9914684295654296,2083.0,TV9,236.0,4.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y1HOrNVvXEA,2023-01-17,0.9981011748313904,576.0,ABN,440.0,0.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_oT4pNdvD9k,2023-01-17,0.9860230684280396,209121.0,TV9,334.0,97.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxk5UDGEYWE,2023-01-17,0.9978265166282654,15591.0,TV9,127.0,14.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-O7q6GMklWk,2023-01-17,0.9970882534980774,823.0,TV5,356.0,0.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
km_dmtc_ptk,2023-01-18,0.9970079064369202,3233.0,TV5,450.0,2.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
qiZyEK3gjOw,2023-01-18,0.998698592185974,3337.0,TV9,341.0,10.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eVVErsLIRG4,2023-01-18,0.9796484112739564,1154.0,TV9,325.0,1.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H3QK050gPE8,2023-01-18,0.9745910167694092,3141.0,TV9,308.0,2.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9BHuc-dG00,2023-01-18,-0.9742072224617004,996.0,TV9,57.0,1.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ziq0GFYCiIA,2023-01-18,0.991449534893036,1467.0,TV9,384.0,1.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jgpcBGP2zTM,2023-01-18,-0.9925937056541444,2644.0,Sakshi,306.0,30.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rJUfQk4pWNc,2023-01-18,0.9952182173728944,526.0,TV5,211.0,0.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZsVaBV7wYng,2023-01-19,0.9887614846229552,4825.0,ABN,305.0,14.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7YvM7qlVXMo,2023-01-19,-0.9983996748924256,6306.0,ABN,505.0,10.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mMQUjGpIKAA,2023-01-19,-0.995407223701477,6967.0,ABN,470.0,11.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1G8Q-ILPU8E,2023-01-20,0.9976992011070251,2778.0,TV9,365.0,2.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s47aeCfnsEg,2023-01-20,0.9649443626403807,80056.0,TV9,439.0,47.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1FL6tpsFjtY,2023-01-20,0.9856298565864564,1160.0,TV5,297.0,0.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CsfBSImeoKU,2023-01-20,-0.9942551255226136,13047.0,TV5,410.0,40.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-YyV8Lb_e3Q,2023-01-20,0.9971005320549012,7437.0,TV9,325.0,1.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K4NXgY6NxzM,2023-01-20,-0.9977477192878724,23346.0,TV9,293.0,38.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qLPSfX5WSEg,2023-01-20,-0.9979233145713806,4293.0,TV5,210.0,11.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOiI_h0Qoaw,2023-01-20,-0.9955350160598756,3325.0,TV5,460.0,1.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PfbccJmwOFk,2023-01-21,-0.9987890124320984,1610.0,Sakshi,444.0,6.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AxRxoYr0EIg,2023-01-21,0.994542956352234,1193.0,Sakshi,500.0,1.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QRCkdb3vIVI,2023-01-21,-0.998198926448822,1530.0,TV9,313.0,0.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y4w0NhUk8EQ,2023-01-21,-0.9988207221031188,2895.0,Sakshi,154.0,15.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imQenRy7LcE,2023-01-21,-0.9978272318840028,7244.0,Sakshi,148.0,37.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0
upb_z5GYIOY,2023-01-21,-0.999483585357666,298.0,ABN,70.0,0.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LLqjWAvASG8,2023-01-21,-0.9822632670402528,2749.0,TV9,275.0,1.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRBr90v14Os,2023-01-22,0.9928746223449708,7501.0,TV9,227.0,4.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nWw4HCpIpLA,2023-01-22,0.9981802701950072,2190.0,TV9,62.0,0.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XBoqyzc9y70,2023-01-22,-0.9976939558982848,31427.0,TV5,148.0,16.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
jKrGG-H6JI8,2023-01-22,0.9986045956611632,6952.0,ABN,261.0,0.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AO9nRw7ky1M,2023-01-22,-0.9920936226844788,27350.0,TV9,478.0,2.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JCKHtrlhLf8,2023-01-23,0.9896827936172484,918.0,TV5,225.0,1.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jyenEZwI2YI,2023-01-23,-0.994236171245575,799.0,TV9,153.0,2.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w3OlrEkcbDE,2023-01-23,0.9951283931732178,9481.0,TV9,233.0,7.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9YuckqmSNWU,2023-01-24,0.9950613379478456,430.0,ABN,130.0,1.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
jR0hV10cKQA,2023-01-24,0.9887031316757202,530.0,ABN,190.0,1.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nc7wHBpz5R0,2023-01-24,0.990276575088501,561.0,ABN,180.0,1.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
fBii50_m4W0,2023-01-24,-0.9978601336479188,5682.0,ABN,505.0,12.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-hJ55DAb9Fw,2023-01-24,0.998551309108734,1340.0,ABN,305.0,7.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
My-GyFhP2yc,2023-01-24,0.99735826253891,649.0,TV5,230.0,0.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHKufSBUC5E,2023-01-24,-0.950573205947876,2187.0,ABN,365.0,3.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
XMt8UL4dtTE,2023-01-24,0.9922431111335754,7479.0,TV9,404.0,5.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rRhGH5U6unQ,2023-01-24,-0.9970898628234864,34927.0,ABN,395.0,73.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qmuAyySH-Y8,2023-01-24,-0.9985159039497375,1162.0,ABN,96.0,3.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
y3_wX5TURC8,2023-01-24,0.9880897402763368,1166.0,TV9,194.0,1.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WDnSWJqVI1U,2023-01-24,0.9956716299057008,691.0,TV5,255.0,0.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_1G699YeiIs,2023-01-24,0.680566132068634,717.0,ABN,235.0,0.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
c-UE3H0Eoi8,2023-01-24,0.9946135878562928,2411.0,TV9,184.0,2.0,eluru.png,Alla Kali Krishna Srinivas,YSRCP,Eluru,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
