ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,Yellow Media,Kuppam,janasena party,tdp pattabhi,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy
10jGZQhmVOQ,2022-12-19,-0.9450049996376038,420.0,TV5,180.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gqrkQEN074U,2022-12-19,-0.9980648159980774,3611.0,TV9,186.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FbAu-a9BeRo,2022-12-19,-0.9974393844604492,500.0,TV5,95.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3u8YM6IKWXE,2022-12-19,-0.9979216456413268,47105.0,TV9,258.0,3.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3psCluCplJg,2022-12-19,0.9782816767692566,411.0,ABN,215.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AbXJpQ6EP6E,2022-12-19,-0.9956178665161132,964.0,TV9,550.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E_P3fZnGJ3I,2022-12-20,-0.9955471754074096,947.0,TV9,322.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
xWjoQubXwIc,2022-12-20,-0.9912713766098022,1004.0,ABN,550.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3pMKfHrc1xY,2022-12-20,-0.9979720711708068,1206.0,ABN,385.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QYlgAtTkJLg,2022-12-20,-0.987091898918152,9771.0,ABN,259.0,3.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MQXe4Z9auTI,2022-12-20,0.9866424798965454,2675.0,TV5,584.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I0ZH7enGnFI,2022-12-21,-0.9908977150917052,2506.0,ABN,485.0,3.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8vwnFIfhDV0,2022-12-21,0.99604332447052,3180.0,ABN,585.0,16.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
q_Tebcc6vwk,2022-12-21,0.9958052635192872,1174.0,TV9,286.0,5.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lkFOyG3OL24,2022-12-22,0.9972277283668518,486.0,TV9,309.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mGBPFiGSZzg,2022-12-22,0.9987255930900574,411.0,TV9,295.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
OVaGS1eQrJE,2022-12-22,-0.9910112619400024,563.0,TV9,310.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5Vd7p-YK_Cg,2022-12-22,0.9980851411819458,858.0,TV9,282.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e0Kq8MvO80c,2022-12-22,0.9985007047653198,875.0,TV9,319.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
lTndH3ifWbw,2022-12-23,0.997603952884674,161956.0,TV9,251.0,69.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0
1HwafDqNOmU,2022-12-23,-0.9968491196632384,835.0,TV9,160.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xiwqDFGxvig,2022-12-23,-0.9940352439880372,1571.0,TV9,230.0,3.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yDa_usnJNTc,2022-12-26,-0.9970167875289916,3782.0,TV9,291.0,3.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CPnw18oXD_c,2022-12-26,-0.9992977380752563,1328.0,TV9,105.0,3.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tQsKivGWyLo,2022-12-26,0.9928575754165648,6027.0,TV9,271.0,7.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2sMhhqpFjZs,2022-12-26,-0.9988114833831788,1963.0,Sakshi,104.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DfiS3CS9WU,2022-12-28,-0.998448610305786,4588.0,ABN,322.0,3.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kEZGqf2sLj8,2022-12-28,-0.9977400302886964,29562.0,ABN,532.0,31.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JqD7Ej-AlTU,2022-12-28,-0.9983861446380616,1373.0,TV9,109.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lrDKlcoGVqY,2022-12-29,-0.9973540306091307,983.0,Sakshi,330.0,3.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rU-JhzkBDLo,2022-12-29,0.9971779584884644,318.0,TV9,108.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PgCauDPDZ0g,2022-12-29,0.9948694705963136,45988.0,TV9,370.0,111.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHoyCYrDIco,2022-12-29,0.998855471611023,5470.0,TV9,232.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCX2O33T0ZQ,2022-12-29,0.998798370361328,1448.0,TV9,269.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ll3geiJURQ8,2022-12-30,-0.9990230798721312,1477.0,Sakshi,114.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Gsu60WaA8dc,2022-12-30,-0.99078768491745,361.0,ABN,555.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ioyrqpnqE4A,2022-12-30,0.9912890195846558,896.0,Sakshi,496.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P0ajUUyVJHY,2022-12-30,0.9981551766395568,12419.0,ABN,310.0,12.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g0kYnfdOg80,2022-12-30,-0.9592615365982056,3695.0,ABN,470.0,3.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jjxEwsOvu0w,2022-12-30,0.9984753727912904,1214.0,Sakshi,315.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6YCQuO-8adc,2022-12-31,0.7538145780563354,3040.0,TV9,73.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3xcvYmfWZxs,2022-12-31,0.9967933297157288,39340.0,TV9,568.0,35.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff6KYF10P90,2022-12-31,0.9927961230278016,2944.0,TV9,307.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JMtoOJja62A,2022-12-31,-0.9963476061820984,101963.0,TV5,588.0,194.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rYcdJ4MT2ic,2023-01-02,-0.9958147406578064,693.0,TV5,355.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qFDM1100U28,2023-01-02,-0.9978433847427368,1471.0,Sakshi,188.0,4.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fNqX4o0aaaY,2023-01-02,-0.997366726398468,1388.0,TV5,180.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09qhjKaoMYA,2023-01-02,0.992922067642212,1161.0,ABN,290.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N68n3Jb_cZE,2023-01-02,-0.9983543157577516,12481.0,ABN,555.0,25.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gnNYQ54ztDc,2023-01-02,-0.9913541674613952,2730.0,ABN,268.0,5.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M7Q1MPI4_b8,2023-01-02,-0.992016077041626,10902.0,ABN,320.0,19.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
P7_arlAn8GQ,2023-01-02,-0.9981622099876404,1754.0,TV9,356.0,3.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wJzfGpLHnJ0,2023-01-02,-0.9976662397384644,3028.0,ABN,165.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4dDWWZ_43pc,2023-01-03,-0.9853273630142212,13642.0,Sakshi,112.0,36.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
nHMChNUZ5Ck,2023-01-04,-0.996630847454071,776.0,TV5,295.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9A-qquKO0g0,2023-01-04,-0.9954841136932372,14072.0,TV9,325.0,13.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mt8v0xj5Q48,2023-01-04,0.9968433380126952,2349.0,TV9,227.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nskmorgBTSA,2023-01-04,0.99647456407547,18586.0,TV5,155.0,34.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
v7cvMmrhZeQ,2023-01-04,0.9961951971054076,2759.0,ABN,435.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sk64VUV2fLI,2023-01-04,0.9889111518859864,1035.0,TV5,85.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wCsk6YbVHcQ,2023-01-04,-0.997386634349823,5882.0,ABN,320.0,15.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ZcR75dvwohI,2023-01-04,-0.998723804950714,5065.0,ABN,360.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5cAagAyJAns,2023-01-04,-0.9959413409233092,3656.0,TV5,56.0,3.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zfCT3fH9VO4,2023-01-04,-0.9981826543807985,6123.0,TV9,193.0,10.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RQIpuBHoHxU,2023-01-04,-0.9903305768966676,884.0,TV9,298.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7IzyUo6w9Qw,2023-01-04,-0.9981958270072936,4785.0,TV9,412.0,6.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KsGd4BMZSUw,2023-01-04,-0.9993689656257628,1829.0,TV9,248.0,14.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3agrqqn2ys,2023-01-04,-0.9924694895744324,25360.0,TV9,206.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZzCdCwqAeAo,2023-01-04,0.9967520236968994,1778.0,TV5,65.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1UaNQrZSy-Q,2023-01-04,-0.9980008006095886,4640.0,ABN,335.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
PPHU6c3iKIs,2023-01-05,-0.998790204524994,1540.0,TV9,90.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
bP0iG3z7bFI,2023-01-05,-0.997148096561432,2132.0,TV9,319.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ejHfyK5UpZY,2023-01-05,-0.9985774755477904,1347.0,TV9,318.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z3vTLx4QEAg,2023-01-05,-0.9694412350654602,1587.0,TV9,420.0,20.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QyGxitUxYQQ,2023-01-05,0.9947109222412108,27254.0,TV9,493.0,33.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WlwYIkqJb_Y,2023-01-05,0.9957320094108582,700.0,TV5,263.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HL2NznspI60,2023-01-05,-0.9968860745429992,40857.0,Sakshi,484.0,188.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aduL5CrSUc0,2023-01-05,-0.9994490742683412,2627.0,TV9,120.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d_MnClpb7_8,2023-01-05,0.9971914887428284,1350.0,TV5,213.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8-2z26t7Hc,2023-01-05,0.9561272263526917,3252.0,TV9,401.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kLuNRKmy944,2023-01-06,-0.9979264736175536,2186.0,TV9,365.0,4.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Lhv2wSzca4E,2023-01-06,-0.9929350018501282,20715.0,TV9,167.0,19.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUtKNG_mOQM,2023-01-06,-0.9866933226585388,10728.0,ABN,360.0,12.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nqLwxmCCu_s,2023-01-06,-0.9974768757820128,1834.0,TV9,411.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
GZdp3NmZDgg,2023-01-06,0.9953861832618712,81341.0,TV9,374.0,74.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jEOZb7YxpME,2023-01-07,-0.9976304769515992,25920.0,TV9,397.0,11.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QCS6zKtd12U,2023-01-08,-0.9812164902687072,1300.0,ABN,315.0,0.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aB8CnwR0bkk,2023-01-08,0.995362102985382,2185.0,ABN,457.0,2.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wj6wE7n_QCg,2023-01-08,0.9909645318984984,2771.0,ABN,119.0,7.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IpeouKle3Pg,2023-01-08,-0.9946183562278748,1508.0,ABN,222.0,4.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
_F5RC0afXjQ,2023-01-09,-0.9978662133216858,2339.0,ABN,120.0,5.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em3u_uZU5ls,2023-01-09,-0.9990999698638916,25025.0,TV9,345.0,67.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9QUSEX81M5Q,2023-01-09,0.997425377368927,930.0,ABN,160.0,1.0,thamballapalle.png,Peddireddi Dwarakanatha Reddy,YSRCP,Thamballapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
