ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,janasena party,tdp pattabhi,Ramoji Rao,ap employees,ap assembly session today,high court,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy,vijayasai reddy,kotamreddy ,roja,vidya deevena,nellore ,srikakulam,yuvashakti,tadepalli,vangaveeti radha,suprem court,ap development,tadipatri,janasena alliance with tdp,varahi ,nellore mekapati,nandigama,High Court
XVQWlpSfeF8,2023-01-26,-0.9718692898750304,743.0,TV5,305.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tSC3acs8hbQ,2023-01-26,0.98239266872406,460.0,Sakshi,569.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OxYA1Lm6Hs8,2023-01-26,0.9834077954292296,2196.0,ABN,265.0,16.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ycYEcVDTP0Y,2023-01-26,0.9984344840049744,1956.0,TV9,228.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QGvjWwWUYNE,2023-01-26,-0.998190939426422,2481.0,TV5,195.0,5.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TvG66nD2UZU,2023-01-30,-0.9855855107307434,13212.0,ABN,295.0,17.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
ZRZlWH0hTKk,2023-01-30,-0.9994229078292848,1907.0,ABN,345.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vvkp9pbW6ak,2023-01-30,0.9825423955917358,1118.0,ABN,280.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
zMz5p9O2pIE,2023-01-30,-0.9981610178947448,499.0,TV5,464.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-hmV2WBhGUs,2023-01-30,-0.99851793050766,27593.0,TV9,510.0,42.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
83l7h1dUusQ,2023-01-30,-0.999439775943756,3388.0,ABN,445.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yRWeJ_27scQ,2023-01-30,-0.9906036257743835,7122.0,ABN,235.0,5.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2FWc5SQYO54,2023-01-31,0.9882866740226746,40435.0,ABN,575.0,45.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XfNgD_T_wAI,2023-01-31,-0.9873206615447998,4565.0,ABN,305.0,8.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
sNX7UcGSaE4,2023-01-31,-0.6267374157905579,6790.0,ABN,350.0,13.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75wVbrQRzv0,2023-02-01,-0.9980373978614808,10174.0,ABN,230.0,5.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MAzve50n0nA,2023-02-01,0.9697815179824828,4729.0,Sakshi,495.0,14.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qnr1eMIIYac,2023-02-01,-0.9970695972442628,2596.0,ABN,233.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WgQTrwBKYzc,2023-02-01,-0.995492696762085,547.0,TV5,265.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ceqJvns9pLQ,2023-02-01,-0.9963913559913636,4578.0,TV9,515.0,3.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCIyT0MGIVI,2023-02-02,0.9892080426216124,7573.0,TV9,260.0,9.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YeoknWrvjSI,2023-02-03,-0.998879849910736,2336.0,TV9,314.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
qoNgy8_hoSk,2023-02-03,-0.9987199306488036,446.0,TV9,275.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_IVFm9q7o,2023-02-06,-0.9986977577209472,3025.0,TV9,227.0,6.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ng-wyS7oz_I,2023-02-06,-0.9924361109733582,2667.0,TV9,176.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nxgyd8i6VdA,2023-02-06,-0.9990087747573853,1707.0,TV9,237.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMG_rgK8w3c,2023-02-06,0.989592671394348,4076.0,TV9,198.0,16.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRT0ZwG3thU,2023-02-07,0.9906226992607116,606.0,TV5,175.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
wfVWGgEkN04,2023-02-07,-0.999083399772644,4550.0,ABN,400.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unRdWDqzowg,2023-02-07,-0.9981744289398192,343.0,TV5,440.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UlEltox8FF0,2023-02-07,-0.9987714886665344,1086.0,ABN,150.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ehAxTqpewI,2023-02-07,0.9606114029884338,1637.0,TV9,275.0,3.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
09OXf7xGAA4,2023-02-07,-0.9917019009590148,5097.0,TV9,218.0,4.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sw2J-51gI-w,2023-02-07,-0.9992161989212036,485.0,TV5,425.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B_dePWPIqWs,2023-02-08,-0.9923721551895142,1248.0,TV5,408.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0
selgvuC_1iE,2023-02-08,-0.9957770109176636,2166.0,TV9,181.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Kxge8asEM64,2023-02-08,-0.988509476184845,1774.0,TV5,368.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
G7aktIglqRk,2023-02-08,-0.9970011115074158,511.0,TV9,68.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
JSw5_KQqf7o,2023-02-09,-0.9983547329902648,1617.0,TV9,274.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
npJhzW2TiCU,2023-02-10,-0.9882779717445374,1630.0,TV5,445.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rtifsV2GdzU,2023-02-11,-0.993177890777588,2783.0,TV9,47.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
xspC8puuiD4,2023-02-13,0.9959906935691832,299331.0,TV9,267.0,270.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JFolJxpDDzU,2023-02-13,0.9882850646972656,2729.0,TV9,373.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W5K6gRG8BYM,2023-02-13,0.9971498847007751,684.0,ABN,199.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Rjh6pNJEVIU,2023-02-16,0.9976407289505004,3187.0,TV9,103.0,5.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0
I4y4u47ZTgk,2023-02-17,-0.9943881630897522,384.0,TV5,220.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
tG7Q1QhSIlg,2023-02-17,0.9981330037117004,2410.0,TV9,410.0,18.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4Ajw2q6Lbk,2023-02-18,-0.9983680844306946,1387.0,TV9,247.0,4.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55jlLE_feGg,2023-02-19,0.9980478286743164,1544.0,TV9,197.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-_6pSnDalLQ,2023-02-20,-0.9917793869972228,894.0,TV9,136.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APPap_xaA4I,2023-02-22,0.9980660080909728,2022.0,TV9,269.0,8.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3W9yadl-aIM,2023-02-22,-0.9949775338172911,757.0,TV9,137.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
o3uXt9qRGgg,2023-02-22,0.9963124394416808,3603.0,TV9,315.0,4.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g_1oCki4-No,2023-02-22,0.9988345503807068,2635.0,TV9,253.0,11.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6TDYrlU9zs,2023-02-23,-0.999053418636322,3783.0,TV9,183.0,3.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-nEQts_Oj_8,2023-02-23,-0.9991934895515442,7857.0,TV9,304.0,5.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rj6sAAT-Dz0,2023-02-23,0.8452895879745483,6755.0,TV5,190.0,9.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
houXMogjFi0,2023-02-24,0.9875367283821106,14616.0,TV9,279.0,30.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C6tuK1m7AyM,2023-02-24,0.9822686910629272,18086.0,TV9,256.0,12.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I9G9sletuJ8,2023-02-24,-0.9803167581558228,6306.0,TV9,329.0,9.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81t4M9979NQ,2023-02-25,-0.9920733571052552,6922.0,Sakshi,171.0,30.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
EgIRT8zo3N0,2023-02-27,-0.99429190158844,804.0,TV9,312.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DJk_e-9rKls,2023-02-27,-0.9897846579551696,787.0,TV9,290.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0yIaIMIA5LM,2023-02-27,-0.998021364212036,804.0,TV9,302.0,6.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TC1NmDEzUic,2023-02-27,-0.998747706413269,3248.0,TV9,239.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j2yDdL7VYHc,2023-02-27,-0.9952360987663268,1250.0,TV9,320.0,3.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2tOAauZTa8,2023-02-27,-0.9951775074005128,1369.0,TV9,328.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ISMuK1UIfhU,2023-02-28,0.993650496006012,294.0,TV9,285.0,0.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xHyV2wVrSrg,2023-03-02,-0.9973457455635072,4977.0,ABN,275.0,9.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
UQ-sQ9MuNQw,2023-03-02,0.9947983026504515,1039.0,ABN,240.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NJBHzHhaVtM,2023-03-02,-0.9985496401786804,3055.0,ABN,295.0,3.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1NwI2s4EjJo,2023-03-03,-0.9989778995513916,3359.0,ABN,325.0,3.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MRqqK770azY,2023-03-03,-0.996406614780426,1212.0,ABN,130.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MJP6oiZItzM,2023-03-03,0.99215829372406,33793.0,ABN,165.0,104.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T5OilK9dscw,2023-03-04,-0.9956459403038024,2556.0,ABN,301.0,2.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lyr4eO8L8VY,2023-03-04,0.9972047209739684,1753.0,ABN,156.0,3.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gkHegCShlw8,2023-03-05,-0.9844001531600952,2394.0,TV9,136.0,3.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
h8K51XwWTRE,2023-03-07,0.9921086430549622,9173.0,ABN,294.0,16.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
p3bSjdtaPvo,2023-03-07,0.9974206686019896,11281.0,ABN,235.0,23.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0
opl261js_3w,2023-03-08,-0.9606804847717284,4060.0,TV9,333.0,18.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zsyvg_Ll7tE,2023-03-08,0.991265833377838,49062.0,TV9,232.0,74.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
aCebWCiDOwI,2023-03-08,0.9965732097625732,542.0,ABN,130.0,1.0,rapka.png,SRI RAPAKA VARA PRASADA RAO,JSP,Razole_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
