ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,Kuppam,janasena party,ap employees,Sajjala ,ap assembly session today,alliance,Peddireddy ,vangalapudi anitha,polavaram,visakha,byreddy siddharth reddy
GEfiyxrLU20,2023-02-20,0.996912717819214,1870.0,TV9,338.0,3.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DPAk9Br4xtg,2023-02-20,0.9905057549476624,12780.0,TV9,407.0,2.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AtIfEdDVElI,2023-02-20,0.99723082780838,2469.0,TV9,319.0,0.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
K1YPUs1n69o,2023-02-20,0.9912765026092528,1738.0,TV9,300.0,3.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Z8rEm8XDis4,2023-02-20,-0.9980568289756776,4324.0,TV9,142.0,20.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7SU3eWOcErg,2023-02-21,-0.900825262069702,2977.0,TV9,56.0,1.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orUUHwnn9g0,2023-02-21,-0.9984800219535828,7442.0,ABN,210.0,13.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-MgVh8gT4Hg,2023-02-21,-0.9987379908561708,4238.0,ABN,70.0,3.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOf8tOCKWVA,2023-02-24,-0.9963359832763672,2433.0,TV9,117.0,3.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8eDxYrC2IZE,2023-03-02,0.9964244961738586,146032.0,Sakshi,221.0,259.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165WyNuueJk,2023-03-02,-0.9978681802749634,572.0,TV9,265.0,0.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rx_uaHBHgn0,2023-03-02,-0.9847912192344666,560.0,ABN,89.0,0.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEKJjKCYDJw,2023-03-06,0.996585488319397,1126.0,ABN,103.0,4.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
qt2_Y8ThYD8,2023-03-10,-0.9975685477256776,1889.0,TV9,193.0,2.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
POesXUwAMmo,2023-03-11,-0.99441397190094,1952.0,ABN,175.0,0.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-t0QD8m_Rk,2023-03-11,-0.9985039234161376,1887.0,TV9,141.0,3.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TG0TbfFxqQA,2023-03-13,0.9977892637252808,11803.0,TV9,222.0,4.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JFlzMN2eLwM,2023-03-18,0.9970767498016356,1183.0,TV9,357.0,2.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kVT-r1PZ6lM,2023-03-20,0.9931207299232484,2310.0,TV9,347.0,1.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5C4TsWcbUmo,2023-03-21,-0.997018575668335,3178.0,TV5,152.0,4.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
j4AxKqSHdpM,2023-03-22,0.9865900278091432,2927.0,Sakshi,233.0,6.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-FawxGC2QrQ,2023-03-22,0.9983839988708496,2099.0,ABN,316.0,9.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fj_2R7lNsNI,2023-03-23,-0.9960542917251588,1683.0,ABN,207.0,0.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
wCF8MAGzKT8,2023-03-23,-0.9986101388931274,134173.0,ABN,107.0,112.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TFg-zPg_6_A,2023-03-24,-0.9984681010246276,1375.0,ABN,300.0,11.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GFU7vq1-sC4,2023-03-24,-0.9926613569259644,6984.0,ABN,205.0,11.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ur1UDyWy_XY,2023-03-24,-0.9903053045272828,8995.0,ABN,245.0,14.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37097lx0syo,2023-03-24,0.9892577528953552,1285.0,TV9,280.0,4.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rAYwcmW4Ip4,2023-03-24,0.7202438712120056,1763.0,ABN,270.0,2.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
wCPk54iZHbo,2023-03-24,-0.994686722755432,6438.0,ABN,315.0,7.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aIScUkTEjpk,2023-03-24,0.9952813982963562,4409.0,ABN,295.0,3.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5vJbvOy3aWQ,2023-03-25,0.9743661880493164,153202.0,Sakshi,212.0,201.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AebBc2AwAlI,2023-03-27,-0.9994102716445924,834.0,ABN,181.0,6.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KoRHjbo7fIE,2023-03-28,0.9964039325714112,520.0,TV5,305.0,0.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PM8k10zyZGA,2023-03-28,-0.997793197631836,619.0,ABN,332.0,0.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1SNmB4mjmQ,2023-03-29,0.9961678385734558,39101.0,Sakshi,175.0,22.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
BFonLjjAb2Q,2023-03-30,0.9793151617050172,1937.0,ABN,276.0,8.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9sNrXNiHD4U,2023-03-31,-0.9932281374931335,303.0,TV5,189.0,0.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6wiSDStfDUw,2023-03-31,0.9930940866470336,664.0,TV9,261.0,1.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NFbbDQNutk8,2023-03-31,0.992295503616333,3697.0,Sakshi,304.0,13.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A6_8yW-ag40,2023-03-31,-0.9975829124450684,1120.0,ABN,259.0,6.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-G72yrcX7qA,2023-04-06,-0.8146252632141113,2459.0,TV9,317.0,2.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BNNZ9fC_Z1s,2023-04-07,-0.9985210299491882,413.0,TV5,239.0,2.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ij55dQmxt60,2023-04-07,-0.99536395072937,839.0,TV9,63.0,0.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1NlCfwkm_Yo,2023-04-10,-0.9987058639526368,3710.0,TV9,259.0,5.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
YPdIeSiQD4Y,2023-04-10,-0.998318076133728,856.0,TV9,205.0,0.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FokPjnUNQCo,2023-04-10,-0.970304012298584,834.0,TV9,272.0,0.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fRhNbvN-NlI,2023-04-10,-0.9976909160614014,1308.0,TV9,93.0,3.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yOf7tH3sxtk,2023-04-11,-0.9983652234077454,4263.0,TV9,170.0,5.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
a78Jv4w4Apw,2023-04-12,0.9834749698638916,4156.0,Sakshi,213.0,6.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
G4XW1zQVoI4,2023-04-12,0.9985200762748718,1455.0,TV5,62.0,2.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0
MLAZ-fRM3Ok,2023-04-13,-0.991319477558136,3039.0,ABN,296.0,8.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vjo9FfnMBC0,2023-04-16,0.9677222967147828,3672.0,TV5,105.0,2.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
o5YeKcS9qQA,2023-04-20,0.9941270351409912,1341.0,TV5,134.0,3.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
QPUiVFdkuHI,2023-04-20,-0.9984254837036132,18529.0,TV5,140.0,6.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mFsQZjKHXvg,2023-04-21,-0.9993983507156372,37095.0,TV5,280.0,81.0,palamaner.png,N Venkate Gowda,YSRCP,Palamaner,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
