ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,Yellow Media,Kuppam,janasena party,tdp pattabhi,ap employees,ap assembly session today,high court,alliance,Peddireddy ,polavaram,visakha,byreddy siddharth reddy
0yJLT9xnDJk,2023-02-14,0.9980666041374208,437.0,TV9,141.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nI3ZjawPJJs,2023-02-14,0.6721493601799011,7478.0,TV9,224.0,1.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SooodFOneTE,2023-02-14,0.9925968647003174,979.0,TV5,440.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2vbOI9lnwUU,2023-02-15,0.9842103719711304,10292.0,ABN,183.0,16.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H0ojtuRqSRc,2023-02-15,-0.9965975880622864,1758.0,TV9,493.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
__wyeCjmm2E,2023-02-16,-0.9976493716239928,4274.0,TV9,266.0,2.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73RweXIhlfg,2023-02-16,-0.9968174695968628,3539.0,TV9,326.0,2.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPmykQTIjj0,2023-02-16,-0.996792733669281,4966.0,TV9,239.0,4.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_ZayPDNE5Lc,2023-02-16,0.9781426191329956,1066.0,ABN,421.0,2.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L4aMqm7b5Ug,2023-02-16,0.98426616191864,1132.0,TV9,282.0,1.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vfvzw6MeYbM,2023-02-16,0.9967825412750244,3349.0,TV9,186.0,4.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rcQhkN2SpBE,2023-02-16,-0.997992753982544,745.0,TV9,33.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_qexbTV3xM,2023-02-16,-0.9644711017608644,26047.0,TV9,560.0,53.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x_ioUzjqn58,2023-02-16,-0.9956114888191224,84600.0,TV9,587.0,105.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pTlmFbhGLjU,2023-02-16,-0.9589457511901855,1776.0,TV9,85.0,5.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2TJ_7LzZos4,2023-02-16,-0.986221730709076,4709.0,TV9,258.0,6.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cbto_l9xZ8k,2023-02-17,-0.999178946018219,4016.0,TV5,270.0,3.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Rb484shThxI,2023-02-17,0.9963387250900269,12429.0,TV9,186.0,54.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCfwoWnQIwk,2023-02-17,0.9988170862197876,4685.0,TV9,145.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5KakGR6zi_4,2023-02-18,-0.9985722303390504,8383.0,TV9,159.0,27.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4Ajw2q6Lbk,2023-02-18,-0.9983680844306946,1387.0,TV9,247.0,4.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ca9owOBjiNI,2023-02-18,0.997647225856781,2778.0,TV9,380.0,5.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TunRjZSlGVQ,2023-02-18,-0.9992456436157228,101621.0,Sakshi,226.0,215.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rJoF6MWuezY,2023-02-18,0.9852322340011596,10219.0,TV9,91.0,26.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l05ZOuwVq5E,2023-02-18,-0.8066436052322388,25849.0,TV9,184.0,68.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWwC14ucF7o,2023-02-19,0.9847844839096068,11667.0,TV5,280.0,20.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
k-Os2ALbBas,2023-02-20,-0.9976879358291626,4855.0,TV9,291.0,3.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
c-evJEltya8,2023-02-20,0.9985876083374025,735.0,TV9,81.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WDjCY-iwmvw,2023-02-20,-0.9977259039878844,4318.0,TV5,188.0,4.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4mFSduljmA,2023-02-20,0.611286461353302,4731.0,TV9,444.0,2.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PQaSji-FAYg,2023-02-20,0.997226059436798,8017.0,TV9,266.0,21.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8gAXhFcNFA,2023-02-20,-0.999466598033905,19110.0,ABN,225.0,16.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6JKShV6EwY,2023-02-20,0.9971690773963928,9840.0,TV9,265.0,7.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
macSyu6XglY,2023-02-20,-0.9973686933517456,19674.0,TV9,188.0,27.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J1m01Yi5Cqw,2023-02-20,-0.9986005425453186,73340.0,TV9,206.0,57.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tw2mxsPfUBo,2023-02-21,0.7200642824172974,3371.0,TV9,183.0,5.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
w3MWPVDyV4s,2023-02-21,-0.9872615337371826,15179.0,TV9,62.0,17.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3WR8ss0NuGQ,2023-02-21,-0.684428334236145,4776.0,TV9,332.0,5.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRiAIUBTAEk,2023-02-22,0.9940318465232848,1309.0,ABN,196.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7iPu4eqRlVw,2023-02-22,-0.959015130996704,3907.0,TV5,185.0,2.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
zptIZPUldrg,2023-02-22,0.998522937297821,1152.0,TV9,134.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BL3dDfZjSIc,2023-02-23,-0.9966806769371032,9908.0,TV9,274.0,14.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
EMrtraSyUVs,2023-02-23,-0.9940558671951294,4652.0,ABN,311.0,4.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g332a4MAhdQ,2023-02-23,0.9969708919525146,5166.0,TV9,251.0,19.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jtnUZLprQhM,2023-02-23,-0.9984209537506104,891.0,TV9,200.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q7qMkCmmLDk,2023-02-24,-0.9994102716445924,190468.0,TV9,186.0,353.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pUh_whsOHqs,2023-02-24,-0.9935603141784668,1846.0,Sakshi,255.0,6.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4E0A5KfUYvA,2023-02-24,-0.9861239194869996,12189.0,TV9,331.0,11.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
lYLV5-FurcU,2023-02-24,-0.9987651109695436,45870.0,TV9,241.0,65.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747UoLcFXyg,2023-02-24,0.9972630739212036,154041.0,TV9,180.0,25.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
00Lav_HPC48,2023-02-24,-0.9927321076393129,702837.0,TV9,39.0,181.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fDtD-__mOqY,2023-02-24,-0.9971447587013244,38252.0,TV9,74.0,52.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s11iEFo-qb4,2023-02-25,-0.9973931312561036,41324.0,Sakshi,61.0,98.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WRm7t3JqAB8,2023-02-25,-0.9964147806167604,53203.0,TV9,192.0,95.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
djcmxw2Mjag,2023-02-25,0.9852081537246704,3244.0,TV9,63.0,3.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AiS_EsvRfuA,2023-02-26,-0.999293327331543,3389.0,TV9,307.0,12.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ILpVY86S6z4,2023-02-26,0.9913294315338136,2549.0,TV9,291.0,8.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uqJ857JbQcQ,2023-02-26,-0.9976086616516112,1219.0,TV9,286.0,1.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7IeGFd2N0DY,2023-02-26,-0.9985460042953492,16202.0,Sakshi,232.0,33.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
P2tOAauZTa8,2023-02-27,-0.9951775074005128,1369.0,TV9,328.0,1.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DJk_e-9rKls,2023-02-27,-0.9897846579551696,787.0,TV9,290.0,1.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
j2yDdL7VYHc,2023-02-27,-0.9952360987663268,1250.0,TV9,320.0,3.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TC1NmDEzUic,2023-02-27,-0.998747706413269,3248.0,TV9,239.0,2.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nggfz7R1UJk,2023-02-27,-0.9974109530448914,2211.0,TV5,161.0,3.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EgIRT8zo3N0,2023-02-27,-0.99429190158844,804.0,TV9,312.0,2.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dEeECYNxZ6Q,2023-02-28,-0.998883068561554,1606.0,ABN,115.0,2.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tLHwHVeYQ0U,2023-02-28,-0.9979305267333984,248.0,ABN,205.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uph8HOg7KWo,2023-02-28,-0.9992988109588624,235.0,ABN,201.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
jZBLDSIvtYM,2023-02-28,-0.997076153755188,548.0,ABN,270.0,2.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlfnBp12Hgc,2023-02-28,-0.997297465801239,20058.0,ABN,230.0,46.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YhJj2h2R7uY,2023-02-28,-0.987357258796692,2503.0,ABN,190.0,5.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
oXYVglsH3s4,2023-02-28,-0.9980738162994384,2545.0,ABN,235.0,1.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTsewS_Gsd8,2023-02-28,-0.998069703578949,327.0,TV9,303.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WFop9SS0qqs,2023-02-28,-0.9970104694366456,1879.0,ABN,145.0,4.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Q2FPtpX-c9E,2023-03-01,0.9732816219329834,73553.0,Sakshi,289.0,207.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
F2YrVV0PgLA,2023-03-01,-0.9920604228973388,6107.0,TV9,227.0,10.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wq_jyxbFbSc,2023-03-02,0.9903646111488342,524.0,TV9,300.0,8.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u6r0CXvQ890,2023-03-03,-0.9911220073699952,116687.0,ABN,279.0,120.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8oUDfmqnosg,2023-03-04,0.9965159893035888,2654.0,TV9,168.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yktRRb500ZU,2023-03-06,-0.9952049255371094,1101.0,TV5,305.0,3.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
guurvnZjD7E,2023-03-07,0.9985976815223694,932.0,TV5,158.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wSThgWFdUIQ,2023-03-07,0.9969989061355592,796.0,TV9,169.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ULC9QztnzuQ,2023-03-07,-0.9963793158531188,2609.0,Sakshi,359.0,2.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GxIYflNiQCs,2023-03-08,-0.9979323148727416,3397.0,ABN,223.0,4.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
wYnEU6Xh87Q,2023-03-08,-0.999302864074707,632.0,ABN,275.0,1.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
l3y-60r6xeQ,2023-03-08,-0.9991775155067444,910.0,TV5,150.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
a78uLVJLFbc,2023-03-08,-0.966238796710968,9107.0,Sakshi,301.0,21.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n6bIWTO-U0E,2023-03-10,0.9946691393852234,779.0,TV5,237.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rtarfNAMC-M,2023-03-10,0.9803873896598816,2248.0,TV9,336.0,5.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
eHYgFar67sc,2023-03-10,-0.998918890953064,3020.0,TV9,219.0,5.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UwLAKwVQ7Mk,2023-03-10,-0.9948359727859496,8304.0,TV9,216.0,10.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
XHJJ7cFEYgw,2023-03-12,-0.9985495209693908,2161.0,TV9,103.0,3.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GtnIaKVgKhs,2023-03-13,0.9986674785614014,1700.0,TV9,254.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hl0u82nGPUs,2023-03-13,0.9707447290420532,75422.0,ABN,304.0,56.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2eTY85eiwtg,2023-03-14,0.9965928196907043,2832.0,Sakshi,206.0,7.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KepV5Vvk5qQ,2023-03-15,-0.9972109198570251,5773.0,TV9,355.0,11.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bVi8PqdJK1w,2023-03-15,0.9873513579368592,5110.0,TV9,308.0,6.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
dszQWIyY6XY,2023-03-15,-0.9811345338821412,13661.0,TV9,319.0,15.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
dr2vWjsSaJ8,2023-03-15,-0.9979756474494934,1237.0,TV9,163.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
gZxq7gA0AEY,2023-03-15,-0.9983822107315063,4534.0,TV9,302.0,10.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PJ-BRIv8ZV8,2023-03-16,0.9918538331985474,759.0,TV5,78.0,2.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
n_qFapd2I1o,2023-03-18,-0.9981333613395692,10566.0,TV9,238.0,26.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fOnSJFT0JU4,2023-03-18,0.9964169263839722,1511.0,TV9,266.0,6.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZgcfYVBTeWQ,2023-03-19,0.998724639415741,7234.0,TV9,239.0,1.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1KVxn_SIQXo,2023-03-20,-0.986742377281189,10022.0,TV9,135.0,4.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bYzVOSyWUIs,2023-03-21,-0.9983245730400084,2155.0,TV9,222.0,8.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XHUB5JRS1tc,2023-03-22,0.9979721903800964,29764.0,TV9,41.0,3.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Wl7ifxHeDrI,2023-03-22,0.9865602254867554,4666.0,TV9,44.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ty9dPKgAH5w,2023-03-22,0.997706651687622,13668.0,TV9,222.0,13.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
h3GyFycVn0g,2023-03-22,0.99869966506958,19833.0,TV9,39.0,3.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q6BYTD8Tv6k,2023-03-22,0.9907565712928772,82750.0,TV9,44.0,4.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
