ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,high court,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy, Botsa , vidadala ,Kakani,vijayasai reddy,jogi ramesh ,privatization,kotamreddy ,lakshmi parvathi,roja,vidya deevena,nellore ,Machilipatnam,srikakulam,yuvashakti,tadepalli,ayyanna patrudu ,ys vijayamma,Pension,vangaveeti radha,suprem court,perni nani ,tdp leaders arrest,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,Corona,janasena alliance with tdp,gudivada ,varahi ,election commission,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
m3HBqbX946o,2022-12-04,-0.9984411597251892,2912.0,TV9,150.0,3.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FNIlyjG-jlY,2022-12-04,-0.9754160046577454,4665.0,TV9,44.0,7.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MU4cSS31zns,2022-12-04,-0.9984418749809264,2335.0,ABN,280.0,5.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I4h02TCx9AU,2022-12-04,-0.9924697279930116,3785.0,TV5,200.0,19.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99YOPtZS-oc,2022-12-04,-0.9988828301429749,17074.0,TV9,281.0,41.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
9B_f8yGzOtU,2022-12-04,0.9917799830436708,2050.0,TV9,307.0,0.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bzcgOT0eId4,2022-12-04,-0.9929113984107972,673.0,ABN,280.0,4.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hRAAh1P9blk,2022-12-04,0.9987976551055908,624.0,ABN,285.0,0.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8zDlGTpA2Qw,2022-12-04,-0.9974104762077332,4988.0,TV5,390.0,18.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
is_GltrdDz4,2022-12-04,0.9968926310539246,1728.0,TV9,328.0,1.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMfE6ni4PBo,2022-12-04,-0.985087275505066,1246.0,ABN,370.0,3.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dJniZao4C7M,2022-12-04,0.9930485486984252,1515.0,TV5,155.0,1.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GouqbyBcSwY,2022-12-04,-0.9939327836036682,7847.0,TV5,90.0,4.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VrhBWEl8cIk,2022-12-04,0.9936254024505616,1763.0,ABN,190.0,5.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8K-my4FSWHg,2022-12-04,0.9852563142776488,2088.0,TV9,263.0,6.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ujlps5KNSJw,2022-12-04,-0.9975855350494384,2948.0,TV9,158.0,5.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LXbCQR1S71g,2022-12-04,-0.9990586638450624,6777.0,TV9,330.0,24.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2z_cDBm7CyU,2022-12-04,-0.996188461780548,3363.0,TV9,269.0,11.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M0E27-WSZ4A,2022-12-05,-0.999007284641266,1555.0,TV9,259.0,6.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OXcdANgob8o,2022-12-05,-0.9960867166519164,533.0,TV9,129.0,0.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nxmOumH0j_M,2022-12-05,-0.99714332818985,1922.0,TV9,224.0,3.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uV9dMXvEduo,2022-12-05,-0.9900177121162416,737.0,TV9,226.0,3.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vYZAd6z7psk,2022-12-05,0.9967818260192872,1940.0,Sakshi,98.0,2.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Q2HlaaLJ5k,2022-12-05,-0.9957178235054016,685.0,TV5,322.0,0.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gbSReebP-u4,2022-12-05,0.9874089956283568,781.0,Sakshi,344.0,1.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rWNVsiwxNpg,2022-12-05,0.9926801919937134,940.0,Sakshi,573.0,0.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C58HAuUhBKU,2022-12-05,0.8740734457969666,2156.0,TV9,285.0,0.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZewjvHZiNXk,2022-12-06,-0.9868054389953612,38684.0,TV5,423.0,20.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ER2rRHASDts,2022-12-06,0.9942069053649902,1331.0,Sakshi,235.0,2.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nZWkdVN-2gE,2022-12-06,0.997351050376892,604.0,TV9,290.0,0.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gNRA1zOoICM,2022-12-06,0.9968245029449464,2804.0,Sakshi,174.0,7.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s9ebCgPgDwI,2022-12-07,0.9861962795257568,2319.0,ABN,220.0,3.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tOmcaGgiP9k,2022-12-08,-0.9988301396369934,3169.0,TV5,350.0,6.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o9-F7I7i5q8,2022-12-08,-0.9964115023612976,20652.0,TV9,362.0,36.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1
JUV1pI944gs,2022-12-08,0.9840959310531616,2631.0,ABN,167.0,8.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
djaf5UDqGzY,2022-12-08,-0.998166024684906,8378.0,ABN,231.0,15.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RD4q8IkDwfY,2022-12-08,-0.9927599430084229,3072.0,TV9,111.0,3.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U1xpFudo-X0,2022-12-08,0.9979731440544128,13819.0,Sakshi,146.0,19.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9WsRSLz57KM,2022-12-08,0.9663529992103576,2454.0,TV5,505.0,5.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
c3uC430EtJA,2022-12-08,0.9913500547409058,3656.0,TV9,325.0,20.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
zhK50PsuNSc,2022-12-09,0.99602073431015,171363.0,TV9,228.0,24.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k1FmyzTRpo0,2022-12-09,0.995377779006958,1751.0,TV9,469.0,1.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dZ4NZbHQkXo,2022-12-09,0.9988377690315248,1306.0,TV9,302.0,0.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
alva9OoxijM,2022-12-09,-0.9956464171409608,131488.0,TV5,318.0,103.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E6nPNMgt3To,2022-12-09,-0.9975258708000184,1678.0,ABN,240.0,2.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
w8OiHvqv5T0,2022-12-09,-0.9992722868919371,2049.0,ABN,218.0,5.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
6OuxXviTUDQ,2022-12-09,-0.9976564645767212,2329.0,TV9,286.0,11.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHi0Plrd0bE,2022-12-10,-0.9913985729217528,528.0,TV9,281.0,4.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QGIMXg2qQH0,2022-12-10,-0.9981045722961426,2765.0,Sakshi,494.0,10.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z67urKdiAhY,2022-12-12,-0.9913359880447388,12167.0,ABN,259.0,23.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lgU_0VckrV0,2022-12-12,-0.9952285289764404,33362.0,ABN,276.0,69.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mzl91-WnCYc,2022-12-13,-0.9980126619338988,335.0,Sakshi,133.0,2.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
z9gy0rJ5HxA,2022-12-13,0.9856131672859192,4340.0,Sakshi,324.0,11.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vb1bL_2yr-w,2022-12-14,-0.9979845285415648,1028.0,TV9,84.0,7.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uXLmlAYih-Q,2022-12-14,0.984880805015564,812.0,ABN,190.0,1.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yrcWzNMwWbU,2022-12-14,0.9913156032562256,53664.0,ABN,190.0,246.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OA4232GYGnc,2022-12-14,-0.9551138281822203,1803.0,ABN,415.0,3.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0
NqAGDDiPuX8,2022-12-14,-0.9954656958580016,5142.0,ABN,405.0,9.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jRGdKGP4gxY,2022-12-14,-0.998210072517395,1237.0,TV9,101.0,9.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCVNt6u2YNY,2022-12-14,-0.9986923336982728,2240.0,ABN,280.0,10.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNE_scI-w-E,2022-12-14,-0.9919562339782716,3686.0,ABN,210.0,5.0,penukonda.png,Malagundla Sankaranarayana,YSRCP,Penukonda,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
