ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,gorantla ,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
BEUoh43krQs,2023-02-06,0.9883846044540404,19356.0,TV9,546.0,18.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DmeRw3-ZNvA,2023-02-06,0.9983067512512208,1049.0,TV9,297.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kHbRyaGdjQ8,2023-02-06,-0.9954740405082704,18480.0,ABN,530.0,18.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qQ8CzqVyGoE,2023-02-06,0.9915566444396972,1174.0,TV9,118.0,2.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5OxGN2039Ho,2023-02-06,0.9988142251968384,752.0,TV9,331.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5yFEvoIa8ho,2023-02-06,0.983281433582306,928.0,TV9,235.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obyTX6Rruzw,2023-02-06,0.9913990497589112,1019.0,TV9,522.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
lzu7qGSoYio,2023-02-06,0.998619794845581,1133.0,TV9,143.0,1.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tf5dwobm6aM,2023-02-06,0.9426531195640564,19272.0,TV9,255.0,24.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bYbYQlbJpSQ,2023-02-06,-0.9904102087020874,1010.0,TV9,164.0,3.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C0gGFC_zgkY,2023-02-06,0.9970537424087524,666.0,TV9,267.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seB-QONGwBY,2023-02-07,-0.853187620639801,19201.0,TV9,124.0,15.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
qY4X7EbZlOE,2023-02-07,0.9959657192230223,231385.0,TV5,510.0,433.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dqtzlm1B5KA,2023-02-07,0.998558223247528,251323.0,TV5,539.0,633.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
5AL9_Z71CVU,2023-02-07,-0.99949848651886,403.0,TV9,269.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19HadTXiNCQ,2023-02-07,-0.9980124235153198,792.0,ABN,277.0,4.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEJU32CPJBI,2023-02-07,0.9930522441864014,848.0,ABN,193.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M61_QTL9oF4,2023-02-07,-0.9770010113716124,19952.0,TV9,560.0,41.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
frTuRyuhDN0,2023-02-07,-0.9973732233047484,684.0,TV9,269.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460fmIYw7z4,2023-02-07,0.9947810769081116,8006.0,TV9,438.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PcD6zjfzFak,2023-02-07,-0.999382257461548,5536.0,TV9,265.0,32.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMY_FUMC9LI,2023-02-07,-0.9975250363349916,758.0,ABN,415.0,1.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tIoktQfNe9Q,2023-02-07,-0.9981762170791626,2899.0,ABN,145.0,3.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7ehAxTqpewI,2023-02-07,0.9606114029884338,1637.0,TV9,275.0,3.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wtfz2eNuhR0,2023-02-07,-0.9987186193466188,2372.0,ABN,258.0,2.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5VxI7tBAQ50,2023-02-07,0.9893590211868286,3604.0,ABN,150.0,14.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2aHyd3EbmFU,2023-02-07,-0.9962546825408936,1256.0,TV9,320.0,16.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CXPQ3g324KI,2023-02-08,0.9970515966415404,805.0,ABN,89.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yBMFgKSGhJg,2023-02-08,-0.9892669916152954,1017.0,TV9,371.0,2.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
EKz9kdP2UaI,2023-02-08,0.998681366443634,494.0,TV9,278.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
zYYyIPIsW54,2023-02-08,-0.9990569949150084,520.0,ABN,202.0,1.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2VUZ2gaJ4s4,2023-02-08,-0.9993880987167358,6343.0,TV9,434.0,14.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Txft8OFBxng,2023-02-08,0.9956353306770324,1123.0,ABN,565.0,1.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z_FhvDOUQVU,2023-02-08,0.9927048087120056,4452.0,TV9,149.0,4.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ZtkdymavXI,2023-02-08,0.9942626357078552,3852.0,TV5,250.0,13.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tQVg1fGx_7k,2023-02-08,0.9932241439819336,22335.0,ABN,435.0,30.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hyyYn24Uj9c,2023-02-08,-0.9954492449760436,4572.0,TV9,248.0,13.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e1NijBwaN0,2023-02-08,0.9984655380249025,6866.0,Sakshi,416.0,11.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8efCMcG8lg,2023-02-09,-0.9981472492218018,920.0,TV9,269.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wb-Kw6Fn2DQ,2023-02-09,0.9799023866653442,7352.0,TV9,166.0,11.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAB1ZRGIdZU,2023-02-09,0.9956947565078736,3258.0,TV9,408.0,7.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RG5OcXEDIik,2023-02-09,0.9957475066184998,3655.0,TV9,425.0,2.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4vCdNpCknmI,2023-02-09,0.9975692629814148,29111.0,TV9,507.0,63.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JSw5_KQqf7o,2023-02-09,-0.9983547329902648,1617.0,TV9,274.0,1.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GpcIuuxBgWw,2023-02-10,-0.9994582533836364,9801.0,Sakshi,310.0,23.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
F6K1kP9oJRU,2023-02-10,-0.9993314743041992,2847.0,Sakshi,311.0,3.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
nK5R01WVIyU,2023-02-10,-0.9973968267440796,4055.0,ABN,462.0,10.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7j-rnNaFRA0,2023-02-10,-0.9945598244667052,1047.0,TV5,172.0,3.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ZthpdwGRkw,2023-02-10,-0.9841132760047911,60836.0,Sakshi,333.0,32.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
AxfV9KdYdao,2023-02-11,-0.9980530738830566,9013.0,ABN,379.0,20.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPIdx46hHWg,2023-02-11,-0.9800782203674316,1949.0,ABN,243.0,4.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Z7pBbhOIh1w,2023-02-11,0.9984301924705504,1709.0,TV9,270.0,1.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNgw_maH1Ac,2023-02-11,-0.9981406927108764,1802.0,ABN,521.0,3.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eGy1nmzpOEc,2023-02-11,0.9959666728973388,692.0,Sakshi,110.0,1.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FBgVZAL66Vg,2023-02-12,-0.995563507080078,8524.0,ABN,493.0,4.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qC0OgVtHtOs,2023-02-13,-0.9949990510940552,8442.0,Sakshi,398.0,10.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xvzat4Jmywk,2023-02-13,-0.9977484345436096,1678.0,ABN,488.0,7.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0jW52b0fc7c,2023-02-13,-0.9883825182914734,30353.0,Sakshi,150.0,47.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51YhWQaQrA0,2023-02-14,-0.9935781955718994,7764.0,ABN,504.0,8.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fLq83Gd59QY,2023-02-14,-0.9994633793830872,6966.0,TV5,433.0,51.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1WhvtnvEJ58,2023-02-14,0.9941815733909608,512.0,TV5,262.0,1.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aBvqlGNsyLM,2023-02-14,-0.995598316192627,1745.0,TV9,338.0,2.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49lbCMDMZ5M,2023-02-14,-0.9982225298881532,695.0,TV9,85.0,3.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q5Crea05EX4,2023-02-14,-0.9983816146850586,286654.0,Sakshi,123.0,313.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5n7YWXRDNWs,2023-02-14,-0.9989063739776612,4131.0,TV5,151.0,12.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_5F9ODjtkA,2023-02-15,0.9986454844474792,5093.0,Sakshi,125.0,14.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0mJ86L1s0DE,2023-02-16,-0.9991033673286438,604.0,ABN,599.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5hyLF1baJXY,2023-02-16,-0.9987266659736632,2110.0,ABN,285.0,5.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gn-6eNQiX-k,2023-02-16,0.998656153678894,1904.0,TV9,380.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O1ennAXYNF8,2023-02-16,-0.9748438000679016,1082.0,TV5,355.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XAe80fWXuOc,2023-02-16,-0.9795835614204408,1683.0,TV5,329.0,61.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BQtI37K_CyA,2023-02-16,-0.9965805411338806,5999.0,TV9,226.0,12.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_ZayPDNE5Lc,2023-02-16,0.9781426191329956,1066.0,ABN,421.0,2.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J8lhEmXwFPI,2023-02-16,0.995961606502533,8341.0,TV5,365.0,14.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AbzPPiWmMSY,2023-02-16,0.9857034087181092,32743.0,TV5,405.0,43.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2k3uttHZGY,2023-02-16,-0.986739993095398,159754.0,ABN,159.0,177.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L4aMqm7b5Ug,2023-02-16,0.98426616191864,1132.0,TV9,282.0,1.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vfvzw6MeYbM,2023-02-16,0.9967825412750244,3349.0,TV9,186.0,4.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zmCfUZyisgM,2023-02-16,0.9987659454345704,136195.0,Sakshi,516.0,197.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F8uHqZ_70bE,2023-02-17,0.9861437082290648,87249.0,Sakshi,237.0,174.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-lvQ1MOJcsk,2023-02-17,-0.9958016276359558,660.0,TV9,243.0,3.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iHuzx_uG2ss,2023-02-17,0.9674752354621888,160195.0,Sakshi,204.0,509.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A5LOby8pIrc,2023-02-17,-0.9970167875289916,22638.0,ABN,330.0,44.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
qtKZSuGwWnc,2023-02-17,-0.9826942086219788,2315.0,TV9,315.0,12.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8PJ3ZOV08U,2023-02-17,-0.9980698227882384,2729.0,TV9,372.0,17.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCfwoWnQIwk,2023-02-17,0.9988170862197876,4685.0,TV9,145.0,0.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i0fLfkxidUk,2023-02-17,0.9942272901535034,2157.0,TV9,396.0,1.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aBmYRsHiBTs,2023-02-18,0.9986427426338196,2677.0,ABN,154.0,3.0,Etcherla.png,Gorle Kiran Kumar,YSRCP,Etcherla,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
