ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,Yellow Media,Gadapa Gadapaku ,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,YSRCP Plenary,gorantla ,alliance,vizag steel plant,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
xUKExwlQqiM,2023-01-21,0.998573899269104,1044.0,Sakshi,173.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6OaM-Z-AZs,2023-01-23,0.9962822794914246,4576.0,Sakshi,337.0,5.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7gffIY7kFHk,2023-01-23,-0.9980992674827576,26057.0,ABN,480.0,63.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_VWiMuvnSFI,2023-01-24,-0.9810015559196472,508.0,ABN,321.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paphbu7Fai0,2023-01-25,-0.9994506239891052,2162.0,TV5,325.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wLLDAmhpVy0,2023-01-26,0.9922261238098145,1618.0,TV9,226.0,4.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SuAbSwJB_HM,2023-01-26,-0.9901084899902344,12092.0,TV5,355.0,11.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-VXFDCfMKo,2023-01-26,0.9749833941459656,1847.0,TV9,232.0,3.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
ozO-_ZjOxUs,2023-01-26,-0.990669012069702,65312.0,TV5,326.0,101.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tSC3acs8hbQ,2023-01-26,0.98239266872406,460.0,Sakshi,569.0,2.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DYFZ8G5yVAo,2023-01-26,0.9954397082328796,1917.0,Sakshi,545.0,23.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
R6SCkCOroNo,2023-01-26,0.993647038936615,1057.0,Sakshi,152.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
takLLicTznE,2023-01-26,0.9875307679176332,1494.0,Sakshi,309.0,6.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
p8Md8OgHZYE,2023-01-26,0.9974855184555054,3615.0,Sakshi,199.0,4.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Rtz63itBlG4,2023-01-27,-0.9960305094718932,32454.0,TV5,265.0,37.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IZC1am-fQwc,2023-01-27,-0.9981378316879272,425.0,ABN,123.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4DWfmxBl2mw,2023-01-28,0.9985767602920532,2762.0,TV9,134.0,4.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y8vJrjwaLDs,2023-01-29,0.9977002739906312,917.0,TV5,235.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
viieZ4u5kkA,2023-01-29,-0.9984112977981568,4060.0,TV9,243.0,12.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4IFb9Eu4CdU,2023-01-29,-0.9942665696144104,260559.0,Sakshi,486.0,268.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xzJm2VZ9tFg,2023-01-30,-0.9796907305717468,1863.0,TV5,287.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hLPc9ZHKg3Q,2023-01-30,0.997961401939392,159293.0,Sakshi,431.0,520.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g7cWvYmp8a0,2023-01-31,0.9851927757263184,2374.0,Sakshi,511.0,4.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n3GP9Lrg4OM,2023-01-31,0.9950560331344604,32842.0,TV5,305.0,48.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAzve50n0nA,2023-02-01,0.9697815179824828,4729.0,Sakshi,495.0,14.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lVVYn67FrnU,2023-02-03,0.9946750402450562,594.0,Sakshi,288.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ama1mZKHBVI,2023-02-04,0.9980181455612184,15564.0,TV9,279.0,27.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NRlL-26krHY,2023-02-05,-0.9931208491325378,14416.0,Sakshi,317.0,20.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JtLSLU8YBU8,2023-02-06,-0.9970567226409912,1060.0,TV9,175.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ci8zjUTegLU,2023-02-06,-0.9920867085456848,1713.0,ABN,347.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Na1lWyG2ptk,2023-02-06,0.9959164261817932,615.0,TV9,189.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CkB92jMYTbc,2023-02-06,0.9957429766654968,959.0,TV9,208.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4NUXFTFHe0,2023-02-06,-0.9862301349639891,840.0,TV9,160.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4RC8JQSL988,2023-02-07,0.9983568787574768,11256.0,Sakshi,444.0,17.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M61_QTL9oF4,2023-02-07,-0.9770010113716124,19952.0,TV9,560.0,41.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hjob377coOQ,2023-02-07,0.9953963160514832,903.0,TV9,83.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qY4X7EbZlOE,2023-02-07,0.9959657192230223,231385.0,TV5,510.0,433.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_qq21RsuS4,2023-02-08,-0.9863187074661256,6356.0,Sakshi,235.0,16.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAB1ZRGIdZU,2023-02-09,0.9956947565078736,3258.0,TV9,408.0,7.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
V1yIG5Q8ZP8,2023-02-09,0.9869565963745116,7050.0,Sakshi,484.0,11.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
f7HS_gmsHiU,2023-02-09,0.9961416125297546,9175.0,Sakshi,325.0,6.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oilrj3sY8Uc,2023-02-09,-0.9975528120994568,7121.0,Sakshi,146.0,4.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uPIKkpGbYlQ,2023-02-09,-0.985273778438568,78469.0,TV9,197.0,169.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S8efCMcG8lg,2023-02-09,-0.9981472492218018,920.0,TV9,269.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4vCdNpCknmI,2023-02-09,0.9975692629814148,29111.0,TV9,507.0,63.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nw8RW0dOT1Q,2023-02-09,-0.9877496361732484,1562.0,TV9,349.0,6.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-bUisgjZgA0,2023-02-10,-0.9868826270103456,661.0,TV9,265.0,6.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
aRNtHGxwBuQ,2023-02-10,-0.990622341632843,783.0,ABN,527.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dKbe1bFwODY,2023-02-10,-0.9991635084152222,1087.0,TV9,265.0,2.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TNf2uykl2jQ,2023-02-10,-0.9954909682273864,541.0,TV5,214.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
H1F2uzVSoWA,2023-02-10,-0.9953740239143372,10126.0,TV9,310.0,14.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SjHuEhDhS5g,2023-02-12,0.9973326921463012,2344.0,TV9,350.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EStMtBF-DNw,2023-02-12,-0.9965295195579528,16595.0,TV5,341.0,53.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tmWI0TFHJSE,2023-02-13,0.9815295338630676,1009.0,Sakshi,366.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J-7p5asrLsc,2023-02-13,0.6560115218162537,2761.0,TV5,228.0,3.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ePmprdttJSg,2023-02-14,0.998402774333954,4833.0,Sakshi,257.0,12.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1WhvtnvEJ58,2023-02-14,0.9941815733909608,512.0,TV5,262.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vyJ2W026Jrk,2023-02-14,-0.9860700964927672,538.0,TV9,271.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5n7YWXRDNWs,2023-02-14,-0.9989063739776612,4131.0,TV5,151.0,12.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mp-2BhpmOu8,2023-02-14,0.992983341217041,1177.0,ABN,510.0,4.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
pBxfNPaqBIc,2023-02-15,-0.99739408493042,4337.0,ABN,241.0,16.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IYwJipEVV38,2023-02-15,0.998647153377533,1107.0,TV9,138.0,3.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LalxNoeFnj0,2023-02-15,-0.9909747242927552,895.0,TV9,455.0,6.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zmCfUZyisgM,2023-02-16,0.9987659454345704,136195.0,Sakshi,516.0,197.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ezUOkI7_vv0,2023-02-16,-0.998291790485382,1114.0,TV5,315.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WbT3faoLoSM,2023-02-16,-0.9948871731758118,3071.0,TV9,406.0,3.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kEYZsEu7jxo,2023-02-16,-0.9994231462478638,1222.0,TV9,274.0,3.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3NbU-utF7U,2023-02-16,0.9975957274436952,4024.0,Sakshi,165.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nxItJ2Pl4hg,2023-02-16,-0.9988551139831544,712.0,TV9,251.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBmK35CrA2s,2023-02-16,-0.9964973330497742,8652.0,TV5,63.0,21.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WiSVvnnkGFQ,2023-02-16,0.9979853630065918,2348.0,TV9,336.0,21.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nk2ZZWkygyg,2023-02-16,0.9980387091636658,642.0,TV9,261.0,3.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
650C3QRAw-k,2023-02-16,-0.9922505021095276,747.0,TV9,277.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fTzthplDtBI,2023-02-16,0.9932275414466858,467.0,TV9,286.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AArbzCiaJXE,2023-02-17,-0.9992024302482604,106165.0,Sakshi,296.0,311.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GCfwoWnQIwk,2023-02-17,0.9988170862197876,4685.0,TV9,145.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fS5QCv2jgw0,2023-02-18,-0.9936996698379515,3178.0,TV5,163.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X8Liexxtq3Q,2023-02-19,0.9966893196105956,1397.0,TV9,282.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MqV3KdcZyrQ,2023-02-19,0.9918175339698792,1576.0,TV9,87.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn4nX4M6zQ4,2023-02-20,0.9951186180114746,509.0,TV9,262.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZoOkw5OXw00,2023-02-20,0.9857257604599,255.0,TV9,265.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94RfqCTvnRQ,2023-02-20,0.9975287318229676,551.0,TV9,280.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dodEGOjzJ7s,2023-02-20,-0.9979935884475708,5579.0,TV5,194.0,6.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7yGgN5dSghk,2023-02-20,-0.9990862607955932,370.0,TV5,227.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4prREuGZIDc,2023-02-20,-0.9964805245399476,4595.0,TV9,227.0,7.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OA-zueRm5Sk,2023-02-21,-0.9983792304992676,1215.0,TV9,79.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
NQtnZyqVWss,2023-02-21,0.9931740164756776,1826.0,TV9,295.0,2.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PwkIKBM0SAU,2023-02-22,0.9462593197822572,619.0,TV9,274.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e_GUktXPPqc,2023-02-22,0.9944394826889038,1489.0,TV9,283.0,6.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
qMNqybLQnNA,2023-02-23,-0.98959219455719,735.0,TV9,202.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOOgTU8kEiM,2023-02-24,-0.9921267032623292,672.0,TV9,283.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ejX1LT6AWCY,2023-02-24,-0.9945793151855468,1111.0,TV5,200.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762Rtq8ouk4,2023-02-24,-0.9961038827896118,739.0,TV9,261.0,3.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6WFf3xeVqCI,2023-02-24,-0.973048448562622,342.0,TV9,256.0,0.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NRUT5QZZO3Y,2023-02-24,-0.9981439113616944,1782.0,TV9,259.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
cTc4ZD3OYL0,2023-02-25,-0.9984753727912904,2597.0,Sakshi,245.0,18.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
LTugUki1PVM,2023-02-25,-0.999218225479126,1106.0,TV9,280.0,3.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d9jgVxFlt6M,2023-02-25,-0.9986534118652344,686.0,TV9,278.0,1.0,visakapatnam.png,M.V.V.Satyanarayana,YSRCP,Visakhapatnam,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
