ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Kuppam,janasena party,ap employees,ap assembly session today,high court,alliance,Peddireddy ,vangalapudi anitha,polavaram,visakha,byreddy siddharth reddy
NupOvWPnJC4,2023-01-13,0.9987754225730896,8040.0,TV9,327.0,3.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
dN2FDoNXnpI,2023-01-13,-0.9934988021850586,2404.0,TV9,163.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0VAiNOq4KwA,2023-01-14,0.992994487285614,3409.0,ABN,259.0,1.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ou0WC5gwfs0,2023-01-14,0.998891055583954,790.0,TV9,267.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4Mq0j0SZ21k,2023-01-15,-0.9988833069801332,1429.0,TV9,57.0,4.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
KY1Qn72YR6I,2023-01-16,0.998276710510254,6089.0,TV9,184.0,2.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
PRGF2vKeS8Q,2023-01-16,-0.9921059608459472,21457.0,TV5,510.0,19.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkVi0IbtzDI,2023-01-16,0.9983737468719482,46038.0,TV9,150.0,38.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pynpSvJnyns,2023-01-16,0.9984248876571656,9009.0,TV9,170.0,7.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wucON0h8OQg,2023-01-17,-0.993035614490509,938.0,TV9,212.0,2.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18TP_jxj-n4,2023-01-17,0.985667049884796,13847.0,TV5,298.0,11.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oWaSGT-gU7E,2023-01-17,-0.9987075328826904,8006.0,ABN,245.0,26.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wCUuKQEbVe0,2023-01-19,0.9980721473693848,1371.0,TV5,349.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5EBtJ7Pz08,2023-01-19,0.994904398918152,1432.0,Sakshi,546.0,7.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fnt--5lurQc,2023-01-19,0.9979477524757384,658.0,TV9,109.0,2.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FI_Mjc3Efm4,2023-01-19,-0.9984459280967712,6748.0,ABN,145.0,11.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
s6wji0W7b5A,2023-01-19,-0.997563362121582,4343.0,TV9,252.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N0knNoBteLo,2023-01-19,0.993441104888916,7608.0,TV9,242.0,2.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
et3B5y5jtFk,2023-01-19,-0.9972665309906006,2822.0,TV9,253.0,1.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mMQUjGpIKAA,2023-01-19,-0.995407223701477,6967.0,ABN,470.0,11.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOVDNaRGRbM,2023-01-20,0.9944292306900024,14157.0,Sakshi,370.0,68.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-YyV8Lb_e3Q,2023-01-20,0.9971005320549012,7437.0,TV9,325.0,1.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bF1pU8N1pzU,2023-01-20,0.998381733894348,3281.0,Sakshi,283.0,10.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
jODHrdIGiMQ,2023-01-22,0.9890241622924804,7326.0,ABN,274.0,11.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
_dT8bQu0nyI,2023-01-23,-0.9939634203910828,1624.0,ABN,241.0,3.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I2aLLkBNgWI,2023-01-24,-0.974626123905182,2676.0,TV9,129.0,4.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ddq5LV3GhLM,2023-01-24,0.9983545541763306,876.0,TV9,279.0,3.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YvuYnVqg_Nw,2023-01-25,-0.9992539286613464,493.0,ABN,333.0,3.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9EA-xkXEoyI,2023-01-25,-0.997565746307373,1092.0,TV9,47.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTuLh7fJWL0,2023-01-27,0.9961153268814088,1985.0,TV9,261.0,1.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iLWv-TK8Mhg,2023-01-27,-0.99747496843338,6242.0,TV9,181.0,28.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
vJQ7XjttAjk,2023-01-27,0.9980168342590332,13180.0,TV9,440.0,18.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6M2Tkrj9WUc,2023-01-31,-0.9933370351791382,3063.0,Sakshi,128.0,7.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p2NgSrtn2es,2023-02-01,0.9986696243286132,1934.0,TV9,264.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LePUzqegPC8,2023-02-01,0.9985305070877076,3921.0,Sakshi,570.0,21.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I4XF83HHjp4,2023-02-01,0.99726665019989,2900.0,TV9,466.0,1.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3mhvFnLYzjc,2023-02-01,-0.9838483929634094,2406.0,TV9,277.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4x0-NYnYSWc,2023-02-02,-0.9986847043037416,1156.0,TV9,227.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kcBilWERn2Y,2023-02-02,-0.9975142478942872,4598.0,TV5,375.0,3.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
eGdFmHHLl2M,2023-02-02,0.9975124597549438,833.0,TV9,140.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J8Z5EtlbUvI,2023-02-02,0.99746572971344,86231.0,TV9,238.0,7.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kZpp3SK1xGk,2023-02-06,-0.9951967597007751,2698.0,TV9,271.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5Q9SJVCb1XM,2023-02-06,0.9884244203567504,10577.0,Sakshi,503.0,29.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vOXU6yjunJA,2023-02-06,0.9943072199821472,1254.0,TV9,221.0,3.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kc2ZL_PfABE,2023-02-06,0.9938348531723022,1015.0,TV5,477.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R6h8_ANsdG8,2023-02-06,-0.9936816692352296,54223.0,ABN,315.0,61.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WOMhHeeNeX4,2023-02-07,-0.993265986442566,3520.0,Sakshi,335.0,6.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riLnil0Pm0M,2023-02-07,0.996392786502838,18131.0,Sakshi,118.0,144.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUlR2sKFOxc,2023-02-08,0.9985664486885072,105058.0,Sakshi,124.0,147.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
fk3hXu21gPM,2023-02-08,-0.9835663437843324,446.0,TV9,214.0,1.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pAqGte7Av6w,2023-02-08,0.9917591214179992,5921.0,Sakshi,515.0,13.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o9iOeZbaYMo,2023-02-09,-0.9992305040359496,45801.0,ABN,460.0,91.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hSWpgG_SFjw,2023-02-09,0.9924495220184326,33767.0,ABN,235.0,28.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OGLK8CAlRig,2023-02-09,-0.9945003986358644,2735.0,ABN,330.0,1.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lkEtoYZDdsU,2023-02-09,-0.9991483688354492,43934.0,ABN,384.0,48.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TfReR8duuzs,2023-02-09,0.9980425834655762,5813.0,Sakshi,337.0,25.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UN0LAIryZT4,2023-02-10,-0.996485948562622,4139.0,ABN,126.0,7.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
pyU_01s6c0A,2023-02-10,0.993371844291687,2749.0,TV9,87.0,9.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
G8rOdbJ6vqM,2023-02-10,-0.9847175478935242,65535.0,TV5,77.0,52.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27yOjjEj_s4,2023-02-11,-0.987626016139984,11002.0,ABN,205.0,39.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vlvIwuXNcB8,2023-02-13,0.9885923862457277,1060.0,TV9,347.0,2.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4l4n5EzWSM,2023-02-13,0.9965691566467284,882.0,TV9,381.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tKoov2F97tQ,2023-02-13,-0.979710340499878,1181.0,TV5,190.0,2.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pCxGLral7uE,2023-02-13,-0.9272761344909668,190.0,TV9,260.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOu_k0LzOYk,2023-02-13,0.9840631484985352,599.0,TV9,224.0,1.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xoEgUQOjqig,2023-02-13,0.997094988822937,426.0,TV9,252.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tmWI0TFHJSE,2023-02-13,0.9815295338630676,1009.0,Sakshi,366.0,1.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s-nwcmPNWOw,2023-02-13,-0.9986293315887452,312.0,TV9,259.0,1.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HrQmdK-tuGU,2023-02-13,0.9961865544319152,280.0,TV9,277.0,2.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ue11QwMvLbQ,2023-02-13,-0.995194137096405,143.0,TV9,252.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yIBp0jI3WJ0,2023-02-13,-0.9986144304275512,934.0,TV9,300.0,1.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hn3vS797efI,2023-02-14,-0.9979625940322876,1784.0,ABN,170.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oH1lFdrrUSA,2023-02-14,-0.9967159032821656,3476.0,ABN,304.0,7.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BChnfhDYJ3A,2023-02-14,-0.9870240688323976,2108.0,TV9,223.0,6.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3m7Nrypw5P0,2023-02-14,-0.9935908317565918,4697.0,ABN,235.0,3.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q_GG-n2ghtg,2023-02-15,-0.9991852641105652,6265.0,Sakshi,252.0,21.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2tCTDIzWk2I,2023-02-15,-0.999103844165802,3439.0,ABN,180.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
zzom-g-EGKg,2023-02-15,-0.9994239807128906,2207.0,TV9,206.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QS0ZpdzlSC8,2023-02-17,-0.9977561831474304,4594.0,ABN,487.0,4.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3o4lv2p3EjI,2023-02-17,0.9917782545089722,8973.0,TV9,480.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i0fLfkxidUk,2023-02-17,0.9942272901535034,2157.0,TV9,396.0,1.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2kYAhssU1zs,2023-02-18,-0.9977084398269652,11850.0,Sakshi,323.0,39.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uPEDmRg1mtA,2023-02-18,0.9986281394958496,423.0,TV9,148.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m2z5xA328J4,2023-02-18,0.9985429048538208,354.0,TV9,79.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1XLrq0Qk8iw,2023-02-19,-0.9992805123329164,77954.0,TV9,332.0,22.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qy_snl4Tu-U,2023-02-19,0.9842944145202636,382374.0,TV9,246.0,101.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
__08KEJP66w,2023-02-19,0.9983322024345398,3188.0,TV9,428.0,1.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rHitXTbpElg,2023-02-19,0.9972503781318665,4488.0,TV5,545.0,7.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCH2fnEfn3k,2023-02-19,0.9976303577423096,20584.0,TV9,204.0,7.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cvZuvDW9wcY,2023-02-19,0.998343825340271,4455.0,TV9,328.0,2.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T8tHHIFdagE,2023-02-19,0.9977476000785828,9082.0,TV9,210.0,3.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RwVTrWPy1Ps,2023-02-19,-0.9940709471702576,79318.0,Sakshi,549.0,76.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MM8fgglLDKI,2023-02-19,0.9958966970443726,209016.0,TV9,204.0,218.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_RuBCgPcED8,2023-02-19,-0.9949830770492554,23054.0,TV9,374.0,7.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HwyEuwLGy3U,2023-02-20,-0.9988883137702942,5504.0,ABN,575.0,7.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dEt5vltEar4,2023-02-22,-0.9937352538108826,57764.0,TV9,209.0,21.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zKU3436Luow,2023-02-22,-0.9946563243865968,2964.0,TV9,145.0,2.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
odrGN2nCQTE,2023-02-23,0.990881323814392,3001.0,ABN,160.0,6.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ia5UfA4M5Zg,2023-02-24,-0.9969268441200256,4629.0,TV9,203.0,3.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
s2Yz2FcUm7E,2023-02-27,-0.9979466795921326,810.0,ABN,155.0,1.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08hHWdKxQOM,2023-02-28,-0.9972341656684875,267.0,ABN,254.0,0.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
c15dcP3vBrI,2023-03-01,0.9970406889915466,26699.0,ABN,285.0,30.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ond8QiOxgFo,2023-03-02,-0.9941933751106262,1793.0,TV9,253.0,1.0,sullurpeta.png,kiliveti sanjeevaiah,YSRCP,Sullurpeta_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
