ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,vizianagaram_.png,kodur.png,kadapa_l.png,vishakapatnam_west.png,kakinada.png,pulivendula.png,kanigiri.png,kalayan_durg.png,sattenapalli.png,Venkata_Mahesh.png,paturi_nagabhusnam.png,nandikotkur.png,tekkali.png
w3JiAZgqKU4,2023-03-13,131.0,0.0,3115.0,0.9983201622962952,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
r-wTb6B2ARE,2023-02-04,145.0,8.0,15321.0,0.9960085153579712,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
xbACCC8YT0Y,2022-09-11,100.0,0.0,1469.0,0.9958680868148804,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
vAYBTB5NBb0,2023-01-26,169.0,0.0,1396.0,0.9969807267189026,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
ATwk5Iu19h4,2023-02-06,188.0,4.0,48692.0,0.9945631623268129,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
hQwCBocQ1Xg,2021-02-18,132.0,0.0,1783.0,0.997515082359314,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
rZzav73_bck,2023-01-07,128.0,22.0,18957.0,0.9986042380332948,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
t3x7L-7hQlM,2023-01-11,1686.0,13.0,4620.0,0.9955716133117676,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
XPoJJy6Jolg,2022-09-15,300.0,18.0,5960.0,0.9946139454841614,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyq1ANxOAEY,2023-01-24,464.0,12.0,8747.0,-0.9883564114570618,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
7lDjUb_Jm10,2022-04-25,153.0,6.0,6487.0,0.9753490090370178,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
_duLm8X0css,2023-01-09,1740.0,1.0,3898.0,-0.9987816214561462,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
__cxZB6_8RM,2022-10-27,60.0,2.0,5161.0,-0.9980243444442748,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
GU2DhxCVNiQ,2023-02-25,90.0,0.0,1058.0,-0.9968342185020448,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
QEkGRV_EScE,2022-11-21,254.0,0.0,2432.0,0.9861149787902832,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
UnrddhO8rf0,2023-01-10,219.0,1.0,52549.0,-0.99724018573761,TV9,Devineni Avinash,0,0,0,0,1,0,0,0,0,0,0,0,0
lpm3m86Dcp0,2023-04-18,190.0,2.0,3295.0,0.9942225813865662,TV9,Devineni Avinash,0,0,1,0,0,0,0,0,0,0,0,0,0
a5KKerGd9cc,2022-11-26,228.0,63.0,15875.0,-0.9979959726333618,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
PWZARA8YL1k,2022-10-26,105.0,0.0,1207.0,-0.9894713163375854,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
CJ77aU3a-Qw,2023-01-01,234.0,0.0,778.0,0.9980886578559875,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
hFkCQD12bsI,2023-03-05,71.0,6.0,5598.0,0.9884918928146362,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
HRNbSXRFCik,2023-03-12,328.0,7.0,2941.0,0.9692771434783936,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
aNiij2VKMBg,2023-03-18,126.0,109.0,40652.0,-0.998746395111084,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
u9XN6Mntqfk,2023-02-15,219.0,21.0,4628.0,0.9981348514556884,Sakshi,Devineni Avinash,0,0,1,0,0,0,0,0,1,0,0,0,0
hdHNJt7Y2DM,2023-01-10,370.0,37.0,24956.0,-0.9954604506492616,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
bHhAecCPz0Y,2022-12-06,70.0,3.0,3559.0,0.9967324733734132,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
sGTETEOGo7w,2023-03-01,439.0,39.0,12996.0,0.9983301758766174,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
0M_D9XOU06w,2023-03-01,144.0,7.0,499.0,-0.998335897922516,ABN,Devineni Avinash,0,0,0,0,0,0,0,1,0,0,0,0,0
S5_KTX32HO8,2023-01-07,218.0,3.0,64200.0,-0.997812271118164,TV9,Devineni Avinash,0,0,0,1,0,0,0,0,0,0,0,0,0
WEh2x5Zv7QY,2023-03-10,182.0,32.0,10922.0,0.9975556135177612,TV5,Devineni Avinash,0,0,1,0,0,0,0,0,0,0,0,0,0
-zKbHVpCHzM,2022-12-08,269.0,0.0,3814.0,0.995275855064392,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
7wQmE_7xSG0,2023-03-28,109.0,11.0,11237.0,0.9884926676750184,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
0Y-jy70vwsw,2023-02-13,73.0,0.0,969.0,0.9986187219619752,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
aVxj7HFamTY,2023-03-09,255.0,41.0,29043.0,0.992198407649994,TV5,Devineni Avinash,0,1,0,0,0,0,0,0,0,0,0,0,0
QrldEOnBvG0,2023-03-25,100.0,0.0,573.0,-0.9926955699920654,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
vQOGUXuqV8s,2023-04-06,65.0,0.0,624.0,0.9984788298606871,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
y1js0uV7FyI,2023-03-18,194.0,1.0,2380.0,0.9890758991241456,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,1,0,0,0,0
NUQrFUyS48o,2022-08-26,60.0,121.0,247829.0,0.997995376586914,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
f4BVsNkiuyo,2022-06-24,277.0,203.0,120644.0,-0.9981043338775636,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
vGLU7OIOi94,2023-03-17,188.0,22.0,14259.0,-0.923982322216034,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,1
NgscP35d6rg,2023-04-18,137.0,2.0,4919.0,0.9867451786994934,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
-zcZeOllmJE,2023-01-07,291.0,0.0,902.0,0.9957758784294128,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
Hca6nQni3ms,2023-03-24,151.0,3.0,2174.0,-0.9444840550422668,TV9,Devineni Avinash,0,0,0,0,0,1,0,0,0,0,0,0,0
wbGCw5WvGKg,2023-04-04,223.0,2.0,1202.0,-0.9976231455802916,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
2B9iOT1Hefc,2023-03-13,40.0,0.0,3236.0,0.9988161325454712,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
iAdcizFZMKo,2019-12-27,333.0,51.0,565548.0,0.9980785846710204,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
dDCMqNMZ_xg,2023-04-05,174.0,8.0,3771.0,0.9976874589920044,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
znSHLOEsMZk,2023-04-19,190.0,2.0,4116.0,-0.9931076169013976,TV5,Devineni Avinash,0,0,0,0,0,0,1,0,0,0,0,0,0
vlDgEgidic4,2023-01-10,130.0,4.0,3886.0,-0.9971179962158204,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
hdOp-joUVZc,2023-04-13,325.0,20.0,30177.0,-0.99734628200531,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
kohcaai9V34,2023-01-10,558.0,65.0,28168.0,0.9955233335494996,Sakshi,Devineni Avinash,1,0,0,0,1,0,0,0,0,0,0,0,0
BNeIm67gH_I,2023-04-17,260.0,2.0,2042.0,-0.9985709190368652,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
4LtmTrR45k0,2023-01-15,210.0,3.0,53840.0,0.9953296184539796,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
e36e7igrSDE,2022-11-01,188.0,0.0,2227.0,-0.9867141842842102,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
z2WI8fP0Pco,2022-11-12,70.0,1.0,2243.0,0.9984435439109802,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
-CM-uM7-Big,2022-12-13,228.0,43.0,161596.0,-0.997675359249115,TV9,Devineni Avinash,0,0,0,0,0,1,0,0,0,0,0,0,0
fbtANNzzAew,2021-02-25,250.0,2.0,3890.0,0.9977091550827026,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
ZGycxNnwHEs,2023-03-09,182.0,85.0,36023.0,-0.9973496198654176,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
zU7a2s0VHD8,2023-01-02,368.0,8.0,4631.0,-0.9937201738357544,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
2uLcrqNxl54,2022-12-06,228.0,1.0,3175.0,-0.996334433555603,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
jWDM5xiVjfY,2022-12-06,459.0,8.0,8185.0,-0.9917328357696532,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
cN2L68maA-s,2023-04-19,159.0,0.0,1400.0,-0.997689962387085,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
wZAv5MAZDY4,2022-06-28,328.0,2.0,3150.0,0.9982842803001404,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
cZS1761v8Qc,2023-02-24,357.0,21.0,7333.0,-0.9958491325378418,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
IpOWt5rKjw8,2023-04-16,176.0,5.0,4128.0,0.9820660948753356,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
tM_90GuJloA,2023-01-10,230.0,36.0,11983.0,-0.998586893081665,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
PEazJ0zIHpY,2022-12-26,116.0,0.0,1483.0,-0.9953281879425048,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
qtxbOGlLlko,2023-03-27,215.0,15.0,4214.0,-0.997877836227417,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTEQLMdhazI,2022-11-03,275.0,63.0,127531.0,-0.990970015525818,TV5,Devineni Avinash,0,0,0,0,0,0,1,0,0,0,0,0,0
WGJR6kqs6R0,2023-03-09,297.0,7.0,1749.0,-0.9984232187271118,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
Smqz6PMCC9w,2023-01-24,45.0,325.0,133475.0,0.9817412495613098,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
XJZsExHrf-4,2022-12-06,158.0,6.0,2655.0,-0.9919054508209229,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
tHBXQDs-Icc,2023-03-10,250.0,0.0,748.0,-0.9987173080444336,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
gyBhq1EbXGs,2022-09-07,110.0,2.0,2805.0,0.9950773119926452,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
BrW0_xvpdoM,2023-03-28,83.0,4.0,719.0,-0.9978699684143066,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
TQ8NPHE7S7E,2023-02-23,175.0,9.0,24791.0,0.9895596504211426,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
Mctzp5a2Yx0,2023-04-08,106.0,3.0,3330.0,0.9912489652633668,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
-aS4w4e9rrE,2023-03-14,217.0,1.0,59550.0,-0.9989099502563475,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
kzeNwFn_zfI,2023-03-27,90.0,1.0,765.0,-0.990546703338623,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
8aPdeIQKppc,2023-03-31,277.0,0.0,677.0,-0.8419522047042847,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
D5oc1ZFy8hE,2019-12-22,339.0,1.0,2591.0,0.9869411587715148,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,1,0,0
HDH5lJiJYeU,2022-09-29,120.0,0.0,1360.0,-0.9954662322998048,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
PkWAA9FQtFw,2023-04-15,67.0,0.0,504.0,0.9973326921463012,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
GVgWI9UhUMw,2022-11-01,346.0,106.0,97780.0,0.9985674619674684,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
iONnl5992Mg,2023-03-13,260.0,13.0,3373.0,0.9884963035583496,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
SCNNeXxhaBk,2023-03-10,155.0,20.0,14269.0,-0.9932303428649902,ABN,Devineni Avinash,0,0,1,0,0,0,0,0,0,0,0,0,0
E61PNpHEqlo,2023-02-28,164.0,0.0,1124.0,-0.9887967109680176,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
yAMeGwFsn7Y,2022-11-20,68.0,0.0,832.0,0.9987106323242188,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
U8ldfBc8jDM,2022-11-27,261.0,1.0,1735.0,-0.9992228746414183,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
DySY9XgLwpg,2021-02-15,224.0,0.0,2383.0,-0.991324543952942,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
T3Bwgxv6EJg,2023-03-08,109.0,1.0,2626.0,-0.991932451725006,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
DwUraQgdi4c,2023-03-10,225.0,9.0,4042.0,-0.9983314871788024,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
aVooQ00G3VU,2022-08-19,473.0,84.0,44739.0,-0.9967483282089232,Sakshi,Devineni Avinash,0,1,0,0,1,0,0,0,0,0,0,0,1
0lpKqNpGAYo,2023-03-10,81.0,39.0,7384.0,-0.996423065662384,Sakshi,Devineni Avinash,0,0,1,0,0,0,0,0,0,0,0,0,0
Sr6oaxXr3Wc,2022-12-19,298.0,90.0,11951.0,-0.9942771792411804,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,1,0,0,0,0
cOpITsCf7mg,2022-12-22,262.0,2.0,1787.0,0.9984537363052368,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
0JoFYq_RUNA,2023-04-22,99.0,2.0,3157.0,-0.9972835779190063,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
7RyHLb9CAZo,2022-10-01,172.0,19.0,8133.0,-0.9971720576286316,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
uvKqeE4Zl1M,2023-04-21,89.0,1.0,5065.0,-0.9901887774467468,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
aCY_vcIKrjQ,2023-01-17,209.0,4.0,22455.0,-0.9858289957046508,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
Z5FDE9E18Uc,2023-02-05,385.0,105.0,270383.0,0.9967645406723022,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
nsbi931axQA,2021-02-16,267.0,0.0,418.0,0.9967024922370912,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
YIon-XcUl94,2023-03-06,163.0,2.0,1622.0,-0.9960970282554626,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
GdNkuQoc3i4,2022-10-10,296.0,2.0,1513.0,-0.9984328150749208,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
_YJj0cnltMw,2021-02-15,326.0,0.0,3108.0,0.994706928730011,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,1,0,1,0
h3nBsh9lkR0,2023-03-07,150.0,35.0,14247.0,-0.7200398445129395,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,1,0,0
uL7YTYe72UI,2022-11-29,75.0,0.0,642.0,0.9907281398773192,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
cvbwm-oKdEA,2023-04-16,179.0,6.0,103767.0,0.99055016040802,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
f3Z4X1gFbHo,2023-01-04,96.0,1.0,1576.0,-0.9715818762779236,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
XOnzTNrSbRs,2023-03-05,230.0,7.0,10453.0,-0.9986464381217957,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
H2jczpDPVMM,2022-05-31,73.0,134.0,99749.0,0.9985914826393129,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
9E7JpMLdWtk,2022-12-01,41.0,1.0,850.0,0.9973995685577391,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
RgTBObndDu4,2022-12-06,156.0,9.0,5181.0,-0.9917231202125548,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
6sJRv7AC_ig,2023-03-06,64.0,22.0,17542.0,-0.9844785928726196,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
a-HFprdHPI8,2022-10-02,227.0,3.0,857.0,0.9988080263137816,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
C28rWh1eQPo,2022-10-06,80.0,0.0,825.0,0.9984458088874816,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
uNP-2InpahU,2022-12-10,174.0,0.0,2867.0,-0.9954234957695008,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
RPlI1lrQxSw,2023-02-13,315.0,1.0,1661.0,-0.9944420456886292,ABN,Devineni Avinash,1,1,0,0,0,0,0,0,0,0,1,1,0
ePMKkn85OMA,2023-03-03,145.0,1.0,519.0,-0.9937352538108826,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,1,0,0
6Hk-g9Bzi0E,2023-04-19,70.0,0.0,1887.0,-0.9910596013069152,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
KRut6FvA-4Y,2022-12-06,287.0,5.0,2496.0,-0.9940010905265808,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
8sRs0bHnaEA,2022-10-18,291.0,4.0,4685.0,0.9983772039413452,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
EaFL1jTEv0U,2022-12-31,239.0,2.0,36144.0,-0.9927859902381896,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
wvEBfDV3tF8,2023-03-10,249.0,0.0,999.0,-0.9929609894752502,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
lf_Sges3ynI,2023-01-24,125.0,135.0,13473.0,0.9926182627677916,Sakshi,Devineni Avinash,0,0,1,0,0,0,0,0,0,0,0,0,0
rC-9d86lZgc,2023-04-21,307.0,4.0,6736.0,0.992490828037262,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
a26xWbs9l_U,2023-03-09,127.0,1.0,4773.0,-0.9773436784744264,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
ydxPm1OlmQQ,2023-01-11,63.0,8.0,23423.0,0.9910009503364564,TV5,Devineni Avinash,0,0,0,0,0,0,0,1,0,0,0,0,0
cfYv-BV6-JI,2022-11-25,200.0,0.0,10629.0,-0.991374671459198,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
kyimEZY1UME,2023-04-19,220.0,9.0,5654.0,-0.9928852915763856,TV5,Devineni Avinash,1,0,0,1,0,0,1,0,0,0,0,0,0
Tkc9bZnvojQ,2022-01-29,107.0,21.0,13185.0,0.9984138011932372,Sakshi,Devineni Avinash,0,0,0,0,0,1,0,0,0,0,0,0,0
-ws-DSILmLg,2022-11-04,230.0,0.0,1614.0,-0.9954257607460022,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
svQgW4DbmS8,2023-02-24,350.0,46.0,10198.0,0.968288004398346,TV5,Devineni Avinash,0,0,1,0,0,0,0,0,0,0,0,0,0
cL83zegXpXc,2022-12-12,32.0,5.0,18160.0,0.9981691837310792,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
5lCnp4wo_7A,2022-12-06,225.0,1.0,2209.0,0.9933735132217408,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
ymtL0_S776g,2022-09-16,80.0,3.0,3207.0,-0.9864113926887512,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
koW2MX8k3wk,2023-03-13,54.0,1.0,381.0,0.9944214224815368,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
uBXTO-8kn9Y,2023-02-03,299.0,3.0,2001.0,-0.9192546010017396,TV9,Devineni Avinash,0,0,0,0,1,0,0,0,0,0,0,0,1
mXlkMC0wajo,2023-03-28,351.0,21.0,13587.0,-0.9966243505477904,Sakshi,Devineni Avinash,0,0,0,0,1,0,0,0,0,0,0,0,0
T8Ja42le_aw,2022-10-13,355.0,0.0,476.0,0.9772788882255554,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
INSma2eUQrs,2022-12-07,168.0,1.0,3473.0,-0.9889519810676576,ABN,Devineni Avinash,0,0,0,0,0,1,0,0,0,1,0,0,0
fqvPg6ILgK0,2023-03-28,187.0,2.0,32923.0,-0.9983803033828736,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
kR2Fzhqoat0,2023-01-31,255.0,31.0,25913.0,-0.9327524304389954,TV5,Devineni Avinash,0,1,0,0,0,0,0,0,0,0,0,0,0
zPDznP7Twm4,2022-04-18,428.0,27.0,19901.0,0.9940884113311768,Sakshi,Devineni Avinash,0,0,0,1,0,0,1,0,0,0,0,0,1
ojP9Non0gzo,2023-04-18,330.0,5.0,3852.0,0.9971936345100404,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
w31rzj3d2Lw,2021-12-26,291.0,6.0,2964.0,0.9978517293930054,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
i3PDp3aBXkY,2023-02-16,79.0,0.0,657.0,0.9978297352790833,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
i8q2giSRIO4,2023-04-15,272.0,0.0,4925.0,0.9903990030288696,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
h1D-s9Zreto,2022-12-07,184.0,11.0,3277.0,0.998729646205902,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
ySTxdai1xuA,2022-12-09,109.0,7.0,9175.0,0.9437050223350524,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
9oetHEUe9RY,2023-02-05,105.0,4.0,30183.0,-0.9850370287895204,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
YpXsMYRBqi0,2022-11-18,228.0,3.0,33617.0,-0.9658622145652772,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
-SMwU4ge0gQ,2023-01-10,139.0,4.0,2366.0,-0.9927310347557068,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
NNwIMGDZTB8,2022-12-06,210.0,0.0,2765.0,-0.9951152801513672,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
S1GSFR-UctQ,2022-09-05,95.0,0.0,1029.0,0.9671708345413208,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
H3HgRodazI0,2022-09-06,41.0,0.0,544.0,0.9981776475906372,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
zkRlUwDLkNY,2023-04-14,79.0,0.0,295.0,0.9976180195808412,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
e-yDaekneNU,2022-08-30,80.0,0.0,5021.0,0.9969810843467712,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
v285oQFamZ8,2023-03-26,130.0,1.0,411.0,0.9988214373588562,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
kQ3Ho_Tubkg,2023-03-23,83.0,1.0,802.0,0.9970731735229492,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
H4Sy0fFggZo,2023-04-17,55.0,0.0,777.0,-0.996757447719574,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
3DtPNiMh3a0,2022-09-14,401.0,119.0,76485.0,0.9956772923469543,Sakshi,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,1
dI1R0gIU4v4,2022-11-22,220.0,3.0,34300.0,-0.9954896569252014,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
-IXF4CD8T7o,2023-02-13,270.0,5.0,4282.0,0.9984591007232666,TV5,Devineni Avinash,0,1,0,0,0,0,0,0,0,0,0,0,0
lNGXPSGXVDg,2022-12-22,229.0,1.0,69964.0,-0.9928659200668336,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
kW60ea1GePA,2023-01-05,316.0,19.0,4831.0,0.9801733493804932,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
v1Eb9DqRVgs,2023-01-02,328.0,2.0,10650.0,-0.992403507232666,TV9,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
CP7tnCy0CwI,2022-11-04,360.0,3.0,2092.0,-0.9971340894699096,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
PVCWC1K16hM,2023-01-04,335.0,5.0,928.0,0.9940696954727172,TV9,Devineni Avinash,0,0,0,0,0,0,1,0,0,1,0,1,0
p7ya-LOL_sY,2023-04-01,145.0,33.0,53099.0,-0.9984180927276612,ABN,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
keYlHqFsbNQ,2023-02-24,229.0,17.0,13269.0,-0.9981908202171326,TV9,Devineni Avinash,0,0,1,0,0,0,0,0,0,1,0,0,0
oWwJfP86ujA,2023-02-07,558.0,2.0,1101.0,0.997547447681427,TV5,Devineni Avinash,0,0,0,0,0,0,0,0,0,0,0,0,0
