ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,penukonda.png,vizianagaram_.png,razole.png,rapka.png,gannavaram_vamsi.png,jaggayyapeta.png,Srungavarapukota.png,tenali.png,kodur.png,srikakulam_.png,venkatagiri.png,Advocate _Sravan Kumar.png,vishakapatnam_west.png,chodavaram.png,kakinada.png,narsapuram_l.png,eluru.png,venkat_krishna.png,palakollu.png,rajinikanth.png,gudivada.png,cheepurupali.png,penamaluru.png,myudukur.png,Rajam.png,pulivendula.png,kanigiri.png,vishakapatnam_south.png,kalayan_durg.png,murthy.png,madugula.png,unguturu.png,repalle.png,sattenapalli.png,Venkata_Mahesh.png,prathipadu.png,paturi_nagabhusnam.png,rayachoti.png,nandyal_l.png,nandikotkur.png,vizianagaram.png,tadepalligudem.png,sambasivarao.png,tekkali.png,kadiri.png,pawan.png,Narasannapeta.png
vypoc4BXtrk,2023-03-07,265.0,99.0,13064.0,0.9964996576309204,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hRCs_GR12Yc,2023-01-04,325.0,10.0,7529.0,0.9985430240631104,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ROTjHOWZPTU,2023-01-09,165.0,7.0,6127.0,0.9861504435539246,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENTbqX5Xd1g,2022-10-08,242.0,1.0,1879.0,0.985498309135437,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eIyEJf6g7Xw,2022-11-18,225.0,27.0,10688.0,-0.9829376339912416,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
km_dmtc_ptk,2023-01-18,450.0,2.0,3233.0,0.9970079064369202,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IHUjc-TeD44,2023-02-25,303.0,0.0,852.0,-0.99906724691391,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0DL1hPQok1g,2023-03-14,213.0,0.0,399.0,-0.9928529858589172,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fYL6c2b909Q,2022-09-13,265.0,33.0,62994.0,-0.9648398160934448,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LboAX-wHxW4,2022-09-18,195.0,96.0,11273.0,0.9834982752799988,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4wjqwKowne4,2022-09-11,224.0,5.0,3652.0,0.9980756044387816,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r1vG0ta9Pzk,2022-10-17,51.0,0.0,4737.0,0.9987277388572692,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zzOmfILJOzk,2023-03-14,79.0,4.0,3714.0,-0.995598316192627,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4nUBq6ilj_A,2023-04-10,250.0,1.0,275.0,-0.997016429901123,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9QUSEX81M5Q,2023-01-09,160.0,1.0,930.0,0.997425377368927,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cOdzMbBYOUw,2022-10-20,224.0,7.0,2907.0,-0.997193157672882,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E96X4d_lDwc,2023-02-28,255.0,14.0,25371.0,-0.9991944432258606,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBkitru2zrM,2023-02-11,79.0,5.0,1487.0,0.9840002655982972,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BQ7nZ_WU78s,2023-03-23,255.0,4.0,3472.0,-0.99941086769104,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h6VMEIk2S8c,2023-02-10,403.0,9.0,8283.0,-0.997932195663452,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VLB-mNPSDmM,2023-03-18,290.0,48.0,11353.0,-0.9992744326591492,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ZV7vt_vQG3U,2022-04-23,308.0,97.0,19566.0,-0.9960011839866638,Sakshi,janasena alliance with tdp,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
qkjQ3Gt8-DM,2022-06-08,296.0,256.0,119683.0,-0.987845242023468,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w329nIgb6nM,2023-01-13,139.0,0.0,1065.0,-0.9967018961906432,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jzYH2bej908,2022-11-03,328.0,7.0,3108.0,-0.9975014328956604,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ornzQjiNvJU,2023-03-22,154.0,15.0,7064.0,-0.998680293560028,Sakshi,janasena alliance with tdp,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
wtjhRpUCrh8,2023-02-23,305.0,8.0,4009.0,-0.9988590478897096,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bTBiVwibWTc,2022-09-20,260.0,15.0,3972.0,-0.9982020854949952,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eZU_gR8WLSc,2023-01-08,105.0,42.0,27109.0,0.9899875521659852,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5FXSScYqX2M,2023-02-24,146.0,1.0,1308.0,0.997927188873291,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5PziuycNwxw,2023-03-13,218.0,1.0,1071.0,-0.9959902167320251,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CGBYYrAy-0M,2023-01-24,223.0,9.0,1700.0,0.9890539646148682,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I5__sFcrmLU,2023-03-28,199.0,0.0,314.0,-0.9957857728004456,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JpiFZDukQBk,2022-11-03,218.0,45.0,19327.0,-0.99567848443985,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rHzSQKPyqEI,2023-03-01,153.0,0.0,1260.0,0.9837252497673036,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UnwFhSzBo9w,2023-04-07,56.0,6.0,6696.0,-0.9994708895683287,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Y25onf9oFc,2023-03-28,258.0,6.0,4723.0,0.8911924362182617,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wajhvPASfqo,2023-01-05,254.0,0.0,745.0,-0.9862914681434632,TV9,janasena alliance with tdp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KcOWp9Z1Uj0,2023-04-04,355.0,7.0,7453.0,0.995644211769104,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jON4zb77PCg,2023-02-10,15.0,2.0,503.0,-0.9968801736831664,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BbNqySYWxF8,2023-02-21,185.0,27.0,21295.0,-0.9908931255340576,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o6aR4h1vmUM,2023-04-21,20.0,0.0,743.0,-0.9974684715270996,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6EVk9RTodZQ,2023-04-01,322.0,3.0,1142.0,0.9982743263244628,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BdTGGtfGtmg,2023-04-02,351.0,2.0,2238.0,-0.9890702962875366,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g5feyES3bko,2023-04-07,299.0,6.0,1611.0,-0.9981744289398192,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAFocdwhg7U,2022-10-09,315.0,0.0,1522.0,-0.9909561276435852,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dVIEGkqrzBU,2023-01-09,199.0,43.0,3137.0,0.994776487350464,Sakshi,janasena alliance with tdp,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
xxtH86HJUhA,2023-04-08,247.0,44.0,8989.0,-0.9986928105354308,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nqbQBsJ3NGo,2022-03-29,232.0,42.0,18519.0,-0.9988645315170288,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fzZjOA1Or7E,2023-04-07,210.0,20.0,38055.0,0.98616623878479,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ly-CnDcNqj8,2023-01-11,232.0,1.0,1737.0,-0.9896592497825624,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1p4T8gGaCaI,2022-10-17,171.0,78.0,5434.0,-0.9926826357841492,Sakshi,janasena alliance with tdp,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6cDIyCJpc_Q,2023-01-18,132.0,137.0,24513.0,-0.999407172203064,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
OCWI9F3wLWo,2023-02-04,243.0,5.0,4333.0,0.5664181709289551,TV9,janasena alliance with tdp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nGPkXjj1IVg,2022-10-01,202.0,12.0,2348.0,0.997187077999115,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JEq3v__M6-E,2023-04-22,312.0,9.0,6211.0,-0.9956914782524108,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jR0hV10cKQA,2023-01-24,190.0,1.0,530.0,0.9887031316757202,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
d_IsBnG7JY8,2022-11-20,231.0,19.0,9666.0,-0.7718510627746582,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XyzGcO6fUB8,2021-03-02,246.0,8.0,4729.0,-0.9977184534072876,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9qAxDPlYrCU,2023-04-01,184.0,0.0,429.0,0.9984941482543944,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dexg-0HYVuc,2023-04-02,60.0,1.0,888.0,-0.993334412574768,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6jX68Q8xPjw,2023-02-24,332.0,7.0,4844.0,0.992564022541046,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eqRYlNHd6XA,2023-01-01,125.0,2.0,1744.0,0.9706478714942932,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lw3OrZ8wN3c,2023-03-14,268.0,1.0,3358.0,-0.9991266131401062,ABN,janasena alliance with tdp,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hbFOREkr7JU,2023-02-28,77.0,1.0,5934.0,0.9976661205291748,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5LY6HsIzARE,2023-03-29,128.0,7.0,4947.0,0.9926543235778807,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIrY5QmfKYQ,2022-10-13,79.0,2.0,2695.0,-0.996535062789917,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
eimFMHw0Y9s,2022-11-29,235.0,12.0,5879.0,-0.9992082715034484,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raw1aHcgt_k,2023-02-16,410.0,12.0,7203.0,0.9983803033828736,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yurx9kGGvCA,2022-09-20,189.0,5.0,1062.0,-0.9991881251335144,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HEoCNNBtE6Q,2023-03-31,340.0,3.0,3897.0,-0.9937339425086976,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tCyWiVqjZHU,2022-11-21,187.0,11.0,45423.0,-0.5135226249694824,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i0YJe3bj9a8,2023-03-22,281.0,2.0,5441.0,0.9988252520561218,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LgZZdlKMHvQ,2022-10-19,303.0,7.0,3436.0,0.9984877109527588,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SdR8Lzn1xz8,2023-01-25,200.0,3.0,428.0,0.9703777432441713,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVCf-D4hRwk,2022-09-19,191.0,70.0,8678.0,-0.9993343949317932,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEJAHN7nEYM,2022-06-12,223.0,253.0,101319.0,0.998362362384796,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ciTTxw--vQ,2023-04-01,358.0,1.0,1521.0,-0.9986556768417358,TV9,janasena alliance with tdp,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-uzLtI8gPhI,2023-01-08,310.0,51.0,4277.0,-0.9853208661079408,Sakshi,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tZIS2zt8wpo,2023-02-23,124.0,11.0,4224.0,0.9977365732192992,TV9,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MV_-VAnoph4,2023-03-05,122.0,0.0,753.0,-0.9745942950248718,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CezpdTcS2SQ,2022-11-04,230.0,1.0,1854.0,0.9910765886306764,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n6vYL7L8Fyk,2022-12-01,170.0,2.0,2610.0,-0.994687557220459,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGoreepXEqI,2022-09-12,229.0,9.0,7387.0,-0.9966223239898682,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUnCyZSW4kU,2022-09-26,80.0,0.0,2601.0,0.9966662526130676,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lE4nxzBXQvk,2023-04-01,290.0,0.0,2014.0,-0.9993355870246888,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ayGs4QDOWFs,2023-03-24,295.0,9.0,3085.0,-0.9994055032730104,ABN,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZKJ3VqWhvdA,2022-09-23,170.0,4.0,8078.0,-0.9729079604148864,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nZnIJeagYPY,2023-02-02,95.0,20.0,7895.0,0.9986165761947632,TV5,janasena alliance with tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
