ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,dhone.png,vizianagaram_.png,jaggayyapeta.png,kodur.png,venkatagiri.png,pulivendula.png,kanigiri.png,kalayan_durg.png,Venkata_Mahesh.png,nandikotkur.png
dDCMqNMZ_xg,2023-04-05,174.0,8.0,3771.0,0.9976874589920044,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
Dep5_sUh5ig,2022-09-14,392.0,39.0,15791.0,0.9748342037200928,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
6cD6D5LmCyA,2023-03-12,315.0,3.0,2612.0,-0.9885082840919496,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
6w15nsZvSfg,2023-03-17,66.0,0.0,691.0,0.995578944683075,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
toxr0BbS9Ms,2023-03-01,291.0,15.0,3146.0,-0.9985313415527344,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
Dpjedqjg5Pw,2022-12-04,283.0,50.0,19089.0,0.9896841049194336,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,1,0,0
X6kzkSotLoc,2022-11-22,108.0,15.0,34102.0,0.982878804206848,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
e36e7igrSDE,2022-11-01,188.0,0.0,2227.0,-0.9867141842842102,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
z2WI8fP0Pco,2022-11-12,70.0,1.0,2243.0,0.9984435439109802,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
-CM-uM7-Big,2022-12-13,228.0,43.0,161596.0,-0.997675359249115,TV9,Buggana Rajendranath,0,0,0,0,0,1,0,0,0,0
fbtANNzzAew,2021-02-25,250.0,2.0,3890.0,0.9977091550827026,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
QNHD-xcr-LE,2022-03-25,719.0,0.0,4377.0,-0.9932811260223388,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
W2VJv-6oydI,2023-01-18,137.0,4.0,4200.0,0.9976915121078492,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
iBuVXtP_sEM,2021-02-17,240.0,1.0,9928.0,0.9971060156822203,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
zU7a2s0VHD8,2023-01-02,368.0,8.0,4631.0,-0.9937201738357544,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
AyXE_NOunts,2023-02-08,273.0,1.0,684.0,0.9681435823440552,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
DTlqbR19ONQ,2023-03-16,74.0,0.0,798.0,0.9956735968589784,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
r9DGHDoOFAs,2023-02-01,390.0,26.0,13818.0,0.9293572306632996,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
KCcpsszY2yc,2023-04-03,68.0,2.0,5897.0,-0.9991472959518432,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
zE40ipSbRxE,2023-03-03,281.0,1.0,1436.0,0.9981048107147216,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
qhOTcUej0K8,2023-04-20,245.0,6.0,485.0,-0.999431312084198,TV9,Buggana Rajendranath,0,0,1,0,0,0,0,0,0,0
WGJR6kqs6R0,2023-03-09,297.0,7.0,1749.0,-0.9984232187271118,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
Vb34bFsO6J4,2022-12-05,194.0,6.0,1719.0,0.8677747845649719,TV9,Buggana Rajendranath,1,1,1,0,0,0,1,0,0,0
3z5-TJdPkCc,2023-03-03,275.0,2.0,1488.0,0.9966604709625244,TV9,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
ymPWInS9ORI,2022-10-20,114.0,1.0,3195.0,0.9918010830879213,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
lwFMEJqsDLI,2022-10-19,336.0,19.0,3425.0,-0.9970136880874634,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,1,0,0
rz3SbTQOhZg,2023-03-16,158.0,8.0,4688.0,0.9968411922454834,Sakshi,Buggana Rajendranath,0,0,0,0,0,1,0,0,0,0
PLtaSLlh8tg,2022-09-10,264.0,139.0,55565.0,-0.9978087544441224,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
jmfyTgsgeoE,2023-03-06,60.0,0.0,478.0,-0.9994925260543824,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
kzeNwFn_zfI,2023-03-27,90.0,1.0,765.0,-0.990546703338623,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
8aPdeIQKppc,2023-03-31,277.0,0.0,677.0,-0.8419522047042847,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
DtGiw7PH7Cg,2023-02-16,185.0,1.0,506.0,-0.9988266825675964,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,1,0,0
HDH5lJiJYeU,2022-09-29,120.0,0.0,1360.0,-0.9954662322998048,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
4zANU9MwLHY,2023-03-17,259.0,2.0,1053.0,-0.9988127946853638,TV9,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
U8ldfBc8jDM,2022-11-27,261.0,1.0,1735.0,-0.9992228746414183,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
DySY9XgLwpg,2021-02-15,224.0,0.0,2383.0,-0.991324543952942,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
TCZSsb7GOfU,2022-03-25,742.0,0.0,1838.0,-0.9951192140579224,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
7XtmwAPp1gE,2023-01-23,180.0,2.0,1133.0,-0.9926429390907288,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
8kper4ydNLA,2023-03-04,300.0,8.0,3309.0,0.9972801208496094,Sakshi,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
i9PtvSzTPv4,2023-03-16,158.0,3.0,1981.0,0.998459815979004,TV9,Buggana Rajendranath,0,0,0,0,0,1,0,0,0,0
KuEfYw3GNw4,2023-03-29,271.0,0.0,420.0,-0.9945440292358398,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
_MueR1hcwyo,2023-03-05,168.0,2.0,1019.0,0.9919779300689696,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
RIR9_iaEOd0,2023-03-16,285.0,3.0,3939.0,0.9982678890228271,TV9,Buggana Rajendranath,0,0,0,0,0,1,0,0,0,0
0OMiANOknMI,2023-02-01,107.0,1.0,1954.0,-0.9872955679893494,TV9,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
MeTQEkr-Oc4,2022-10-19,132.0,3.0,3820.0,-0.9888582229614258,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
Minwg6FqpAk,2023-03-16,30280.0,5.0,51783.0,0.9963279366493224,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
VX2uwxJavEU,2023-02-15,150.0,4.0,5428.0,0.9914970993995668,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,1
wdevNe4zG4M,2022-12-05,211.0,16.0,6350.0,0.9952740669250488,Sakshi,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
xeIg_dtZdTQ,2022-04-19,257.0,37.0,65958.0,0.9969893097877502,Sakshi,Buggana Rajendranath,0,1,0,0,0,0,1,0,0,0
pWrs6tH3Nh0,2022-12-24,193.0,17.0,10010.0,-0.9993517994880676,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
aDWK0IyjgEE,2023-02-12,69.0,2.0,504.0,-0.9994924068450928,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
vT6GOJj8F3Y,2023-03-09,340.0,0.0,436.0,-0.9874337315559388,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
7F2LLwGhErI,2022-12-03,206.0,0.0,3774.0,0.9974950551986694,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
nsbi931axQA,2021-02-16,267.0,0.0,418.0,0.9967024922370912,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
-YrZxzNfWeY,2023-02-01,290.0,1.0,626.0,-0.991795003414154,TV9,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
_YJj0cnltMw,2021-02-15,326.0,0.0,3108.0,0.994706928730011,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,1,1
ftTmTo6oHvQ,2023-02-15,42899.0,1.0,38700.0,-0.9977622032165528,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
IzzngGvPC7E,2022-09-15,32097.0,4.0,105760.0,-0.9972445964813232,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
cvbwm-oKdEA,2023-04-16,179.0,6.0,103767.0,0.99055016040802,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
rK8_E-t_uvM,2023-02-01,261.0,0.0,308.0,-0.996256709098816,TV9,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
5zG50J_LRWU,2021-02-15,195.0,0.0,477.0,0.995690643787384,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
H2jczpDPVMM,2022-05-31,73.0,134.0,99749.0,0.9985914826393129,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
8W56_AdGWjw,2022-11-19,188.0,4.0,27135.0,-0.9925554394721984,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
9E7JpMLdWtk,2022-12-01,41.0,1.0,850.0,0.9973995685577391,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
p5LEgITbIo8,2023-04-06,81.0,14.0,6091.0,-0.9923741221427916,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
VbHr2u6b2_U,2022-07-30,245.0,34.0,12228.0,-0.9935582280158995,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
OHKa4a7-p4o,2023-03-17,113.0,0.0,545.0,-0.9958783388137816,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
up-0t-niIak,2022-09-21,7001.0,11.0,3974.0,0.9956733584403992,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
8WTTeY_1VXM,2022-11-20,382.0,0.0,749.0,0.9987308382987976,TV9,Buggana Rajendranath,0,0,0,0,1,0,0,0,0,0
RPlI1lrQxSw,2023-02-13,315.0,1.0,1661.0,-0.9944420456886292,ABN,Buggana Rajendranath,0,1,1,1,0,0,0,0,0,1
X9KuK79dWJU,2022-12-05,165.0,10.0,1620.0,-0.9945278763771056,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
ePMKkn85OMA,2023-03-03,145.0,1.0,519.0,-0.9937352538108826,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
DrUVCTqszhY,2023-03-03,137.0,0.0,575.0,-0.9988504648208618,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
uAgkAu4uEIk,2023-01-12,343.0,0.0,529.0,0.9986434578895568,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
u3Dintt6T5E,2023-04-09,261.0,2.0,2668.0,-0.9878968000411988,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
l48wECnKYYg,2023-03-03,294.0,2.0,4080.0,0.9887323379516602,TV9,Buggana Rajendranath,0,0,0,0,0,1,0,0,0,0
LJ747RFIzVg,2022-10-08,514.0,5.0,3700.0,-0.9971289038658142,Sakshi,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
8sRs0bHnaEA,2022-10-18,291.0,4.0,4685.0,0.9983772039413452,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
z3PIuyreR0o,2021-02-21,184.0,9.0,12031.0,0.9984667897224426,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
EaFL1jTEv0U,2022-12-31,239.0,2.0,36144.0,-0.9927859902381896,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
eMpurAoA4fQ,2022-03-15,306.0,13.0,8496.0,-0.9992996454238892,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
5fs16tLTn14,2023-03-03,218.0,22.0,8269.0,0.9980814456939696,TV9,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
RGp9zrYfJfg,2022-11-17,1965.0,0.0,2949.0,0.9860410094261168,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
3I2Bp96p1ag,2023-04-07,334.0,3.0,1291.0,-0.992472529411316,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
tPLu8Y_KMos,2021-02-14,209.0,2.0,2719.0,0.9979216456413268,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
Pgsw_Px_KyA,2022-12-27,247.0,2.0,5011.0,0.9984967708587646,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
4cwYkcgcTbs,2022-03-14,274.0,7.0,3763.0,-0.992106318473816,Sakshi,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
5lCnp4wo_7A,2022-12-06,225.0,1.0,2209.0,0.9933735132217408,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
hwXp6dt97Js,2023-02-06,224.0,0.0,679.0,-0.998695194721222,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
-pGlxKOMXh4,2023-02-15,7835.0,0.0,2684.0,-0.9989504814147948,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
mMbSvRyXj4k,2023-03-04,129.0,0.0,2902.0,0.998781144618988,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
obrOtUh3EiE,2023-02-15,295.0,3.0,2518.0,-0.9854443669319152,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
koW2MX8k3wk,2023-03-13,54.0,1.0,381.0,0.9944214224815368,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
nkWGu--mcB0,2022-11-18,195.0,21.0,5462.0,-0.9981620907783508,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
NpOd2kBd3xk,2022-11-26,99.0,0.0,743.0,0.9954875111579896,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,1,0,0
VwtXWSNaDrE,2022-10-04,172.0,0.0,407.0,0.9955463409423828,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
0MghXwlmj00,2022-11-09,365.0,0.0,3044.0,-0.9955291152000428,ABN,Buggana Rajendranath,0,0,0,0,1,0,0,0,0,0
gkV0Mue0TCM,2021-02-17,188.0,4.0,7398.0,0.9907476902008056,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
T8Ja42le_aw,2022-10-13,355.0,0.0,476.0,0.9772788882255554,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
N6lS76xbj3U,2023-01-05,121.0,4.0,14142.0,0.988353431224823,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
09UFXpZtwgk,2023-02-15,215.0,6.0,2790.0,0.9926398992538452,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
TXSW1dr4Fak,2023-02-17,423.0,33.0,10659.0,-0.994683563709259,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
NhiarukWTrg,2022-06-28,353.0,0.0,2978.0,0.9976946711540222,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
w31rzj3d2Lw,2021-12-26,291.0,6.0,2964.0,0.9978517293930054,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
xGRJ3nuhJtU,2023-03-16,358.0,0.0,1054.0,0.9910908937454224,TV9,Buggana Rajendranath,1,0,0,0,0,0,0,1,0,0
i3PDp3aBXkY,2023-02-16,79.0,0.0,657.0,0.9978297352790833,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
TBeE9koItzk,2022-10-15,330.0,0.0,1616.0,-0.9980711340904236,TV5,Buggana Rajendranath,1,0,0,1,0,0,0,0,0,0
Vvlr8zEFoCY,2022-12-05,233.0,2.0,1489.0,0.9961035251617432,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
i8q2giSRIO4,2023-04-15,272.0,0.0,4925.0,0.9903990030288696,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
eteolPw9DQw,2023-04-06,101.0,4.0,1626.0,-0.9988960027694702,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
zasvLgTprZQ,2022-10-23,314.0,1.0,1183.0,0.9982607960700988,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
YpXsMYRBqi0,2022-11-18,228.0,3.0,33617.0,-0.9658622145652772,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
9rWP4I3swxI,2023-03-31,297.0,538.0,141520.0,0.9982798099517822,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
nmpafdDglBw,2022-03-21,212.0,0.0,1030.0,-0.9946692585945128,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
S1GSFR-UctQ,2022-09-05,95.0,0.0,1029.0,0.9671708345413208,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
ArZldbZXHA8,2022-12-09,268.0,0.0,428.0,0.9979378581047058,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,1
xKif1ZAtd3A,2023-03-31,292.0,48.0,2770.0,-0.997731864452362,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
dI1R0gIU4v4,2022-11-22,220.0,3.0,34300.0,-0.9954896569252014,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
-IXF4CD8T7o,2023-02-13,270.0,5.0,4282.0,0.9984591007232666,TV5,Buggana Rajendranath,0,0,0,1,0,0,0,0,0,0
lNGXPSGXVDg,2022-12-22,229.0,1.0,69964.0,-0.9928659200668336,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
vcC9NqaKCI0,2023-03-02,253.0,8.0,894.0,-0.980742573738098,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
llTinwtotJk,2023-02-01,3440.0,5.0,16810.0,0.988394856452942,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
kW60ea1GePA,2023-01-05,316.0,19.0,4831.0,0.9801733493804932,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
X8N2sp-GMzI,2023-03-12,260.0,2.0,3258.0,-0.9758732318878174,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
ZMma-m3Bf6k,2023-03-17,350.0,0.0,663.0,0.990805447101593,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
PVCWC1K16hM,2023-01-04,335.0,5.0,928.0,0.9940696954727172,TV9,Buggana Rajendranath,0,0,0,0,0,0,1,0,1,1
hDMQYj-rLUU,2022-03-21,286.0,45.0,18420.0,-0.9925495386123656,Sakshi,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
4G7GVA9FVtg,2022-12-26,53.0,0.0,774.0,0.9984063506126404,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
CmosxeFaop8,2023-02-07,217.0,1.0,1765.0,0.9817265868186952,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
wJyEvwiNXLE,2023-02-13,329.0,3.0,3052.0,-0.9910474419593812,Sakshi,Buggana Rajendranath,0,1,1,0,0,0,0,0,0,0
Mn1N9suqbDU,2023-03-17,286.0,0.0,563.0,-0.9768287539482116,TV9,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
my3GlxV__rw,2023-03-16,307.0,0.0,1195.0,0.9987226128578186,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
rYDxduGDyu4,2022-12-03,1307.0,32.0,4772.0,0.991445541381836,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
N8U3bYeakiM,2023-03-18,121.0,6.0,3250.0,-0.9978475570678712,Sakshi,Buggana Rajendranath,0,0,0,1,0,0,0,0,0,0
C-hH0X7jFpg,2023-01-18,267.0,4.0,2065.0,0.8938974142074585,TV9,Buggana Rajendranath,0,0,0,0,1,0,0,0,0,1
n4ciRqjalmg,2023-02-04,215.0,11.0,3338.0,0.9908227920532228,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
bQCrM69hjvM,2023-03-24,272.0,1.0,768.0,-0.987585186958313,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
E7yZCu_hIJ8,2022-04-19,196.0,19.0,110186.0,0.9896586537361144,Sakshi,Buggana Rajendranath,1,0,0,0,0,1,1,1,1,0
6yDEYOJuXYs,2022-12-06,160.0,3.0,1753.0,-0.9983047246932985,TV5,Buggana Rajendranath,0,0,0,1,0,0,0,0,0,0
AswcjfI4BQQ,2023-01-28,275.0,3.0,6139.0,0.9961950778961182,TV5,Buggana Rajendranath,0,0,0,1,0,0,0,0,0,0
lJFz5OQaNiw,2023-01-24,285.0,4.0,1557.0,-0.9989866614341736,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
-xLQuXwqEMo,2023-03-29,167.0,0.0,744.0,-0.9983432292938232,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
rfVKML1OF-A,2022-12-05,269.0,42.0,39501.0,-0.9990851879119872,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,1,0,0
vbhBi37F1K8,2022-12-05,208.0,8.0,9539.0,-0.9971676468849182,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
EafDn2afCoA,2023-03-15,4350.0,1.0,2594.0,0.9941806197166444,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
e6xk87X2VAg,2023-02-15,345.0,1.0,3239.0,-0.992804229259491,ABN,Buggana Rajendranath,0,0,0,0,0,0,1,0,0,0
uaHnNgDbshI,2022-09-22,375.0,58.0,52083.0,0.9941258430480956,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
r8BJVK2JZRI,2023-04-11,242.0,0.0,1500.0,-0.9812151193618774,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
0eewhif45kU,2023-03-05,156.0,0.0,773.0,-0.9977350234985352,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
g09wNswVCr8,2023-04-08,254.0,8.0,2183.0,-0.988705575466156,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
1KKQa5vFGMI,2022-10-27,339.0,12.0,4094.0,-0.9986132383346558,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
8cs89l5inl4,2023-02-01,338.0,0.0,1255.0,0.9830046892166138,TV9,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
cHPfRdE9FiI,2023-02-06,320.0,0.0,606.0,0.9927757978439332,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
Z673msd3_W0,2022-12-05,36865.0,59.0,37922.0,0.9970536231994628,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
AePNVWcnOb8,2021-02-21,250.0,0.0,395.0,0.9926671385765076,Sakshi,Buggana Rajendranath,0,1,0,0,0,0,0,0,1,1
3Y5iWu2QhZY,2022-12-16,311.0,0.0,1014.0,0.9951363205909728,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
-IxkB0uIYuQ,2023-02-04,125.0,3.0,946.0,-0.9981676340103148,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
dHGj2MavTsw,2023-03-02,175.0,3.0,567.0,0.99305659532547,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
r7zGJK98-lM,2023-03-18,97.0,6.0,3746.0,-0.986841320991516,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
Dh4DLjVgrvk,2022-11-05,303.0,0.0,1215.0,0.9975011944770812,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
TEwYih16yXY,2022-12-05,170.0,1.0,857.0,-0.997960090637207,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,1,0,0
QwPlAe0XZ3c,2022-10-07,246.0,3.0,856.0,0.992521584033966,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
SHGAB0Jis4Q,2021-02-21,272.0,1.0,15505.0,0.9874677658081056,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
D291v8-p7qU,2022-12-05,224.0,11.0,4469.0,0.998181939125061,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
SolSWthurHw,2022-12-25,94.0,4.0,2919.0,0.9988504648208618,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
2fOlOdU_8pg,2022-12-26,188.0,0.0,1137.0,-0.999457061290741,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
P8U2i9ToI_c,2022-09-01,85.0,2.0,1565.0,-0.9756851196289062,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
3rHxQfc0f-8,2023-01-23,170.0,3.0,481.0,-0.9932422041893004,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
OEuXk1iBGHA,2022-12-28,85.0,1.0,1486.0,0.9896233677864076,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
eL1vd90Kolc,2021-07-22,299.0,3.0,5665.0,0.997840166091919,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
E0ksQClyKng,2022-10-09,10890.0,16.0,79299.0,-0.9980664849281312,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
uRwQ-yJ0qUY,2023-01-18,350.0,1.0,2602.0,-0.9897673726081848,TV5,Buggana Rajendranath,1,0,0,0,0,0,0,1,0,0
VLS09YGLZKA,2022-03-10,457.0,158.0,63617.0,0.9952511787414552,Sakshi,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
tQ9Ej5IxRqw,2023-02-27,285.0,0.0,384.0,0.9961066842079164,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
9BH-vpte5nE,2022-11-02,280.0,0.0,905.0,-0.9955745935440063,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
j-Idzvw_h6I,2022-09-07,213.0,3.0,1984.0,-0.9976270794868468,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
HM85XkwTt1w,2022-12-02,398.0,2.0,2505.0,-0.9984951019287108,TV5,Buggana Rajendranath,0,0,0,0,0,1,0,0,0,0
y7XaLoTURRA,2023-04-16,197.0,0.0,1515.0,-0.9983816146850586,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
Eq_SbENzqPc,2022-10-02,80.0,0.0,2643.0,0.9987505674362184,TV5,Buggana Rajendranath,0,0,0,1,0,0,0,0,0,0
dUspmUO4FeY,2022-10-28,80.0,0.0,783.0,0.9978669285774232,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
NMxKxvNevm8,2022-12-13,109.0,34.0,15640.0,0.9927822351455688,Sakshi,Buggana Rajendranath,0,0,0,0,0,1,0,0,0,0
1VhhRqi7y1w,2022-12-05,415.0,20.0,9456.0,0.9970784187316896,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
