ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,vizianagaram_.png,gannavaram_vamsi.png,jaggayyapeta.png,kodur.png,venkatagiri.png,urvakonda.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,rajahmundry_rural.png,visakapatnam.png,eluru.png,venkat_krishna.png,palakollu.png,gudivada.png,myudukur.png,Rajam.png,pulivendula.png,kanigiri.png,kalayan_durg.png,madugula.png,unguturu.png,sattenapalli.png,Venkata_Mahesh.png,prathipadu.png,paturi_nagabhusnam.png,vijayawada_east.png,hindupur_l.png,nandyal_l.png,paderu.png,nandikotkur.png,vizianagaram.png,sambasivarao.png,tekkali.png,jammalamadugu.png
e-mZgmL_3ho,2022-10-18,136.0,72.0,53127.0,-0.9957430958747864,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2UxKJI3OOg,2023-03-18,295.0,0.0,814.0,-0.9917975664138794,ABN,gorantla ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KhnIGhy22co,2023-03-01,141.0,62.0,12444.0,-0.9951772689819336,TV9,gorantla ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giTKVK4qNQo,2023-04-05,272.0,0.0,781.0,0.997102916240692,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5SvG95sOgs,2022-08-22,319.0,3.0,6016.0,0.9971815347671508,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TR4a8mDhEf4,2023-03-23,305.0,130.0,87117.0,0.9986224174499512,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mjKoeiNPMmY,2021-02-17,228.0,1.0,4760.0,0.991859257221222,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2I2swzJd1sY,2022-10-26,324.0,4.0,3769.0,-0.9947578310966492,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AliC0Xvr8Tk,2023-01-11,272.0,8.0,619.0,0.9982830286026,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xVSwNgO5Xrk,2023-01-05,307.0,4.0,3963.0,-0.988564908504486,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_1filUlAXz4,2022-08-19,66.0,17.0,8824.0,0.9918837547302246,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iQKwB5rT8zU,2022-09-17,20725.0,28.0,68270.0,0.9935275912284852,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teug2EphnBY,2022-09-30,235.0,40.0,20496.0,-0.998078465461731,TV5,gorantla ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTuLh7fJWL0,2023-01-27,261.0,1.0,1985.0,0.9961153268814088,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMPINCBK84k,2022-12-02,275.0,9.0,19218.0,-0.9951568245887756,ABN,gorantla ,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rI6g4aT-CBg,2022-08-11,324.0,0.0,425042.0,-0.999429166316986,Sakshi,gorantla ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
jq8RJ8kc-YM,2022-08-11,717.0,57.0,18872.0,0.9967588782310486,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kMKEIk2s9V8,2022-08-21,130.0,3.0,3040.0,0.9980095028877258,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-TL-DTteKd4,2023-03-03,341.0,3.0,6452.0,0.9987943172454834,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m_SSuLl1Y5A,2022-08-19,485.0,141.0,47052.0,-0.983403503894806,Sakshi,gorantla ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
XDH7BeoyDPw,2022-08-22,17055.0,37.0,196084.0,0.997568428516388,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I5__sFcrmLU,2023-03-28,199.0,0.0,314.0,-0.9957857728004456,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ImPpFyC3Urk,2023-04-06,159.0,50.0,87267.0,-0.991300642490387,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_OY0BG2-dfA,2021-12-10,251.0,2.0,2960.0,-0.9994237422943116,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UWu6MxmhGJs,2021-02-20,247.0,10.0,3203.0,0.9985472559928894,Sakshi,gorantla ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
lCXzYc1tiBQ,2023-01-27,186.0,2.0,6244.0,0.990432858467102,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8HuAFQzBj5w,2022-08-22,15425.0,2.0,39989.0,0.9911136031150818,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFO31B6BllQ,2023-03-15,147.0,15.0,5288.0,0.9980006814002992,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shI4Riu2P14,2022-10-18,182.0,0.0,2414.0,-0.9937227368354796,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_J1cEU0is9Y,2021-02-15,68.0,8.0,10425.0,-0.9980564713478088,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q5Qrjzen-sA,2022-09-07,305.0,7.0,2293.0,-0.9971045851707458,TV5,gorantla ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iBAFJp257YQ,2023-01-11,247.0,18.0,21414.0,-0.99901020526886,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FM-lr_ryZzo,2023-02-25,180.0,2.0,5873.0,0.9978625178337096,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4nMqkQR5-Lw,2022-12-01,368.0,2.0,2560.0,0.9930288195610046,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lOfQ7WnrHQo,2022-12-08,182.0,1.0,983.0,-0.9980252981185912,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ly-CnDcNqj8,2023-01-11,232.0,1.0,1737.0,-0.9896592497825624,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mXz0VeHNklQ,2022-08-10,247.0,876.0,448195.0,-0.997384250164032,Sakshi,gorantla ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
U1BpEUASNt8,2023-04-02,318.0,37.0,34152.0,-0.9994745850563048,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dv4UFmypzsg,2023-01-06,220.0,9.0,10356.0,-0.9927158951759338,ABN,gorantla ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rhS81xN5aBU,2023-02-10,32.0,1.0,6448.0,0.9960837364196776,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JEq3v__M6-E,2023-04-22,312.0,9.0,6211.0,-0.9956914782524108,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W3MK3Eeyyxs,2023-03-07,227.0,7.0,27610.0,-0.9962698221206664,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TmoSNFtxEmM,2022-09-02,185.0,13.0,6425.0,-0.99899560213089,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65jYnYGhT4s,2023-04-06,177.0,3.0,868.0,-0.9994667172431946,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7lx3Z8pEWBU,2022-12-12,230.0,3.0,2049.0,0.9950900077819824,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
OzRwqHXS9WE,2022-12-30,195.0,3.0,575.0,-0.9992571473121644,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hjv_deoWzWo,2023-01-18,327.0,12.0,5819.0,0.9977787137031556,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNsXirm9bvI,2023-03-20,343.0,3.0,8862.0,-0.9811490774154664,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g7rTh1vEfbU,2022-09-28,190.0,41.0,38367.0,0.9988155364990234,TV5,gorantla ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4jSXOefB-hA,2023-04-13,250.0,19.0,12740.0,0.997739553451538,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ndGqG4reF8Y,2022-10-06,78.0,27.0,6241.0,-0.9980383515357972,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0I6WugHM8bs,2022-10-23,61.0,2.0,1054.0,-0.999403476715088,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HFQXMIw0hZk,2023-02-07,137.0,1.0,606.0,0.9982081651687622,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wTHcNlcJWms,2023-03-02,123.0,39.0,125305.0,0.9983142614364624,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X7_KM0R_0tc,2022-09-14,225.0,0.0,993.0,-0.9677715301513672,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BXdRYF5wDmY,2022-08-18,516.0,504.0,267841.0,-0.9777712821960448,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
urnH2zQWdbs,2023-03-20,154.0,112.0,110493.0,-0.9987523555755616,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JFDKWjNOW6E,2023-02-13,235.0,0.0,805.0,-0.9906228184700012,ABN,gorantla ,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
zQmgj1cnmsk,2023-03-06,226.0,0.0,559.0,0.9961525797843932,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OQ8x1SwRRes,2022-11-09,16430.0,19.0,98172.0,0.9921783208847046,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7X_lXbq2mdk,2022-09-20,119.0,5.0,1544.0,0.992407500743866,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oLNkJBZKMsY,2023-03-22,279.0,21.0,3001.0,-0.9925423860549928,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORQrRZ0NfHg,2023-03-02,196.0,10.0,3356.0,-0.9987282156944276,TV9,gorantla ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JCbEdubwiFE,2022-10-08,329.0,53.0,22829.0,0.9727538228034972,TV5,gorantla ,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JwiSqjxdW4Y,2022-12-03,344.0,20.0,14801.0,0.9987916350364684,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VdyzOsvRfpk,2023-03-29,303.0,68.0,40450.0,-0.9964680671691896,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rj6_78gIRsY,2022-10-07,329.0,8.0,3053.0,-0.9979896545410156,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vAYBTB5NBb0,2023-01-26,169.0,0.0,1396.0,0.9969807267189026,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaGtzE34u24,2023-03-18,269.0,4.0,3412.0,0.9984285235404968,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hQwCBocQ1Xg,2021-02-18,132.0,0.0,1783.0,0.997515082359314,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMplE50QiV0,2023-03-17,179.0,1.0,3844.0,-0.9992449283599854,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3V8VUJXR77o,2022-08-09,389.0,106.0,73440.0,-0.9683364033699036,Sakshi,gorantla ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
XPoJJy6Jolg,2022-09-15,300.0,18.0,5960.0,0.9946139454841614,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
YJL2B6HCNM4,2022-11-30,70.0,0.0,1590.0,0.9849201440811156,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zKjjCMLCPFU,2022-10-15,243.0,35.0,22322.0,-0.9979416728019714,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h6QB8ED4LJM,2023-03-16,259.0,0.0,1907.0,0.9979028701782228,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xjbclQ_40Y8,2022-09-06,310.0,12.0,7412.0,-0.9978231191635132,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YkiSwSmxo1o,2022-10-13,222.0,3.0,5388.0,-0.99868243932724,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KTqwOPKFCHE,2023-04-03,270.0,0.0,1185.0,-0.9994485974311828,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9HBblnc5LY,2022-09-21,21020.0,11.0,69640.0,0.9935275912284852,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PdlVtp5jgjE,2022-09-20,250.0,14.0,7258.0,-0.9974766373634338,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21ax404nPGk,2022-10-29,240.0,0.0,445.0,-0.9977957010269164,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tOcT_fE_cbA,2022-07-09,230.0,20.0,14346.0,0.9986799359321594,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J5G6Y42-6fA,2021-09-11,2550.0,8.0,4808.0,0.9929540753364564,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a0Oi_hKUPc,2022-08-23,100.0,1.0,2900.0,-0.9908204674720764,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eeNc95NUTu0,2022-09-19,145.0,15.0,3866.0,0.9973161816596984,Sakshi,gorantla ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
udV1Ay7hZf8,2023-03-16,98.0,0.0,1092.0,-0.99334055185318,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seUrcRbD9J8,2023-02-22,171.0,110.0,109135.0,-0.9982770681381226,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QEkGRV_EScE,2022-11-21,254.0,0.0,2432.0,0.9861149787902832,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HlMSqFmgRyg,2021-02-20,233.0,4.0,2983.0,0.9969130754470824,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R6ooJvnfM74,2023-02-17,106.0,0.0,345.0,0.9988467693328856,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P-iWVDfdJyg,2023-04-19,222.0,6.0,1050.0,-0.9993563294410706,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a5KKerGd9cc,2022-11-26,228.0,63.0,15875.0,-0.9979959726333618,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSuhNrbtGQc,2022-11-15,81.0,2.0,1670.0,-0.9945082068443298,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CJ77aU3a-Qw,2023-01-01,234.0,0.0,778.0,0.9980886578559875,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEQbw71kcuk,2023-02-03,79.0,7.0,9829.0,0.9919262528419496,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRNbSXRFCik,2023-03-12,328.0,7.0,2941.0,0.9692771434783936,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I5uCqtJBhHY,2023-03-11,322.0,3.0,1841.0,-0.998134434223175,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pQ2H8RbzkGI,2023-01-20,390.0,5.0,3257.0,0.9983718991279602,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_Tur0RN3OG0,2023-03-20,159.0,3.0,9265.0,-0.9928445219993592,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QzdnY8MT6go,2023-03-14,81.0,2.0,2434.0,-0.9937952756881714,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pVDF1YtV16k,2022-09-12,140.0,6.0,2459.0,0.9987177848815918,TV5,gorantla ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wfzEUwuhjXo,2022-09-20,22916.0,6.0,40931.0,0.9935275912284852,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TelCCiQ2UGg,2023-01-29,143.0,21.0,12625.0,-0.9981793165206908,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EKhVObWvlyA,2022-12-30,300.0,18.0,2669.0,-0.9991660118103028,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bAzgMT-4uvg,2023-03-09,358.0,10.0,491.0,-0.9979934692382812,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chi_VoLdTNw,2023-02-16,311.0,0.0,1001.0,-0.9931820034980774,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aIvQuIeinBc,2022-11-10,239.0,2.0,3466.0,-0.9967691898345948,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O0yqU4foVGI,2022-12-19,382.0,4.0,2172.0,0.9943612813949584,Sakshi,gorantla ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
q19ITgn_E_Y,2022-08-24,100.0,3.0,3256.0,-0.9986979961395264,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
