ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,penukonda.png,vizianagaram_.png,gannavaram_vamsi.png,Srungavarapukota.png,tenali.png,dharmavaram.png,kodur.png,srikakulam_.png,venkatagiri.png,urvakonda.png,alur.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,tadikonda.png,eluru.png,venkat_krishna.png,palakollu.png,rajinikanth.png,narasaraopet.png,kondapi.png,gajapathinagram.png,penamaluru.png,myudukur.png,pulivendula.png,kanigiri.png,vinukonda.png,sarvepalli.png,kalayan_durg.png,madugula.png,unguturu.png,sattenapalli.png,Venkata_Mahesh.png,prathipadu.png,paturi_nagabhusnam.png,bhimavaram.png,rayachoti.png,nandikotkur.png,vizianagaram.png,tadepalligudem.png,tekkali.png,jammalamadugu.png,denduluru.png,pawan.png,Narasannapeta.png,tirupati_l2.png
V-MBy4BM_ww,2022-11-08,270.0,9.0,5062.0,-0.9971852898597716,TV5,Kethireddy Venkatarami Reddy,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0nT34LssSgY,2023-04-03,209.0,11.0,3075.0,-0.9903435707092284,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HFudST7hBn8,2023-03-23,111.0,190.0,604482.0,-0.9942725896835328,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9AJ53rNvRHU,2022-02-26,56.0,0.0,596.0,0.9979769587516784,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3fFux6rjxQQ,2022-09-29,153.0,1.0,956.0,0.9985634684562684,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keUV_JlXShA,2023-03-24,85.0,0.0,257.0,-0.985096275806427,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BeqPOWiPUeo,2023-01-16,41.0,0.0,365.0,0.9972953200340272,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T4fpKn6z2Qs,2023-03-12,122.0,1.0,1418.0,-0.917787790298462,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y0Gp-fMbShQ,2023-03-04,53.0,5.0,8564.0,0.9965322017669678,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I5__sFcrmLU,2023-03-28,199.0,0.0,314.0,-0.9957857728004456,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qZP4ZBZ4NgQ,2023-02-19,195.0,4.0,4954.0,-0.9985029697418212,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8mzdTVn00tE,2021-11-16,350.0,9.0,2436.0,-0.9918796420097352,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZvmPVWwvVZk,2023-01-29,324.0,361.0,410301.0,0.9984357953071594,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
dk23DNVc3O4,2023-04-13,335.0,15.0,6212.0,-0.99887615442276,TV5,Kethireddy Venkatarami Reddy,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
JTYgcNTlra0,2022-12-09,253.0,0.0,557.0,0.9967544674873352,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LajkWQs44eQ,2022-11-27,188.0,6.0,5702.0,0.9983408451080322,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nomBsOS6ka8,2023-02-21,306.0,2.0,870.0,0.998158872127533,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8MDBDPkwesY,2022-12-11,85.0,6.0,4341.0,0.9967117309570312,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w1AOd2Oly1E,2022-12-06,29.0,0.0,1473.0,0.9967768788337708,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uj1056Uw2N4,2023-04-19,214.0,2.0,229.0,-0.984700322151184,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l8Dzm46ASs0,2022-10-31,245.0,3.0,2340.0,-0.9967060685157776,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
lFphc0wUhc8,2023-03-18,261.0,9.0,4951.0,-0.6085106730461121,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2Z7T9Xq-Bks,2023-03-13,40.0,253.0,283425.0,0.9988480806350708,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gmp1XDNpchE,2023-01-21,131.0,1.0,654.0,0.989414930343628,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ly-CnDcNqj8,2023-01-11,232.0,1.0,1737.0,-0.9896592497825624,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42EUyQy6PT8,2023-03-17,315.0,1.0,574.0,-0.987102210521698,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I_QhcYHb4zs,2023-03-07,240.0,10.0,10138.0,-0.9960256814956664,ABN,Kethireddy Venkatarami Reddy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
pyyjYf3ZXPI,2023-04-08,90.0,9.0,8454.0,-0.9896849393844604,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uUJScKGxV2s,2023-02-11,120.0,1.0,5825.0,0.9985923171043396,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rhS81xN5aBU,2023-02-10,32.0,1.0,6448.0,0.9960837364196776,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j6-QNN-eS4o,2023-02-08,132.0,0.0,708.0,0.9957414865493774,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erMrkKKuF9k,2022-12-12,380.0,17.0,9406.0,0.9707358479499816,ABN,Kethireddy Venkatarami Reddy,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
y61iBgbPFPQ,2023-01-11,305.0,17.0,8309.0,-0.9952272176742554,ABN,Kethireddy Venkatarami Reddy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VeX4Q2gbbtY,2022-08-30,130.0,0.0,714.0,0.9974258542060852,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wuiy2uiunDk,2023-01-12,104.0,16.0,18448.0,-0.9994935989379884,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-mLujpZjv0k,2023-03-28,131.0,0.0,964.0,-0.9968215227127076,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RbDmL1nEs5s,2023-01-06,50.0,15.0,25099.0,-0.9973681569099426,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNmjaaGPtog,2023-02-09,163.0,5.0,5534.0,-0.9978771209716796,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bBSkQ9HiTI0,2021-09-12,36.0,0.0,795.0,0.9983002543449402,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fZ4OO_sT2Tg,2022-12-10,366.0,2.0,6141.0,-0.9989205598831176,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hjv_deoWzWo,2023-01-18,327.0,12.0,5819.0,0.9977787137031556,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LF4MlymXGlA,2022-10-03,130.0,0.0,512.0,-0.9951496720314026,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3Z6D9Uh4k,2022-11-06,270.0,13.0,4456.0,-0.9973064661026,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rDQto8O2mgQ,2022-08-26,233.0,21.0,10104.0,-0.9985307455062866,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HFQXMIw0hZk,2023-02-07,137.0,1.0,606.0,0.9982081651687622,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpH0c5XQSrs,2022-09-12,203.0,2.0,1025.0,-0.9889184832572936,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
O9U7rWwapxc,2021-09-20,313.0,10.0,7093.0,0.9972842931747437,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OVIJAykllYg,2023-04-11,309.0,2.0,1073.0,-0.9975639581680298,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h7kZxu05MJ8,2022-12-16,173.0,2.0,12699.0,-0.9950356483459472,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
f8F-_kByyWM,2022-10-28,164.0,1.0,1783.0,-0.9989773035049438,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
___u7eIn4mY,2022-11-22,348.0,1.0,1559.0,-0.9891812205314636,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_eCEB_3qnxc,2022-12-20,374.0,2.0,528.0,0.9981833100318908,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z8UcXJn7NSY,2023-03-08,92.0,6.0,1598.0,-0.999213457107544,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vFowgucIjPQ,2023-02-09,201.0,3.0,844.0,-0.996631681919098,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rKYZNejpK34,2023-04-07,63.0,4.0,1261.0,-0.995564103126526,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h-wvTZYBJSk,2023-01-13,320.0,38.0,7355.0,0.9915962815284728,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZN85NS3wyIA,2023-01-30,250.0,0.0,1618.0,-0.998966097831726,Sakshi,Kethireddy Venkatarami Reddy,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
f2TedXfYivI,2022-08-30,154.0,2.0,2570.0,-0.9983591437339784,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l4rG3_EqucQ,2023-02-18,228.0,2.0,1380.0,0.9968845248222352,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smI-XoqJ-k0,2023-02-14,185.0,1.0,612.0,-0.998540997505188,TV5,Kethireddy Venkatarami Reddy,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gAilN4KQo14,2023-01-04,181.0,3.0,4043.0,-0.9965370893478394,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a7Piq9YL5e0,2023-03-16,154.0,3.0,10087.0,0.9984354376792908,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oLNkJBZKMsY,2023-03-22,279.0,21.0,3001.0,-0.9925423860549928,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Xt2clHRvHq4,2023-02-14,202.0,0.0,1797.0,0.9625846147537231,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y_GMB4mtIIY,2023-01-03,176.0,23.0,8265.0,0.9983355402946472,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EWQ8covloFg,2023-02-25,91.0,2.0,831.0,0.9981865286827089,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6mwvYF8HB0c,2023-03-21,35.0,2.0,688.0,-0.658758282661438,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gH0gLvzWnCg,2023-04-08,151.0,4.0,1313.0,0.993923008441925,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YeEngf8QpBg,2023-03-31,139.0,0.0,199.0,-0.9993283748626708,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TpNRfQ3_cDo,2023-02-14,231.0,4.0,2539.0,-0.9985716342926024,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rj6_78gIRsY,2022-10-07,329.0,8.0,3053.0,-0.9979896545410156,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MuiQdP150Ow,2022-11-04,275.0,3.0,3285.0,-0.9989883303642272,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eNrOY8Q9KfY,2023-01-28,23.0,8.0,8735.0,-0.9958115816116332,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EYzGA4PvBk0,2022-09-17,206.0,0.0,891.0,0.998148798942566,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZM7-rMxV0zM,2023-01-06,237.0,5.0,3420.0,-0.997931718826294,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4XIb0b_yd00,2022-07-30,635.0,14.0,8885.0,0.9982141256332396,Sakshi,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i7ht2emR1q0,2022-08-31,80.0,4.0,1827.0,-0.9422112703323364,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73i5EKCQwbM,2023-01-17,47.0,2.0,433.0,0.994365692138672,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DasSL_yWRbk,2022-11-14,445.0,3.0,2578.0,-0.9984585046768188,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6CW8vxD30K0,2023-01-18,306.0,1.0,1780.0,0.998400866985321,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
x3VB2ADbgzk,2023-04-08,339.0,3.0,1940.0,0.9974798560142516,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o4Ht8Q6sLjY,2022-11-23,255.0,9.0,11900.0,0.9982870221138,TV5,Kethireddy Venkatarami Reddy,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
w3JiAZgqKU4,2023-03-13,131.0,0.0,3115.0,0.9983201622962952,TV5,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E7TLWfrJGSI,2022-12-26,39.0,0.0,1126.0,-0.9976062774658204,TV9,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0978ejAyyzI,2023-02-14,130.0,0.0,571.0,-0.9876713752746582,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScgsAucudTc,2023-01-24,165.0,3.0,2594.0,-0.9992927312850952,ABN,Kethireddy Venkatarami Reddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
