ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,kurnool.png,gandhar_nellore.png,penukonda.png,vizianagaram_.png,vijayawada_l.png,gannavaram_vamsi.png,machillipatnam.png,jaggayyapeta.png,tenali.png,kodur.png,srikakulam_.png,venkatagiri.png,urvakonda.png,mummidivaram.png,alur.png,vishakapatnam_west.png,chodavaram.png,kakinada.png,eluru.png,venkat_krishna.png,palakollu.png,rajinikanth.png,gudivada.png,peddapuram.png,mandanapalli.png,myudukur.png,Rajam.png,pulivendula.png,kanigiri.png,kalayan_durg.png,kaikuluru.png,madugula.png,unguturu.png,repalle.png,sattenapalli.png,Venkata_Mahesh.png,paturi_nagabhusnam.png,rayachoti.png,nandikotkur.png,tadepalligudem.png,tekkali.png,pawan.png,kakinada_city.png
CBOcwUOUNrU,2023-01-03,55.0,1.0,1631.0,-0.9982616305351256,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d9rvjbsPYk8,2022-02-25,1606.0,113.0,84384.0,0.9952067732810974,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8KQHQSYEVpE,2023-01-04,328.0,26.0,12421.0,-0.9902542233467102,TV9,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
hx1F9Uiil4c,2023-02-11,262.0,29.0,7518.0,-0.996493399143219,TV9,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aIyeGYXOSuM,2022-11-01,180.0,82.0,195593.0,-0.9967347979545592,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rx42h1yymO0,2022-07-27,326.0,118.0,61090.0,-0.9989996552467346,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B50dT-MfdCY,2022-07-06,258.0,40.0,58057.0,-0.999480664730072,Sakshi,perni nani ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Pr06ZXifed0,2022-12-01,245.0,1.0,1118.0,-0.9973740577697754,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0
mAbEjsPIB2Y,2022-11-29,191.0,46.0,18661.0,-0.9952672719955444,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pHjcHsusHMY,2023-03-06,119.0,61.0,81557.0,0.99761700630188,Sakshi,perni nani ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tjcKF1yg7ug,2022-12-02,21075.0,27.0,37842.0,0.991641879081726,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9tn9fa_lt3s,2022-10-18,308.0,11.0,1875.0,-0.9994890689849854,ABN,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tXQZtSlTj7o,2022-11-17,85.0,0.0,8513.0,0.9936944842338562,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6t1wkIANCTs,2023-01-12,267.0,79.0,7484.0,-0.997506320476532,TV9,perni nani ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uOvwC1gteIw,2023-01-16,81.0,31.0,33996.0,0.9913771152496338,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xQtS1Rn5tRk,2022-12-13,141.0,9.0,1953.0,-0.9900158047676086,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IyIL8_FOuLs,2022-12-17,501.0,88.0,61980.0,-0.9883793592453004,Sakshi,perni nani ,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CagKVHyKk8o,2022-10-10,100.0,3.0,9195.0,0.9683306813240052,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xfpE5IVPCjg,2022-11-04,217.0,6.0,4200.0,0.9977259039878844,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_rA9Wy1RTrs,2022-10-17,498.0,160.0,30601.0,-0.997073531150818,Sakshi,perni nani ,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EP9oq-KIPjw,2023-04-13,31914.0,14.0,58015.0,0.9944618344306946,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DbsQ154NUfk,2023-02-02,220.0,34.0,18109.0,-0.9990262985229492,TV9,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
aZz9sBUuCZ0,2022-12-26,84.0,6.0,3213.0,0.993582546710968,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fTNo9CA8PpQ,2023-02-12,2167.0,77.0,42282.0,0.9985036849975586,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o0FtFY3sLSo,2022-12-02,506.0,1.0,933.0,0.9881563186645508,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KhUHhVaTHOg,2019-12-21,51.0,0.0,1388.0,0.9955638647079468,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q3ubckbSSLQ,2022-04-11,136.0,661.0,694097.0,-0.9511234164237976,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hQHQHs3y4ts,2022-07-04,56.0,1.0,10076.0,0.99592787027359,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KNtwux2yPxU,2023-02-14,88.0,2.0,212.0,-0.982344925403595,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMyB8ollidI,2022-11-30,204.0,4.0,2793.0,-0.9738532304763794,TV9,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qhx9ggAi9Mc,2023-02-20,275.0,87.0,58521.0,-0.9992908239364624,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Et7F7gF97o,2022-11-08,71.0,6.0,630.0,-0.9984182119369508,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0jAd3RZWE14,2023-02-11,295.0,19.0,5036.0,-0.9976836442947388,TV9,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lpRkk_MekyA,2022-12-02,330.0,96.0,42967.0,-0.9988062381744384,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
_qz93tz295U,2022-10-17,331.0,152.0,34280.0,-0.9964321851730348,Sakshi,perni nani ,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HwOMATd8DWE,2022-06-28,306.0,34.0,21675.0,0.9978042244911194,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aMvvywAt5c4,2022-01-29,308.0,54.0,52359.0,0.9933308959007264,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GViHkiS5Zi4,2023-02-13,292.0,8.0,6833.0,-0.9898471236228944,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PvOVW7GwxHQ,2021-09-21,734.0,34.0,11567.0,-0.9982821941375732,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kI_1ELxFHCc,2022-01-25,95.0,17.0,1950.0,-0.9986327290534972,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
bVE7nUazxoQ,2022-11-27,221.0,38.0,2028.0,-0.9969854950904846,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SI7Ou8vcxrU,2022-08-13,209.0,155.0,52323.0,-0.9936131834983826,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NrmcTfR58LU,2020-03-16,1477.0,28.0,29438.0,0.988140344619751,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-yHzjwyP0-g,2022-10-18,270.0,12.0,3673.0,-0.9937998652458192,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d-FfLKy1KA,2023-01-27,309.0,5.0,2573.0,-0.9878871440887452,Sakshi,perni nani ,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
x0k_yUyPzXw,2023-02-13,111.0,105.0,21773.0,0.9966094493865968,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARFSZhoaBfc,2022-12-02,271.0,33.0,14705.0,-0.9928391575813292,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zBWAzRY5qIw,2020-03-17,258.0,16.0,10065.0,-0.9983685612678528,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V_je8QZy580,2022-08-13,187.0,570.0,292032.0,-0.9991158843040466,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT6I0whLdwo,2022-04-05,1491.0,17.0,24529.0,0.9949518442153932,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-S4QYOHq2Nw,2022-12-09,284.0,14.0,17495.0,-0.9983383417129515,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ySf1t39NiVo,2023-02-04,269.0,20.0,4185.0,-0.9954375624656676,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ck76zErhQG8,2022-08-15,1217.0,10.0,5709.0,0.9987558126449584,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j8t0lwWbdxs,2022-07-19,292.0,38.0,20506.0,-0.998666524887085,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9gv7a_ievJc,2022-01-25,294.0,34.0,21043.0,-0.9993959665298462,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
HBXedjq9qMs,2023-03-17,505.0,21.0,2220.0,-0.9978862404823304,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_MXAg0LPqI,2022-11-13,359.0,1.0,2297.0,-0.9984949827194214,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AD1AIfU_HM,2023-02-21,101.0,2.0,3282.0,0.9966254234313964,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sEvHZ94QGbM,2023-02-02,341.0,0.0,2615.0,-0.9973753690719604,TV9,perni nani ,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
G6IpCeZFVv8,2023-01-05,469.0,17.0,9049.0,-0.9797033667564392,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cP9gn6PNe2U,2022-03-14,187.0,184.0,30665.0,-0.998619556427002,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4lW6mjSlhGo,2022-11-27,182.0,4.0,2296.0,-0.9981541037559508,TV9,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GI7JIZP__Gs,2022-11-23,207.0,2.0,11822.0,-0.9948220252990724,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FnL4T-DqKXk,2023-01-05,265.0,1.0,2016.0,-0.999339759349823,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MlodSrpj7Zs,2023-04-15,628.0,51.0,17236.0,0.9976370334625244,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le4YIzkdp_8,2022-12-02,237.0,7.0,1592.0,-0.992424488067627,TV9,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VXt5oIwqJRE,2022-11-04,482.0,7.0,2160.0,-0.9953568577766418,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfdMoQpyj5Q,2023-01-14,492.0,8.0,39446.0,-0.9678807854652404,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q6aJA-chwi8,2022-12-07,34.0,0.0,1040.0,-0.603681743144989,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_qGmVYWX6qY,2021-10-21,2022.0,37.0,43251.0,0.966635525226593,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p0bfA9GFmUM,2021-03-02,308.0,43.0,7587.0,-0.9886122345924376,Sakshi,perni nani ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hq3IafpFQKc,2022-10-31,241.0,42.0,8910.0,-0.998956561088562,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jCxBDG2D5CQ,2023-02-28,173.0,9.0,2855.0,0.9899425506591796,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oRK-zDS1B3U,2023-03-16,525.0,38.0,15859.0,-0.9980294108390808,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JXDfwTA1pSI,2022-11-30,243.0,5.0,5892.0,-0.9974310994148254,TV9,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
KAph7n4XcBA,2021-03-07,1124.0,40.0,29338.0,-0.9974833130836488,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8cNb54GzVpc,2022-08-26,34.0,7.0,2221.0,0.9985589385032654,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ti19hZgMVY8,2022-10-17,242.0,41.0,6074.0,0.9887077808380128,Sakshi,perni nani ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xdZYOVrMXKs,2022-06-27,7532.0,13.0,21411.0,0.9952855706214904,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7PgbA_ZTjk,2022-01-20,1795.0,140.0,29024.0,0.9954625964164734,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GmsKY3aM39E,2022-09-18,287.0,24.0,6632.0,0.9855216145515442,Sakshi,perni nani ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MhemQc9gIXw,2023-01-12,91.0,12.0,2675.0,0.9894702434539796,TV9,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5kWUlr0K69w,2022-10-11,82.0,74.0,24587.0,0.9969626069068908,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rtfOTEbM8CA,2023-01-08,102.0,8.0,3669.0,-0.9895346760749816,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EiXK5_hi4PY,2021-08-10,3663.0,8.0,7361.0,0.9962349534034728,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
klhNKNSimLs,2022-08-24,115.0,0.0,621.0,-0.9891336560249328,TV5,perni nani ,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6tQjk0_zKUY,2023-02-16,17.0,69.0,32954.0,0.9937582015991212,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oOmDi8l_D7Q,2022-09-05,90.0,0.0,2114.0,0.9973599314689636,TV5,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kp71NttzyL0,2023-01-12,652.0,105.0,15688.0,-0.9938335418701172,TV9,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NP7SFmOGIYs,2021-11-09,316.0,8.0,2661.0,-0.9975752234458924,Sakshi,perni nani ,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
v7wlLT_TBBk,2022-12-02,296.0,10.0,1160.0,-0.994517982006073,TV9,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1ORSfKhHHw,2022-07-29,264.0,63.0,36651.0,0.9948822259902954,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHwSOsGAUzw,2022-11-19,39.0,0.0,505.0,-0.9989495873451232,ABN,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dar6rNVwTeU,2023-02-11,20770.0,22.0,33462.0,0.9947102069854736,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gt4JVGQG1Mk,2022-04-07,218.0,475.0,105303.0,-0.9982328414916992,Sakshi,perni nani ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OgzUfU0lLnk,2022-07-19,184.0,56.0,49829.0,-0.9979312419891356,Sakshi,perni nani ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
