ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,penukonda.png,vizianagaram_.png,thamballapalle.png,amalapuram.png,Srungavarapukota.png,kodur.png,srikakulam_.png,venkatagiri.png,guntur_east.png,alur.png,vishakapatnam_west.png,undi.png,kakinada.png,eluru.png,venkat_krishna.png,palakollu.png,kondapi.png,penamaluru.png,myudukur.png,Rajam.png,pulivendula.png,kanigiri.png,sarvepalli.png,kalayan_durg.png,pedana.png,kaikuluru.png,madugula.png,sattenapalli.png,Etcherla.png,Venkata_Mahesh.png,vizianagaram.png,tekkali.png
JYKeQ2--K5c,2023-04-06,132.0,11.0,9985.0,-0.9970138072967528,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCNe2NI3nCQ,2022-10-30,242.0,3.0,1586.0,-0.99842369556427,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8vJ7L05KM0,2022-05-06,323.0,44.0,9383.0,0.9911261200904846,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lCLEhW0XxjY,2019-06-30,170.0,0.0,499.0,0.9980303645133972,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7sG8plTvnRQ,2022-09-22,509.0,27.0,4306.0,0.997851014137268,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
gnSaHMC2nF8,2022-10-25,101.0,0.0,280.0,0.9977545142173768,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZmnISd0YpqY,2022-06-30,459.0,218.0,86693.0,0.9983720183372498,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
x0mJ1WwyR5k,2022-09-15,148.0,24.0,1769.0,-0.997526466846466,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
VZ_RpNWMhbk,2022-10-18,303.0,37.0,2580.0,-0.9886123538017272,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
qFDM1100U28,2023-01-02,188.0,4.0,1471.0,-0.9978433847427368,Sakshi,jogi ramesh ,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0
v02u7cEVFDQ,2022-12-07,314.0,11.0,8071.0,0.9986339211463928,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
icvvJI5p9-I,2022-08-25,971.0,103.0,73411.0,0.9981147050857544,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLqmEJXfCts,2023-01-04,198.0,4.0,1574.0,-0.9993483424186708,TV9,jogi ramesh ,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1JMIvdYKpE4,2023-04-18,69.0,17.0,17311.0,-0.999434769153595,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vkj9-xFGROg,2022-12-15,110.0,2.0,1135.0,-0.9991301894187928,Sakshi,jogi ramesh ,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pxi2y4rB-Oc,2023-02-27,4561.0,5.0,3074.0,0.998143196105957,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eCjuWi4yCsk,2023-03-29,231.0,11.0,4416.0,-0.9960830211639404,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mzl91-WnCYc,2022-12-13,133.0,2.0,335.0,-0.9980126619338988,Sakshi,jogi ramesh ,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
kPfyh7Z0qgE,2023-01-13,207.0,65.0,7170.0,-0.9985879063606262,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mVn_Ub-qbB8,2022-10-27,997.0,221.0,125498.0,0.9984632730484008,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IHUjc-TeD44,2023-02-25,303.0,0.0,852.0,-0.99906724691391,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0DL1hPQok1g,2023-03-14,213.0,0.0,399.0,-0.9928529858589172,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wn2Y_kylht4,2022-10-15,265.0,6.0,959.0,0.7989223599433899,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tNAKDqa53rE,2022-12-03,292.0,2.0,1229.0,0.9976110458374025,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
M2eW9pKo_Lg,2023-03-06,261.0,0.0,500.0,-0.9908855557441713,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DeGfA0HtYB8,2022-09-24,1336.0,175.0,30864.0,-0.9932618737220764,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ6vHcZgvdg,2023-03-07,115.0,10.0,2575.0,-0.9977193474769592,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RD5Glz8xwy0,2023-04-11,75.0,4.0,2574.0,0.9971736669540404,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CK6K6TC6RDA,2022-10-15,359.0,81.0,2372.0,-0.9983277916908264,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d7fLLfBQPS8,2022-11-27,180.0,0.0,1131.0,-0.9906049370765686,TV9,jogi ramesh ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SWd0Zncs8dU,2023-03-12,430.0,5.0,2511.0,-0.9980339407920836,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JE4gtsCLy3Y,2022-05-28,324.0,0.0,549554.0,-0.9925056099891664,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
kPFJ63lp1U0,2022-10-27,85.0,0.0,1077.0,-0.9909681677818298,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-TL-DTteKd4,2023-03-03,341.0,3.0,6452.0,0.9987943172454834,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09Mw92EInKU,2022-06-10,3534.0,12.0,12607.0,0.9943962097167968,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sc43eXmtCnw,2023-03-24,330.0,1.0,1288.0,0.997783362865448,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
is50bnvn_1k,2023-04-11,220.0,65.0,46461.0,-0.9970595240592957,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
hEokd0_S5Gs,2023-03-10,182.0,1.0,722.0,0.998789131641388,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I5__sFcrmLU,2023-03-28,199.0,0.0,314.0,-0.9957857728004456,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RKdD0JHj0QU,2022-08-02,253.0,21.0,3991.0,-0.9984686970710754,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ui2H5CGeVy0,2023-03-05,110.0,5.0,1938.0,0.9979793429374696,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0uNUMeG_nSI,2022-05-27,767.0,161.0,34948.0,0.9925438165664672,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VdS1vR-JoGA,2022-08-02,514.0,7.0,3392.0,0.9974278807640076,Sakshi,jogi ramesh ,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pJfDiJiQU0k,2022-12-09,1950.0,8.0,2582.0,0.9903809428215028,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kELT1dE-U4A,2022-06-28,823.0,905.0,516317.0,-0.9921026825904846,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ii3j5po8Vvw,2023-03-02,212.0,59.0,25979.0,0.998562753200531,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1a7x9v8iVOk,2023-02-27,297.0,3.0,1065.0,-0.9971344470977784,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
W981fsGbaqs,2022-10-15,399.0,185.0,4399.0,-0.9987779259681702,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vgt4R96w6TI,2023-01-15,93.0,0.0,2943.0,0.998257577419281,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8BwOWv-3OEk,2022-12-09,804.0,25.0,6222.0,0.998197376728058,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FvJwauUUKCo,2022-11-19,15732.0,5.0,10947.0,0.9908114671707152,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ly-CnDcNqj8,2023-01-11,232.0,1.0,1737.0,-0.9896592497825624,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFJKZk0FO3k,2023-03-14,339.0,130.0,290772.0,0.9958362579345704,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gz_MyrmMQlM,2022-11-26,633.0,2.0,2133.0,0.996250569820404,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wrf99guGAHI,2022-02-21,593.0,2.0,23279.0,0.9963575005531312,Sakshi,jogi ramesh ,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
edOSJApd3go,2022-05-02,753.0,174.0,138406.0,0.9977056384086608,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bFrLpNPVD4o,2022-06-28,168.0,76.0,111894.0,-0.9909371733665466,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1DJL7x87A-g,2022-11-04,561.0,199.0,26896.0,0.9896015524864196,Sakshi,jogi ramesh ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
N5nKoIE9_vg,2022-08-22,118.0,32.0,96114.0,-0.9983647465705872,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dMOB3wJWVv8,2022-12-07,310.0,97.0,53499.0,-0.9971545934677124,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bg9kx4TcFF0,2022-10-10,431.0,219.0,20145.0,0.9956737160682678,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
kJDWbSzhLi8,2023-02-11,235.0,36.0,46424.0,0.9920388460159302,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G4UKNbDLw0M,2022-12-07,335.0,5.0,1699.0,0.998358428478241,TV9,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
V5t6L1NEbhA,2022-05-26,9546.0,11.0,11780.0,0.9943962097167968,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dxi1rw1pZ3k,2022-04-28,79.0,40.0,19184.0,-0.998132050037384,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
bRI0XL0lQYI,2023-03-12,269.0,6.0,833.0,0.993585169315338,TV9,jogi ramesh ,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
An2LBOYq8-g,2022-10-18,305.0,44.0,2415.0,-0.996698796749115,ABN,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
BRVlqMbvo2E,2023-01-05,786.0,11.0,1185.0,-0.9906986355781556,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WthpMcV_tyE,2022-10-18,251.0,11.0,1713.0,-0.995669960975647,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
gbrEv31Mbds,2022-11-23,1003.0,23.0,5672.0,0.998664379119873,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yhQRQWcihec,2023-04-15,905.0,107.0,40411.0,-0.9742222428321838,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_cibjwQRI-A,2023-01-25,260.0,68.0,38326.0,-0.9922744631767272,ABN,jogi ramesh ,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ZKJ3VqWhvdA,2022-09-23,170.0,4.0,8078.0,-0.9729079604148864,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUXH-KNTzG0,2022-12-31,481.0,6.0,1917.0,-0.99799782037735,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
FREcMczcmD4,2022-06-08,247.0,21.0,6582.0,0.9984185695648192,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
f7lGVmjBN5A,2022-11-08,253.0,1.0,1899.0,-0.9952488541603088,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
YXhg6EWZLEs,2022-04-11,281.0,9.0,11280.0,0.9975542426109314,Sakshi,jogi ramesh ,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Rj6_78gIRsY,2022-10-07,329.0,8.0,3053.0,-0.9979896545410156,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L_d-AfJENSs,2020-03-09,224.0,2.0,2860.0,0.9931532144546508,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
_GRHM4W3s_k,2023-01-31,51.0,1.0,2692.0,-0.9986528158187866,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7YraAP_S8h4,2022-08-22,576.0,6.0,2217.0,0.9860429763793944,Sakshi,jogi ramesh ,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
T9VPU89JMSE,2020-03-11,33.0,1.0,718.0,0.9954060316085817,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T8zMuVcyIRY,2022-05-27,275.0,233.0,138351.0,-0.9857694506645204,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5_JWcD-C3YI,2021-09-19,284.0,3.0,2293.0,0.9795206785202026,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IjnyXWAg-JI,2022-01-11,408.0,16.0,2589.0,-0.913242757320404,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ARZU5F46oOE,2023-02-20,164.0,6.0,2515.0,0.9956899285316468,Sakshi,jogi ramesh ,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
gaGtzE34u24,2023-03-18,269.0,4.0,3412.0,0.9984285235404968,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WrppneniSvE,2022-12-16,200.0,5.0,11937.0,0.9849073886871338,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zKjjCMLCPFU,2022-10-15,243.0,35.0,22322.0,-0.9979416728019714,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71xhy-eagHo,2022-09-24,370.0,126.0,30699.0,0.9931627511978148,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FXVii5osCbk,2022-12-13,333.0,0.0,1753.0,-0.9926713705062866,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
upkOGj_KVeg,2023-01-13,389.0,95.0,18833.0,0.9897834658622742,Sakshi,jogi ramesh ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
GocTyA1AK5Q,2023-02-09,127.0,0.0,3779.0,-0.9976658821105956,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QEkGRV_EScE,2022-11-21,254.0,0.0,2432.0,0.9861149787902832,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNdbJDGL9i8,2022-02-12,273.0,76.0,20815.0,0.9535071849822998,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-QMRIqd9eYs,2022-11-27,223.0,23.0,13013.0,0.9929749965667723,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9TSdtLahcoM,2023-03-14,75.0,16.0,3218.0,0.9923640489578248,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RAN2V0FFWYo,2022-10-18,302.0,72.0,11419.0,-0.9933122992515564,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
P2U3hkwr0bk,2022-05-28,246.0,77.0,40350.0,0.9941456317901612,Sakshi,jogi ramesh ,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
CJ77aU3a-Qw,2023-01-01,234.0,0.0,778.0,0.9980886578559875,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7KmG8farb-g,2022-07-19,333.0,8.0,2974.0,0.996162176132202,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTc4ZD3OYL0,2023-02-25,245.0,18.0,2597.0,-0.9984753727912904,Sakshi,jogi ramesh ,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0
BTtZtWc5upI,2023-02-27,391.0,1.0,1636.0,0.9963569045066832,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O9u4z3cLHTs,2023-03-30,245.0,9.0,8644.0,-0.9978781938552856,Sakshi,jogi ramesh ,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
HaP8pMzHgNE,2022-06-10,318.0,47.0,17804.0,-0.5287312865257263,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
yqGB_kGfeNc,2022-12-12,157.0,3.0,3706.0,0.9980655312538148,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SbEr98W8YmY,2022-10-02,321.0,17.0,2959.0,-0.9990758895874025,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M9Uc65sTkeI,2022-11-24,544.0,6.0,8464.0,-0.9805070161819458,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
j3e9HyUAos0,2023-03-12,504.0,12.0,2977.0,-0.9950793981552124,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2s4UZNZVGwo,2022-11-20,704.0,29.0,6281.0,-0.9967570900917052,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xR8ZPAKQ-h4,2022-06-09,3006.0,13.0,19423.0,0.9943962097167968,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UvVTxCzw3Ns,2023-03-03,291.0,18.0,6206.0,0.9988569021224976,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qJoUI6GqGhQ,2022-12-27,426.0,0.0,3528.0,-0.9914965629577636,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pvOkxAORTIM,2023-04-07,83.0,27.0,13548.0,-0.9888405203819276,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6PAMdrfe7xQ,2023-02-27,396.0,5.0,1616.0,0.9953399896621704,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
