ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,vizianagaram_.png,kodur.png,venkatagiri.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,venkat_krishna.png,palakollu.png,gudivada.png,myudukur.png,pulivendula.png,kalayan_durg.png,sattenapalli.png,paturi_nagabhusnam.png,tekkali.png
8lU_y8YO6hs,2022-11-26,103.0,0.0,1017.0,0.9987899661064148,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BxJdElsQ0l4,2022-12-20,368.0,270.0,445422.0,0.9970796704292296,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qpiis20UX2s,2022-10-21,295.0,2.0,1778.0,-0.9987381100654602,TV5,kodi kathi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jl4r5q05Yt8,2023-02-03,170.0,12.0,19357.0,-0.995862603187561,ABN,kodi kathi,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
vuuhTw-T4CU,2023-04-12,100.0,0.0,1269.0,-0.9989226460456848,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZ5-jgJ3SWE,2023-04-14,322.0,4.0,7134.0,0.9917444586753844,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFJt8zQwsJA,2021-02-21,183.0,0.0,1249.0,0.998317003250122,Sakshi,kodi kathi,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
w52D9E61ISM,2022-09-29,120.0,3.0,3039.0,-0.998484194278717,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noi0_Rtkz3A,2022-10-13,325.0,25.0,5680.0,0.988796591758728,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
cuvP7-Ny5-U,2023-01-05,313.0,259.0,338776.0,0.9910922646522522,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
A897f1HmPnA,2023-04-17,323.0,18.0,61025.0,-0.997506320476532,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deUaKSqKx34,2023-01-18,296.0,1.0,1028.0,-0.997672975063324,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6HNVv7pfeU,2022-09-20,351.0,62.0,8734.0,0.9987642765045166,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbGCw5WvGKg,2023-04-04,223.0,2.0,1202.0,-0.9976231455802916,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2B9iOT1Hefc,2023-03-13,40.0,0.0,3236.0,0.9988161325454712,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QAJWGSpx9jk,2022-12-26,323.0,2.0,1288.0,-0.9913115501403807,TV9,kodi kathi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0S6h-gU19Ds,2022-11-23,340.0,1.0,4121.0,-0.9968288540840148,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dDCMqNMZ_xg,2023-04-05,174.0,8.0,3771.0,0.9976874589920044,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hx3F9V7aUnI,2022-04-05,177.0,2.0,4403.0,-0.9984498023986816,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biIeVDpSTiw,2022-11-28,257.0,0.0,649.0,-0.9989116191864014,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mb4kKJBT9r0,2022-12-02,190.0,5.0,2330.0,-0.9982016086578368,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dep5_sUh5ig,2022-09-14,392.0,39.0,15791.0,0.9748342037200928,TV5,kodi kathi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
A3t0AMXDjlM,2023-01-31,325.0,4.0,2190.0,0.9927698969841005,TV5,kodi kathi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6TV__2b7Gjk,2023-04-17,298.0,7.0,9009.0,0.9925038814544678,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
I5i7b96IeIg,2023-04-14,10746.0,16.0,83946.0,0.9924895763397216,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8t3DfT6N04I,2020-03-11,168.0,0.0,250.0,0.9981396198272704,Sakshi,kodi kathi,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ybZK98wHjME,2023-01-09,340.0,4.0,1943.0,0.9827502965927124,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e36e7igrSDE,2022-11-01,188.0,0.0,2227.0,-0.9867141842842102,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-GJWroTQjPU,2022-10-30,88.0,1.0,473.0,-0.987532913684845,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zU7a2s0VHD8,2023-01-02,368.0,8.0,4631.0,-0.9937201738357544,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7YV7dp_UK1A,2021-02-16,187.0,0.0,716.0,0.9947258830070496,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IYlpvfAqUCo,2023-01-03,274.0,7.0,3538.0,-0.9938799142837524,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5x1lFnsVo8,2022-03-05,139.0,18.0,15662.0,-0.997678816318512,Sakshi,kodi kathi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GS-hxRO08_w,2023-04-11,90.0,0.0,385.0,-0.9982473850250244,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UPz2rOHKjp8,2022-10-25,83.0,10.0,3106.0,-0.9975074529647828,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEazJ0zIHpY,2022-12-26,116.0,0.0,1483.0,-0.9953281879425048,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pMipnABJXN8,2023-04-01,104.0,9.0,1028.0,0.9906085729599,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kwkmXzdrz_8,2022-11-13,265.0,244.0,124439.0,-0.9971882700920104,TV5,kodi kathi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
piciNooeBIo,2023-04-17,546.0,11.0,13610.0,0.993032693862915,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deYzOMeBWPc,2023-04-03,168.0,0.0,956.0,-0.9988940358161926,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WGJR6kqs6R0,2023-03-09,297.0,7.0,1749.0,-0.9984232187271118,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VhMQwoLZ2dw,2023-04-07,57.0,5.0,7350.0,-0.9994900226593018,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gtaZM8BcmmQ,2023-01-16,190.0,4.0,4410.0,-0.9792580008506776,ABN,kodi kathi,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3cPCFrP1qzg,2022-11-19,158.0,18.0,3009.0,-0.9990221261978148,TV9,kodi kathi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a_GPIL0JifQ,2022-10-14,135.0,8.0,2635.0,-0.9959787130355836,TV5,kodi kathi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
_rFMzEqXvB0,2023-04-18,213.0,2.0,2734.0,-0.9981149435043336,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60gNuL37MFU,2023-01-13,130.0,12.0,3132.0,-0.9958910942077636,ABN,kodi kathi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
QvJ02okZw-c,2022-11-25,201.0,5.0,1497.0,-0.998263657093048,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZvAs-DcYX84,2023-02-17,285.0,189.0,81795.0,0.9346272945404052,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lM61c2Fmy2o,2023-01-31,201.0,5.0,3873.0,-0.990116536617279,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXRubPT4DhE,2023-04-12,235.0,5.0,2548.0,-0.999431312084198,TV5,kodi kathi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sn31OKiSA2M,2022-12-14,301.0,38.0,17098.0,-0.993247389793396,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8aPdeIQKppc,2023-03-31,277.0,0.0,677.0,-0.8419522047042847,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HDH5lJiJYeU,2022-09-29,120.0,0.0,1360.0,-0.9954662322998048,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F8laGQVtLsc,2022-12-25,254.0,42.0,12637.0,0.99202162027359,TV9,kodi kathi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
z8Q8bwr0180,2022-10-07,84.0,0.0,2570.0,0.9984191656112672,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DTNv6KNnHOE,2023-04-13,120.0,89.0,39137.0,-0.9971286654472352,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8C4qfb33JTo,2023-04-14,125.0,7.0,1683.0,-0.9986006617546082,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vPNr3zXAOXc,2023-03-24,238.0,2.0,3318.0,-0.9979178309440612,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cScIxnfOfTI,2023-04-17,336.0,3.0,3781.0,-0.998027503490448,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mCz-3VIhk-k,2023-03-13,283.0,1.0,3289.0,-0.9967034459114076,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U8ldfBc8jDM,2022-11-27,261.0,1.0,1735.0,-0.9992228746414183,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LqGmBf29LZs,2023-02-28,350.0,34.0,34155.0,-0.998524248600006,ABN,kodi kathi,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9rGs9mE7Rdw,2023-03-10,215.0,2.0,4644.0,-0.9956750273704528,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0lpKqNpGAYo,2023-03-10,81.0,39.0,7384.0,-0.996423065662384,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5eIswqLtDMg,2023-03-30,69.0,0.0,895.0,0.9984367489814758,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S88QBRlD1AA,2023-02-25,55.0,6.0,23433.0,-0.9976598024368286,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
oE-_v1JqFxo,2023-03-07,100.0,0.0,403.0,0.9988563060760498,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZb-1hbUdbs,2023-01-12,145.0,3.0,1655.0,0.9977473616600036,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JrHQ5ZCAJFw,2023-04-07,187.0,47.0,24596.0,-0.993833065032959,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xB-d_dpDGoY,2023-03-17,330.0,39.0,66342.0,-0.995071828365326,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uPSZMAIgYzw,2022-12-28,250.0,0.0,1538.0,0.9935330152511596,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bnc9-5gydVA,2023-04-11,55.0,1.0,6393.0,-0.964355766773224,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aDWK0IyjgEE,2023-02-12,69.0,2.0,504.0,-0.9994924068450928,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCxNUvaXaVM,2023-01-03,250.0,27.0,37699.0,-0.9906285405158995,ABN,kodi kathi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9sokOJ_AlvU,2022-12-08,386.0,3.0,7850.0,-0.9943238496780396,TV9,kodi kathi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
vT6GOJj8F3Y,2023-03-09,340.0,0.0,436.0,-0.9874337315559388,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FsEpTh17ewo,2023-01-17,151.0,6.0,20632.0,-0.9982178807258606,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IvkAXsjuIQo,2022-12-22,320.0,1.0,1966.0,0.9959916472434998,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3XHvxpAk7xg,2022-10-28,301.0,1.0,2246.0,-0.9977241158485411,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
_YJj0cnltMw,2021-02-15,326.0,0.0,3108.0,0.994706928730011,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q5_6V7DBDro,2023-04-13,188.0,1.0,2106.0,-0.9980100989341736,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D-ojJDqTulQ,2023-03-30,350.0,0.0,918.0,-0.995890974998474,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bE3ej3SD-us,2023-02-14,312.0,5.0,5585.0,0.9987965822219848,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fdkb7lyr_mg,2023-03-14,254.0,4.0,1984.0,-0.9985778331756592,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTrMWkdTLJ8,2023-03-27,271.0,476.0,163841.0,0.9953540563583374,Sakshi,kodi kathi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fsfgpfkJSd8,2022-11-22,68.0,2.0,1927.0,-0.998358428478241,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I1BFTaNmqm0,2023-03-22,216.0,0.0,656.0,-0.971769630908966,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17brvD4G2Uo,2023-02-21,254.0,12.0,6904.0,-0.9978519678115844,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qr_gLnpfO_E,2023-03-01,274.0,1.0,2301.0,-0.6861288547515869,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2KfUVi9ZMKE,2023-01-30,253.0,1.0,3752.0,-0.9982224106788636,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Xoa5yOwYM,2022-08-18,301.0,167.0,85940.0,-0.9981752634048462,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
f36O6M5ccFQ,2023-04-13,145.0,2.0,3109.0,-0.9973537921905518,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i7SoQh_KAzU,2022-11-22,47.0,0.0,1457.0,-0.9975218176841736,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qboKCT7hEeg,2022-12-26,329.0,3.0,2010.0,-0.9986578226089478,TV9,kodi kathi,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
umCclISvC7c,2023-03-09,223.0,16.0,2666.0,0.994717538356781,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9E7JpMLdWtk,2022-12-01,41.0,1.0,850.0,0.9973995685577391,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VbHr2u6b2_U,2022-07-30,245.0,34.0,12228.0,-0.9935582280158995,Sakshi,kodi kathi,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
l3y-60r6xeQ,2023-03-08,150.0,0.0,910.0,-0.9991775155067444,TV5,kodi kathi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
oRM4H7eV2js,2023-04-13,215.0,1.0,1265.0,-0.997567653656006,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RTD3olS-gnE,2022-11-23,271.0,0.0,1121.0,-0.9980762004852296,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iSUNkyAemVI,2023-01-12,91.0,0.0,2484.0,-0.992363214492798,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a-HFprdHPI8,2022-10-02,227.0,3.0,857.0,0.9988080263137816,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAVG0pAGCqQ,2023-02-22,229.0,0.0,52751.0,0.9913272261619568,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uNP-2InpahU,2022-12-10,174.0,0.0,2867.0,-0.9954234957695008,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPlI1lrQxSw,2023-02-13,315.0,1.0,1661.0,-0.9944420456886292,ABN,kodi kathi,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
kP18eHbeu7U,2023-04-07,59.0,8.0,14074.0,-0.9994027614593506,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vtPNs-YpUxY,2022-06-30,492.0,3.0,2989.0,-0.9970909357070924,Sakshi,kodi kathi,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
WdG8EJPkTzc,2023-04-14,72.0,4.0,973.0,-0.9991154074668884,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u3Dintt6T5E,2023-04-09,261.0,2.0,2668.0,-0.9878968000411988,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8sRs0bHnaEA,2022-10-18,291.0,4.0,4685.0,0.9983772039413452,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z3PIuyreR0o,2021-02-21,184.0,9.0,12031.0,0.9984667897224426,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_E1WEDDdxiE,2023-01-30,142.0,149.0,180197.0,0.9986989498138428,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EaFL1jTEv0U,2022-12-31,239.0,2.0,36144.0,-0.9927859902381896,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5wX9tynqx0,2022-11-18,225.0,10.0,1958.0,0.9914575219154358,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GXQ58u7RXmo,2023-04-14,145.0,5.0,4447.0,-0.9986874461174012,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Si4pRg7fiNs,2023-04-10,305.0,10.0,12773.0,-0.9985752105712892,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V9dmoVop3Uk,2022-02-17,299.0,28.0,11110.0,-0.9845387935638428,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CirN1nYPHaY,2023-04-17,304.0,8.0,6944.0,0.9695308804512024,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RK5JxCFpmgo,2022-12-24,199.0,2.0,38466.0,0.9983845949172974,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54eUjCUSIYc,2023-04-19,331.0,3.0,625.0,-0.984454333782196,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ts24sirUxFE,2022-11-29,390.0,16.0,18252.0,0.8823702931404114,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EATWLAuTFbU,2023-02-15,245.0,59.0,71991.0,-0.9953277111053468,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bs_v0gbPvGQ,2022-12-09,143.0,6.0,3737.0,-0.9986863732337952,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WQllD8y8ee4,2023-04-07,290.0,6.0,9468.0,0.997495412826538,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0WRvVr9iQi8,2023-04-14,4975.0,10.0,36366.0,-0.9803302884101868,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NrhSfQmKUpw,2023-04-14,305.0,18.0,21001.0,0.8993763327598572,TV5,kodi kathi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
fXQcKKZDy4o,2022-09-14,195.0,40.0,33029.0,-0.9994547963142396,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5KeSicJyUhg,2023-04-19,225.0,5.0,3519.0,-0.9990537762641908,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1GOQ24Qh_4I,2023-04-07,58.0,7.0,9134.0,0.9946736693382264,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LmMQoy1AAdc,2023-04-01,237.0,0.0,1213.0,-0.9961810111999512,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x-gNPJ3US_I,2023-04-05,321.0,1.0,2983.0,-0.995684027671814,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T8Ja42le_aw,2022-10-13,355.0,0.0,476.0,0.9772788882255554,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dIcJaOoYm2c,2023-03-14,110.0,19.0,10023.0,0.9953492283821106,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QAlCpAlP8rM,2022-11-27,176.0,1.0,684.0,-0.9975969195365906,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zlon2okp3ME,2023-01-14,187.0,1.0,4873.0,-0.9960010647773744,ABN,kodi kathi,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8mz4KHjVvkI,2023-01-13,34.0,8.0,19513.0,0.989058792591095,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pbYeDpnKFjk,2023-04-06,298.0,4.0,1466.0,-0.999123990535736,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lHvm1TSIWqg,2023-03-14,517.0,23.0,25027.0,-0.9812988638877868,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKhgkPFq_Tg,2022-11-18,234.0,3.0,2297.0,-0.9951180219650269,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPapnzb7CA4,2022-02-17,100.0,89.0,245105.0,0.9985815286636353,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i8q2giSRIO4,2023-04-15,272.0,0.0,4925.0,0.9903990030288696,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yPD2aBStjt0,2023-02-23,79.0,3.0,7594.0,-0.994628131389618,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YpXsMYRBqi0,2022-11-18,228.0,3.0,33617.0,-0.9658622145652772,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bmG91VksdU,2023-04-18,270.0,17.0,15480.0,0.9923782348632812,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
wM_r7-SL92I,2023-03-25,313.0,1.0,605.0,-0.999387264251709,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9rWP4I3swxI,2023-03-31,297.0,538.0,141520.0,0.9982798099517822,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RQrGMusXY-w,2023-02-11,250.0,43.0,15361.0,-0.9973331689834596,ABN,kodi kathi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ew5AqHxL-K0,2023-01-31,660.0,38.0,26150.0,-0.9966005682945251,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41BznHOXJjM,2023-01-02,266.0,1.0,2118.0,-0.9977074861526488,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCI7QKUyYns,2023-01-31,263.0,39.0,23900.0,0.9953924417495728,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08FJ7HiMAPY,2022-08-22,243.0,274.0,150005.0,0.9934822916984558,Sakshi,kodi kathi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
a8fesjP0Sps,2022-11-26,291.0,1.0,3511.0,0.997450053691864,TV9,kodi kathi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tIWEh03mKGI,2023-04-20,245.0,21.0,25867.0,0.998420238494873,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x9JBAeeGT-o,2022-10-12,398.0,1.0,3415.0,0.9892963767051696,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t5GXRHtaDZU,2023-04-14,89.0,2.0,988.0,-0.9989206790924072,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dI1R0gIU4v4,2022-11-22,220.0,3.0,34300.0,-0.9954896569252014,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-IXF4CD8T7o,2023-02-13,270.0,5.0,4282.0,0.9984591007232666,TV5,kodi kathi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MiVRHW-C7ok,2023-03-16,420.0,13.0,11290.0,0.9941179752349854,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nQpjbAO8lIg,2022-10-20,150.0,1.0,376.0,-0.998354196548462,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P4luMfCzPyc,2023-02-22,190.0,4.0,984.0,-0.9903545379638672,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X8N2sp-GMzI,2023-03-12,260.0,2.0,3258.0,-0.9758732318878174,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1JWxjUaHPhA,2023-03-25,345.0,14.0,16924.0,0.9983139038085938,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVCWC1K16hM,2023-01-04,335.0,5.0,928.0,0.9940696954727172,TV9,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I3QStg7LJKU,2023-04-10,344.0,6.0,3628.0,-0.9901198148727416,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QN1t0mtc27Q,2023-02-25,334.0,2.0,1303.0,-0.9994211196899414,ABN,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8KJbBFForVg,2023-04-19,251.0,1.0,2373.0,-0.980548858642578,TV5,kodi kathi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wJyEvwiNXLE,2023-02-13,329.0,3.0,3052.0,-0.9910474419593812,Sakshi,kodi kathi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
