ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,banaganapalle.png,penukonda.png,vizianagaram_.png,vijayawada_l.png,jaggayyapeta.png,kodur.png,venkatagiri.png,alur.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,tadikonda.png,venkat_krishna.png,palakollu.png,cheepurupali.png,gajapathinagram.png,myudukur.png,Rajam.png,pulivendula.png,kanigiri.png,kalayan_durg.png,unguturu.png,sattenapalli.png,Venkata_Mahesh.png,paturi_nagabhusnam.png,vizianagaram.png,tadepalligudem.png,sambasivarao.png,tekkali.png,kadiri.png,pawan.png
blqHe8bgnH0,2022-12-24,40.0,74.0,41347.0,0.9885125160217284,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B55o_LNsGiM,2023-01-02,49.0,2.0,1489.0,0.9974714517593384,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWfWUdKSuZE,2022-09-27,526.0,9.0,11648.0,-0.997826874256134,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
p3F_AvZCEv8,2023-01-20,760.0,465.0,119405.0,0.9523019790649414,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TWzm9-UiyL0,2021-11-10,331.0,6.0,4232.0,0.6767442226409912,Sakshi, Botsa ,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1
-aRTWiwo7s8,2022-04-05,3563.0,3.0,50842.0,0.9899644255638124,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fVq1K1-NT4w,2019-12-23,2710.0,53.0,6666.0,-0.9924359917640686,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kYl64rqyR-4,2022-11-16,200.0,5.0,1070.0,-0.985270857810974,ABN, Botsa ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5niTf1Pm81Q,2023-01-20,164.0,68.0,13222.0,-0.9934896230697632,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gWcUV_yNNz8,2022-10-06,60.0,0.0,1469.0,0.9695441126823424,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q-BKM59mMJ0,2021-02-17,315.0,9.0,13145.0,0.9974488615989684,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cVs-Uz7u7qI,2022-10-07,315.0,142.0,122983.0,0.9959484934806824,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
_E1WEDDdxiE,2023-01-30,142.0,149.0,180197.0,0.9986989498138428,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VS2dp6BCK4g,2019-12-26,1143.0,19.0,11835.0,0.9971465468406676,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
szWKRunLcn8,2023-02-12,146.0,0.0,593.0,0.9985806941986084,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
iZg3l3fGOaI,2023-02-07,78.0,16.0,2883.0,0.9971430897712708,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Eur1zODR9zE,2021-08-28,73.0,7.0,4439.0,-0.9978677034378052,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IR49WYKNFqE,2022-12-30,305.0,210.0,133116.0,0.9960454106330872,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0iQN3ag5ICo,2020-03-12,1273.0,12.0,2789.0,0.9895262718200684,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R97JvEIc1UM,2023-02-07,150.0,161.0,20097.0,-0.9958817958831788,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ihsSN-PzrhU,2022-03-03,285.0,420.0,65782.0,-0.9902196526527404,Sakshi, Botsa ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U9vgigf-s5A,2022-10-16,86.0,5.0,792.0,-0.9984896183013916,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MHx0wmiczdE,2022-09-26,534.0,54.0,13310.0,-0.9944668412208556,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ja3pfHx7Kx8,2023-04-01,382.0,12.0,8184.0,-0.9970080256462096,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NdbZe8E2hRQ,2022-11-14,548.0,21.0,5564.0,0.9959622025489808,Sakshi, Botsa ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
qWOR-eDT-VU,2023-02-27,365.0,1.0,4692.0,0.9862463474273682,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zYgDNo-7du0,2022-10-04,345.0,21.0,17709.0,0.9931102991104126,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nrDi523A8mY,2023-03-12,269.0,0.0,428.0,-0.995820164680481,TV9, Botsa ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5WAvOhwxTU4,2022-04-11,310.0,21.0,21346.0,0.993951976299286,Sakshi, Botsa ,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0
eQQslyo094g,2022-12-11,75.0,5.0,4890.0,-0.9941381216049194,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOyXj8GpgOI,2022-11-10,397.0,17.0,1733.0,-0.9991361498832704,Sakshi, Botsa ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TlE8zMfleLs,2023-02-10,6520.0,0.0,12653.0,-0.9973836541175842,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j2agFwZdh4E,2023-01-26,51.0,11.0,2646.0,-0.8546937704086304,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OyrhBRc1mD8,2022-09-26,131.0,12.0,15039.0,-0.99564528465271,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JhZxrYfm63Y,2023-04-02,207.0,1.0,2995.0,0.981562316417694,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLbmmlCzBZA,2019-12-23,2492.0,1.0,2370.0,-0.9939414262771606,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aDW6QrdxNe4,2023-03-07,246.0,15.0,8769.0,0.9957685470581056,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HVXw74GY_M8,2022-11-01,235.0,107.0,16387.0,-0.998449683189392,Sakshi, Botsa ,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
FJRiL7BpX3U,2022-05-26,372.0,122.0,29767.0,-0.8222140669822693,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1eOd-2bs3FY,2022-11-28,78.0,1.0,1548.0,-0.9988512992858888,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0NLQiNGyrhY,2022-10-31,276.0,15.0,2281.0,0.9987286925315856,Sakshi, Botsa ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
K6zdHKQtNQQ,2022-10-16,19682.0,8.0,35271.0,-0.9947443008422852,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1IPCDNVrD8,2023-01-29,325.0,54.0,21088.0,-0.9950880408287048,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_VFF4JqeD8k,2022-10-19,38946.0,13.0,21328.0,-0.998071014881134,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yQ52GPNoYXc,2022-11-26,227.0,3.0,39366.0,-0.991336464881897,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-2davlqnvs,2022-09-27,145.0,38.0,10124.0,0.9975445866584778,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eli6Od5RZ4o,2022-09-14,265.0,2.0,2385.0,-0.992556929588318,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6brv_VCvGko,2022-11-17,202.0,16.0,5625.0,-0.9847393035888672,Sakshi, Botsa ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7OsPZ6Mz3U,2023-04-01,124.0,0.0,1298.0,-0.9988214373588562,TV9, Botsa ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
yT51e2ardwQ,2022-09-26,4780.0,51.0,12690.0,0.9953171014785768,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U7PVrMjll-8,2022-09-29,14059.0,3.0,12457.0,0.9898654818534852,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w8NPWm6Sx-Q,2023-03-12,140.0,1.0,2945.0,0.9643186330795288,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2dQh530mX04,2022-09-07,562.0,3.0,2313.0,-0.9976939558982848,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5JGc397UywA,2022-11-26,74.0,2.0,632.0,-0.9798705577850342,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bnpMW3CCCvo,2022-11-27,180.0,42.0,7413.0,-0.995507001876831,TV9, Botsa ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0T4YWpptOhg,2023-02-02,148.0,0.0,1863.0,-0.9983789920806884,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gqx-DzGswaE,2022-12-02,171.0,0.0,965.0,0.9930938482284546,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U3erOBxZ2aI,2022-02-10,73.0,22.0,14041.0,0.9987329840660096,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M7_KIWJbk8o,2022-09-30,335.0,6.0,9353.0,0.9983646273612976,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I7Fy3d3xLoQ,2023-04-11,339.0,1.0,2519.0,-0.9984110593795776,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PsPS8vlr9H4,2022-09-26,101.0,39.0,20626.0,-0.997501790523529,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tFzMGm8aF1g,2023-02-28,57.0,5.0,11926.0,0.996874213218689,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6yfW1fSSLI,2023-01-21,101.0,5.0,2266.0,-0.9662957787513732,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6lEqUUCeYw,2023-01-12,46.0,0.0,1432.0,-0.98771995306015,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9CABVC1acc,2023-03-15,281.0,4.0,564.0,0.9953370094299316,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tzgzZt46WaU,2022-12-07,262.0,0.0,2121.0,0.9954824447631836,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LGGoguGlx3g,2023-02-19,153.0,6.0,6960.0,-0.9983487129211426,Sakshi, Botsa ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m-nCucgYiI,2022-09-11,13489.0,9.0,18486.0,0.990356743335724,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ziqnJMFBiU,2022-11-02,2755.0,2.0,2877.0,0.9893803596496582,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rb94gNXeuIU,2021-12-06,420.0,16.0,10245.0,-0.5817207098007202,Sakshi, Botsa ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jk6Ozr1rpzA,2022-09-28,42900.0,18.0,90740.0,0.9981362819671632,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oCE7bBXDzUY,2023-03-01,118.0,57.0,15845.0,0.9969879984855652,TV9, Botsa ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dzjJpgeVwMU,2022-12-01,195.0,39.0,17559.0,-0.9990736246109008,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HvZ4sdQTEzc,2023-04-07,407.0,3.0,604.0,-0.9979342222213744,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cxR5XYWH_Vo,2023-03-12,280.0,5.0,1181.0,-0.9992232322692872,TV9, Botsa ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8mTEcELTTmk,2022-12-01,330.0,9.0,3433.0,-0.9994531273841858,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BdfDf4Ctc-A,2023-03-28,54.0,0.0,1441.0,-0.9994545578956604,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bQCrM69hjvM,2023-03-24,272.0,1.0,768.0,-0.987585186958313,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFSVefcdzdU,2022-11-26,455.0,39.0,13387.0,0.9953428506851196,TV5, Botsa ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AswcjfI4BQQ,2023-01-28,275.0,3.0,6139.0,0.9961950778961182,TV5, Botsa ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lJFz5OQaNiw,2023-01-24,285.0,4.0,1557.0,-0.9989866614341736,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z6aJC7C-l-I,2022-10-19,267.0,3.0,1545.0,-0.9991573095321656,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDYzdmYjb48,2022-11-14,385.0,16.0,1356.0,-0.9977681636810304,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MyXmSjU3CCI,2022-10-12,295.0,8.0,4057.0,-0.996426522731781,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uZOABs5pkqY,2019-12-21,52.0,0.0,221.0,0.9978256821632384,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ah-5GHG-lJo,2022-11-02,425.0,5.0,4518.0,-0.9956159591674804,TV5, Botsa ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chL6r02lj8c,2023-04-15,1770.0,1.0,4047.0,0.9891830682754515,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3LVUVjdpzM4,2022-10-06,566.0,49.0,28771.0,-0.9983624815940856,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
am_tWnA_SVY,2022-12-08,50.0,7.0,2648.0,0.983960211277008,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vbhBi37F1K8,2022-12-05,208.0,8.0,9539.0,-0.9971676468849182,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wicqxLAscts,2022-11-28,137.0,16.0,5358.0,0.9942693710327148,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2KgpMfR2Xw4,2021-08-03,1558.0,12.0,2882.0,0.991285502910614,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nGGZp4WSTgY,2023-02-01,69.0,5.0,992.0,0.994635283946991,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
a0Pf5orMf5k,2023-03-09,81.0,13.0,23802.0,0.9922168254852296,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g09wNswVCr8,2023-04-08,254.0,8.0,2183.0,-0.988705575466156,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1LNkVQjST2Y,2022-06-18,327.0,63.0,22162.0,-0.9857327938079834,Sakshi, Botsa ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cHPfRdE9FiI,2023-02-06,320.0,0.0,606.0,0.9927757978439332,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kPZIeYVV1Nw,2023-04-01,505.0,4.0,3730.0,0.9837687611579896,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSVql_riX3Q,2022-02-15,204.0,46.0,13038.0,-0.9085825085639954,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QH7wybUIZXE,2023-04-01,134.0,1.0,3695.0,0.9765510559082032,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sK1qf0QwU4E,2023-02-08,74.0,1.0,2919.0,0.9983749389648438,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R2UcF1benuA,2022-11-11,111.0,38.0,10908.0,-0.791488528251648,Sakshi, Botsa ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
STBCv9b2w_w,2023-04-06,209.0,1.0,1515.0,0.9985311031341552,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b6Ol26c94Sk,2023-02-22,244.0,14.0,13276.0,-0.9994329810142516,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8nTt0bxWoI,2022-08-22,95.0,324.0,333461.0,-0.9792424440383912,TV5, Botsa ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a3pMT_raQA,2023-02-27,137.0,5.0,1026.0,-0.9984551668167114,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uml9zBBZZAk,2023-03-29,90.0,0.0,1322.0,-0.9986552000045776,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lyDvlwzA46s,2022-11-22,59.0,3.0,612.0,-0.999032974243164,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z05v96XfrhM,2023-02-27,220.0,29.0,26997.0,-0.9718459844589232,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EmHgT5nafiY,2023-01-16,74.0,0.0,837.0,-0.9976457953453064,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r7zGJK98-lM,2023-03-18,97.0,6.0,3746.0,-0.986841320991516,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DlP_Baf5Yww,2023-02-08,185.0,25.0,4615.0,-0.9878848195075988,TV9, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUaqSDicK_o,2023-03-09,60.0,9.0,7785.0,0.9925018548965454,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YsDUmykkEU8,2022-09-04,324.0,2.0,1411.0,-0.9956026077270508,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2fOlOdU_8pg,2022-12-26,188.0,0.0,1137.0,-0.999457061290741,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_phDcPQyNI8,2021-07-29,1628.0,8.0,7614.0,0.989066481590271,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-QHk33Szv6g,2023-01-19,285.0,3.0,4487.0,0.9961279034614564,TV5, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
zsxk_uWjHKg,2023-01-28,45.0,8.0,16906.0,-0.9917811751365662,ABN, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3EQ2BRk_R0g,2023-03-16,742.0,10.0,10745.0,-0.994638741016388,Sakshi, Botsa ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZrNYBj09NDE,2022-03-30,275.0,12.0,7152.0,-0.9946710467338562,Sakshi, Botsa ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
