ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,gandhar_nellore.png,vizianagaram_.png,machillipatnam.png,kodur.png,venkatagiri.png,alur.png,rajinikanth.png,myudukur.png,pulivendula.png,kanigiri.png,kalayan_durg.png,madugula.png,Venkata_Mahesh.png,nandikotkur.png,tekkali.png
aDmtGZaBHPA,2022-04-05,279.0,70.0,36146.0,-0.996810495853424,Sakshi,Preethi,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Y8PVJBOM1Sc,2022-07-11,179.0,149.0,27635.0,-0.9977484345436096,Sakshi,Preethi,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
tbKLUJJeIrg,2023-04-06,195.0,2.0,2493.0,-0.9907228350639344,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aW5kUVV7cBI,2023-03-08,245.0,2.0,603.0,-0.9981306195259094,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lk1KeMUl_-I,2022-09-19,60.0,0.0,2253.0,-0.9970111846923828,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8S0fWnh_NDU,2023-03-01,252.0,58.0,66591.0,-0.9904434084892272,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yg2TeVPpuYI,2023-03-01,283.0,2.0,10672.0,-0.999358594417572,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JrA4g8vSk8g,2023-04-08,218.0,6.0,2257.0,0.99813711643219,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0BKeeLo8wzI,2022-11-01,305.0,2.0,1181.0,-0.9973753690719604,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UE_UkTwCLBo,2023-02-24,245.0,1.0,2440.0,-0.9980847835540771,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v4FpQhJIKeU,2023-02-27,60.0,176.0,2126236.0,-0.9994221925735474,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0j3adBRZa9M,2023-02-24,129.0,84.0,28463.0,-0.9841817021369934,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0oggy0Dx0Gw,2023-02-27,84.0,7.0,39009.0,0.9939914345741272,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZwxTCC1-Kn4,2023-04-22,86.0,0.0,1680.0,0.9748147130012512,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I5__sFcrmLU,2023-03-28,199.0,0.0,314.0,-0.9957857728004456,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ah2g4ZZO49o,2023-02-25,2255.0,6.0,18857.0,-0.9914944171905518,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kuI67j-S8kw,2023-03-15,227.0,13.0,2367.0,-0.9979089498519896,TV9,Preethi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5FTzbqRQk1g,2023-02-26,95.0,1.0,2483.0,0.9912523627281188,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6A1SGttVSh0,2023-03-28,279.0,6.0,3324.0,-0.9994801878929138,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oDIn4a6eOO4,2023-02-26,8785.0,3.0,49601.0,0.9867416024208068,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tvbuj8_b_Ms,2023-04-17,291.0,4.0,4169.0,-0.9989970326423644,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FI0NdnH67Bo,2023-02-28,192.0,0.0,3062.0,-0.6408190131187439,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b0rM597I7Ww,2021-02-21,290.0,0.0,947.0,0.9974026083946228,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NatvzH7ccHY,2022-09-22,170.0,0.0,1063.0,0.9660476446151732,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E7H-69eIS9Q,2023-02-24,189.0,9.0,7386.0,0.9944357872009276,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNYvcfI4_jE,2022-12-13,534.0,2.0,574.0,-0.99281245470047,TV5,Preethi,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
2Z7T9Xq-Bks,2023-03-13,40.0,253.0,283425.0,0.9988480806350708,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aY-N8MSaDD4,2023-02-26,136.0,1.0,3694.0,-0.9966344237327576,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yeWgK94BqXk,2023-02-27,259.0,2.0,1296.0,0.986833155155182,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ly-CnDcNqj8,2023-01-11,232.0,1.0,1737.0,-0.9896592497825624,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NovykmfoZ-4,2021-02-21,140.0,0.0,972.0,0.9960917830467224,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FwkIjfGIbcs,2020-03-12,366.0,2.0,3968.0,0.9984684586524964,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IilIQjzardk,2023-02-27,228.0,0.0,1034.0,-0.994316041469574,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2fmbtkDBp_0,2023-03-06,93.0,0.0,526.0,-0.9911380410194396,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M0AYuz5bIsA,2023-02-27,59.0,0.0,43133.0,-0.9983128309249878,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qu1t3F8-sX4,2023-02-27,47.0,0.0,2651.0,-0.9965206384658812,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cecbapl0Ncw,2023-02-26,20440.0,4.0,44125.0,-0.997506320476532,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ41irrfF6I,2023-03-04,207.0,7.0,885.0,0.9957386255264282,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gPC73IO9YbE,2023-02-26,133.0,4.0,5698.0,-0.9979092478752136,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Xl8ojAEdSI,2023-03-12,211.0,1.0,3641.0,0.9980072379112244,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zBGdIGmXqVs,2023-03-21,231.0,6.0,2707.0,-0.9979301691055298,TV9,Preethi,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
cHms-Exy0CU,2022-11-19,208.0,1.0,31606.0,-0.9973092079162598,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_vyyIEQfdtI,2021-12-17,70.0,119.0,31896.0,-0.8632583022117615,Sakshi,Preethi,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
KoFrtwC1i3o,2023-02-26,307.0,3.0,3088.0,-0.9990596175193788,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WeBy9Pd3ogw,2023-02-26,677.0,13.0,16787.0,-0.9990744590759276,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vv_vn5KPtbM,2023-03-23,342.0,1.0,1487.0,0.9967772364616394,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3FVPZU0n6qg,2023-03-10,202.0,40.0,30925.0,0.997437596321106,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
XyzGcO6fUB8,2021-03-02,246.0,8.0,4729.0,-0.9977184534072876,Sakshi,Preethi,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
BGQhmW-1SpQ,2023-03-05,64.0,0.0,1380.0,-0.9968812465667723,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TgNcpWrj2mE,2023-03-01,75.0,1.0,798.0,0.990507960319519,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFPjK8Dn3b4,2023-04-18,321.0,24.0,45912.0,0.9623546600341796,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VQuHdE3BCy4,2023-02-11,580.0,4.0,3120.0,0.9965382814407348,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q0STtM6oLL0,2023-03-13,214.0,1.0,2791.0,0.9984512329101562,TV9,Preethi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OjecTP6kLu8,2023-02-26,2825.0,5.0,26835.0,0.9965503215789796,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C81cr8GSvEw,2023-02-27,73.0,15.0,45976.0,0.9964296221733092,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VUHsiP0gGWA,2023-03-25,197.0,1.0,2033.0,0.9987863898277284,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4jSXOefB-hA,2023-04-13,250.0,19.0,12740.0,0.997739553451538,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HFQXMIw0hZk,2023-02-07,137.0,1.0,606.0,0.9982081651687622,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dTH2jYxYKKc,2023-02-27,250.0,4.0,3813.0,-0.9925104379653932,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hbFOREkr7JU,2023-02-28,77.0,1.0,5934.0,0.9976661205291748,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2h_bmCz4Z4,2023-03-08,280.0,0.0,552.0,-0.9937641620635986,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g4tiopRv7aQ,2023-02-27,60.0,55.0,301714.0,-0.9851657748222352,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_I02JLvwqHE,2022-01-22,105.0,24.0,12548.0,-0.9982908368110656,Sakshi,Preethi,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
LMXS6M8aoFA,2022-11-27,184.0,5.0,2829.0,-0.9985587000846864,TV9,Preethi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cCfEyjp6S0k,2023-02-24,187.0,12.0,5131.0,-0.9868747591972352,TV9,Preethi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uXqkkpHkCOw,2023-02-06,119.0,1.0,395.0,-0.991613507270813,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rZh_Nk-4jQE,2023-03-25,209.0,0.0,399.0,-0.9930279850959778,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9clyqSzemY,2023-03-04,182.0,1.0,1634.0,0.992211937904358,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W_Bxc94I9RU,2023-01-02,143.0,6.0,1844.0,-0.999426245689392,Sakshi,Preethi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YCDf230qfYE,2023-02-27,105.0,11.0,2632.0,-0.9954267740249634,TV5,Preethi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PgC-iVhj8KA,2023-04-20,105.0,5.0,1921.0,0.9665101170539856,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5l61zG0e5M,2023-03-10,244.0,1.0,1326.0,0.9804739952087402,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3spYLrKPXxg,2023-02-25,163.0,1.0,3515.0,-0.997610330581665,TV9,Preethi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ItzQaWYI0KU,2022-10-31,321.0,8.0,3699.0,-0.997717022895813,TV5,Preethi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dugtEOjOk9I,2023-03-06,399.0,1.0,2371.0,0.9956287145614624,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7yHoSQuFew8,2023-04-22,153.0,1.0,4842.0,-0.9953356385231018,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WV17sgbPikU,2023-02-27,215.0,3.0,5368.0,-0.9994364380836488,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cp1N6kNagC0,2023-03-07,50.0,4.0,11964.0,0.9898303151130676,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R56v9QylRHo,2022-12-22,270.0,88.0,7256.0,-0.9917075037956238,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CrlCHrN-85A,2023-03-24,295.0,7.0,1668.0,-0.9985203146934508,ABN,Preethi,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
W-QpWDmx610,2022-09-14,70.0,0.0,578.0,-0.9371866583824158,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Rj6_78gIRsY,2022-10-07,329.0,8.0,3053.0,-0.9979896545410156,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FVOOt_SCHF4,2023-03-02,126.0,2.0,911.0,-0.9994704127311708,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vERNqUfkazo,2022-11-27,217.0,1.0,11946.0,-0.9962336421012878,TV9,Preethi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7esFFtBqCRk,2023-02-25,49.0,27.0,23837.0,-0.9539384245872498,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hHbwaq6CKBw,2023-03-18,217.0,0.0,395.0,-0.9984278678894044,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giFUQrgdefU,2023-02-23,62.0,18.0,36694.0,0.990994155406952,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n65C1Oyijwg,2023-02-26,2650.0,2.0,16006.0,0.9964370727539062,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6lllCUNILLg,2023-03-03,233.0,1.0,1265.0,-0.998955011367798,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w3JiAZgqKU4,2023-03-13,131.0,0.0,3115.0,0.9983201622962952,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RfyjvUdE7Ac,2023-03-06,754.0,2.0,9693.0,0.9926163554191588,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jz7B5NmsFcE,2023-03-25,241.0,1.0,1913.0,-0.9739988446235656,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vAYBTB5NBb0,2023-01-26,169.0,0.0,1396.0,0.9969807267189026,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jjTSv7cIp3Y,2023-03-01,218.0,2.0,9378.0,-0.9973247051239014,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hQwCBocQ1Xg,2021-02-18,132.0,0.0,1783.0,0.997515082359314,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hdNP5w53qYI,2023-02-26,317.0,5.0,9598.0,0.9933212399482728,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oilWxBOdqsg,2023-02-27,742.0,626.0,1453248.0,0.9978925585746764,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z-cL0OHbC0c,2023-02-24,139.0,288.0,189245.0,-0.9993332028388976,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNUzICqde1Y,2023-02-23,225.0,1.0,684.0,-0.994802951812744,ABN,Preethi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SI8Ce8l5pNo,2023-02-27,60.0,34.0,249434.0,0.9335116147994996,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepTmxExbHk,2023-02-27,86.0,0.0,4751.0,0.9851009249687196,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scshKdTe6XE,2023-02-27,200.0,11.0,136586.0,0.9952174425125122,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MZQC1t2PXks,2023-01-06,51.0,0.0,389.0,-0.9969636797904968,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18u1CA7rlEo,2023-03-03,231.0,1.0,3861.0,0.9984607696533204,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRW-uIL3Ri0,2023-02-25,42900.0,5.0,30622.0,-0.995961368083954,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tOcT_fE_cbA,2022-07-09,230.0,20.0,14346.0,0.9986799359321594,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MfePppSbFCA,2023-04-02,158.0,12.0,7740.0,-0.9993093013763428,Sakshi,Preethi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
zh8_xeO106A,2023-01-07,440.0,32.0,198558.0,-0.9736545085906982,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9l3tWDI2UO0,2023-02-27,61.0,28.0,63429.0,0.9969621300697328,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CCO9I41cFQ,2022-09-13,237.0,2.0,1660.0,-0.9986322522163392,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-7dCGvJ4sU,2022-12-15,77.0,0.0,573.0,-0.990518033504486,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
QEkGRV_EScE,2022-11-21,254.0,0.0,2432.0,0.9861149787902832,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Vz-LzGFKlg,2023-02-27,129.0,1.0,4921.0,-0.9994223117828368,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v8XIpSi7CA4,2022-11-23,174.0,0.0,5420.0,-0.9916549921035768,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sOp47C9jPGg,2023-02-27,84.0,0.0,2777.0,-0.9981456995010376,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lpm3m86Dcp0,2023-04-18,190.0,2.0,3295.0,0.9942225813865662,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vqvzNUthaL8,2023-02-27,363.0,30.0,57537.0,-0.9888073205947876,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OX1JfM7qexE,2023-03-06,620.0,6.0,6465.0,0.9962401390075684,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XaB24O-FO5k,2022-12-05,277.0,1.0,634.0,0.9982936978340148,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XyoWEGoyfAg,2023-02-24,121.0,0.0,910.0,0.9931976795196532,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CJ77aU3a-Qw,2023-01-01,234.0,0.0,778.0,0.9980886578559875,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XAIQuRWB1Bc,2023-03-10,78.0,1.0,173.0,-0.9989299178123474,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xMFHDH09mIo,2023-02-26,430.0,30.0,20041.0,0.9896005988121032,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRNbSXRFCik,2023-03-12,328.0,7.0,2941.0,0.9692771434783936,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r34L3h34eJ8,2023-02-26,219.0,70.0,119699.0,0.993707537651062,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eTTQjBJA9bI,2023-02-27,242.0,1.0,4202.0,-0.997819185256958,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oyfZKnOxbgA,2023-04-21,3813.0,0.0,7558.0,0.7435576319694519,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w6o1kErzg6c,2023-02-28,141.0,336.0,293845.0,-0.989083170890808,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IVSLo4Di5PA,2023-02-25,148.0,0.0,694.0,-0.9980186223983764,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNe6qSvQDFk,2023-03-07,351.0,3.0,4800.0,-0.9923508763313292,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
m1OkF9xBiVo,2023-04-12,170.0,4.0,1712.0,-0.9991456270217896,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l8KxcdMMJzc,2023-03-27,330.0,9.0,2917.0,-0.9986912608146667,TV9,Preethi,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
m99zlvOLz9E,2023-03-17,56.0,0.0,1272.0,0.9974873065948486,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOoxlMPEPB0,2022-10-18,235.0,18.0,2906.0,-0.9977352619171144,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_c5IWChRG1Q,2023-02-25,197.0,2.0,3416.0,0.978675365447998,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rmbcWN6_8ds,2022-12-24,330.0,299.0,265770.0,-0.9929672479629515,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8lU_y8YO6hs,2022-11-26,103.0,0.0,1017.0,0.9987899661064148,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TfY8Dygo_dY,2023-02-24,299.0,11.0,3350.0,-0.997905135154724,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHhH1KwmnXI,2023-02-28,64.0,1.0,271.0,-0.995751976966858,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS1UZDUFyCA,2023-03-02,211.0,13.0,182776.0,-0.9941434264183044,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61fsdKPHNmo,2022-11-04,70.0,0.0,1208.0,-0.9952054023742676,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S9aRsCQe5uU,2022-10-27,298.0,4.0,1524.0,0.9983723759651184,TV5,Preethi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
XoW3EMxfqqo,2021-11-12,329.0,0.0,455.0,-0.9990136623382568,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXmR89CTNgY,2023-02-26,19204.0,6.0,182035.0,0.9964370727539062,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LM9Dt5Rgj-g,2023-04-10,260.0,13.0,11662.0,0.9973909854888916,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZgcfYVBTeWQ,2023-03-19,239.0,1.0,7234.0,0.998724639415741,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0pGiq_RBa2A,2023-03-11,280.0,3.0,1089.0,-0.9991230368614196,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BtvTmbuKk6Q,2023-02-26,50.0,16.0,77537.0,-0.9984211921691896,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iq_FckJKc_E,2023-02-23,164.0,10.0,7395.0,-0.9959186911582948,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrSTETWHjt4,2023-02-26,141.0,2.0,2568.0,-0.9947288632392884,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EShxicagExg,2022-11-19,219.0,0.0,447.0,0.9987480640411376,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrLS0NGi_HU,2021-10-28,132.0,49.0,10198.0,0.9909390211105348,Sakshi,Preethi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HR0oU43JJ_g,2023-02-27,320.0,10.0,3325.0,0.9977104663848876,TV5,Preethi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0sblQNrHaA8,2023-02-26,218.0,1.0,3767.0,-0.9975746273994446,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVlONhzQ2G0,2023-02-27,270.0,1.0,15635.0,-0.9905035495758056,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbGCw5WvGKg,2023-04-04,223.0,2.0,1202.0,-0.9976231455802916,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dDCMqNMZ_xg,2023-04-05,174.0,8.0,3771.0,0.9976874589920044,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hx3F9V7aUnI,2022-04-05,177.0,2.0,4403.0,-0.9984498023986816,Sakshi,Preethi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RqjvMHu9UnA,2023-02-27,733.0,375.0,410612.0,-0.9908329844474792,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FXq0GCJaeg8,2023-03-01,328.0,142.0,171250.0,0.9951483607292176,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTOqjYEn8vA,2023-03-07,213.0,6.0,1971.0,0.9863194227218628,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bughrUl6D18,2022-12-27,115.0,4.0,7278.0,-0.993923008441925,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JimOSg5ElFY,2023-02-27,92.0,0.0,6346.0,-0.9967260360717772,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
liNrE2wKaqI,2023-02-28,269.0,5.0,4757.0,-0.9972398281097412,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eb4lf5tXvug,2023-02-24,85.0,5.0,1727.0,-0.9893024563789368,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aHeltaWt15g,2023-03-22,288.0,3.0,1384.0,0.983041524887085,TV9,Preethi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yIAfjhJUgsE,2023-03-06,147.0,1.0,747.0,-0.997379183769226,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yVfQqudjYrE,2023-02-24,54.0,1.0,1287.0,0.9549570083618164,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
