ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,penukonda.png,vizianagaram_.png,jaggayyapeta.png,kodur.png,kadapa_l.png,venkatagiri.png,urvakonda.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,tadikonda.png,palakollu.png,myudukur.png,pulivendula.png,kanigiri.png,sarvepalli.png,kalayan_durg.png,kaikuluru.png,madugula.png,unguturu.png,sattenapalli.png,Venkata_Mahesh.png,paturi_nagabhusnam.png,prathipadu_.png,nandyal_l.png,paderu.png,nandikotkur.png,tadepalligudem.png,tekkali.png,jammalamadugu.png,palakonda.png,Narasannapeta.png,tirupati_l2.png
hrysBbIKOgA,2022-11-18,138.0,0.0,492.0,-0.9977072477340698,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XQrt7ExGvV8,2021-09-19,109.0,1.0,2438.0,0.9981892704963684,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mD5xXHApLg0,2023-01-23,345.0,1.0,422.0,-0.9982755184173584,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k887VSgJWBQ,2022-12-11,219.0,5.0,92116.0,-0.9959192872047424,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zck6_Ko4nDc,2022-09-30,340.0,10.0,4617.0,0.9594681262969972,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jd26fmI_Dvk,2023-03-06,61.0,0.0,634.0,0.9953474402427672,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CreIe6LkB3Q,2022-12-04,70.0,0.0,1324.0,-0.9977516531944276,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B52mQo8lVro,2022-05-17,315.0,224.0,112369.0,-0.992026150226593,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rUa5HhcDH5w,2023-04-05,125.0,1.0,1427.0,0.9977287650108336,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPqJQw4oCVQ,2022-11-29,156.0,11.0,6028.0,-0.9981144666671752,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fapH1N2yzx4,2022-10-24,258.0,0.0,613.0,0.9986408352851868,ABN,ys vijayamma,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H9MA6jp4xMo,2022-12-12,268.0,1.0,2839.0,-0.998284637928009,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vF36iJTjEGQ,2021-11-24,271.0,12.0,4253.0,0.9952025413513184,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2Y6lBUYDA,2022-09-14,70.0,0.0,828.0,-0.99519944190979,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afcdBV3QyTA,2022-12-09,121.0,0.0,1395.0,-0.9931457042694092,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUD8TbmGLAE,2023-01-18,150.0,2.0,1572.0,0.9954544305801392,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l1nLx5Q4lQU,2022-12-07,268.0,361.0,137074.0,0.985572874546051,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52b1jItdgQo,2022-11-29,228.0,0.0,22269.0,0.993390679359436,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aa_cqoRa73k,2022-12-06,345.0,0.0,2668.0,-0.9969273209571838,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GqcpMR2VkrM,2022-12-07,233.0,9.0,3396.0,0.998146653175354,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kGzzGT6v-Ew,2022-12-25,422.0,1.0,2904.0,0.998734414577484,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60dISRn1_I4,2023-02-23,236.0,1.0,5544.0,-0.9972798824310304,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hz_PwMwM_-8,2023-02-25,265.0,1.0,709.0,-0.997693121433258,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VY9sDdB_yj0,2023-04-16,95.0,33.0,15152.0,-0.8381189703941345,TV9,ys vijayamma,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8GaAMNt7NZc,2023-03-20,60.0,0.0,960.0,0.9981961846351624,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uHz7zFBeobM,2022-12-25,167.0,18.0,2001.0,-0.9955246448516846,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
veJJH9wf3uQ,2022-11-04,160.0,7.0,4451.0,-0.9970293045043944,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iTiMeglhtRc,2023-02-03,85.0,1.0,686.0,-0.9973015189170836,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
t_lPzAk56SM,2021-02-20,213.0,0.0,2274.0,0.998498558998108,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25SXdX60zrM,2021-02-21,150.0,1.0,5601.0,0.997896671295166,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLX0-q9mKcQ,2022-12-01,231.0,2.0,22348.0,-0.9966452717781068,TV9,ys vijayamma,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hfw9DdBqg0o,2022-12-11,219.0,1.0,1566.0,0.9896021485328674,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-SR94s2R03s,2022-11-27,60.0,0.0,2703.0,0.9987504482269288,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-4RugSEdJc,2022-09-28,238.0,4.0,1283.0,0.9985585808753968,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N9Sslzw5uoo,2022-08-15,90.0,31.0,74859.0,0.9908037185668944,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QuuSLazyYCU,2022-10-17,275.0,7.0,4134.0,-0.9948533177375792,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sMIdmfntdsI,2023-02-09,318.0,0.0,691.0,0.9984574317932128,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
fUlf_E3cb14,2022-09-02,134.0,9.0,7835.0,0.9964816570281982,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4Irk6_URFeE,2022-09-30,185.0,4.0,2181.0,-0.9645744562149048,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5js36CROZE4,2022-12-25,207.0,6.0,11014.0,0.9948561191558838,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DF0Cc-bkyv0,2023-02-12,316.0,34.0,48267.0,0.9969791173934937,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W3u_nlHWQpU,2022-08-22,141.0,1.0,4700.0,0.998416543006897,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zf3V4rsRwKk,2023-01-24,210.0,5.0,3973.0,-0.997394561767578,ABN,ys vijayamma,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TgLDyezhJug,2022-08-21,161.0,10.0,14306.0,0.994702398777008,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GxcX8QFqsnU,2022-10-31,261.0,31.0,2016.0,0.99743914604187,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HgejdxPqKms,2023-04-05,271.0,2.0,1413.0,-0.9659273624420166,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2KYtpbVCoo,2023-01-08,262.0,6.0,9544.0,-0.9943856000900269,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
awQBs9_4ZJg,2023-03-29,295.0,27.0,20461.0,-0.9889429807662964,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6y5GflEuLE8,2023-04-05,190.0,0.0,442.0,0.9983635544776917,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KlX-_yK51IE,2022-10-11,315.0,3.0,1967.0,-0.9980151653289796,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2VLNi5-DbQk,2022-12-25,104.0,1.0,1657.0,0.9974180459976196,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BiZGH5pN0rY,2023-01-30,345.0,58.0,31153.0,0.9980316758155824,TV5,ys vijayamma,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7lP_jYgtSCI,2021-09-04,1039.0,4.0,1263.0,0.9981933236122132,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXEVEQoxigA,2022-10-31,276.0,2.0,425.0,-0.9984288811683656,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QjpyxzjLe_s,2023-03-21,136.0,28.0,5852.0,0.9952978491783142,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8UZmWPpky-U,2023-03-22,250.0,1.0,1380.0,0.9983118772506714,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6mnmMn9rwUw,2023-02-27,90.0,2.0,3314.0,-0.9990097284317015,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eZeKIn06tAk,2023-02-12,108.0,3.0,4941.0,0.9967564940452576,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eMgxH4kZxqU,2022-12-24,294.0,0.0,3097.0,-0.9994484782218932,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vJ5yWKQtH6g,2023-03-18,100.0,2.0,3550.0,0.9984173774719238,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rgyeALo3okw,2023-03-09,58.0,2.0,20834.0,-0.9970707893371582,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cbacQ77spio,2023-03-13,219.0,11.0,29839.0,-0.9994353652000428,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDsMzGOO7QA,2022-12-20,204.0,18.0,21626.0,-0.993137001991272,TV9,ys vijayamma,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
qqwGtQKtgZA,2023-03-04,291.0,10.0,6921.0,0.9951371550559998,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZIc9f6HBhY,2021-02-15,186.0,0.0,1664.0,0.9921661615371704,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRLwul2YH8A,2023-01-03,199.0,2.0,2604.0,-0.9929961562156676,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piFbZFgvKP8,2023-01-26,289.0,2.0,3041.0,0.998863935470581,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rM7iQdDhr9M,2023-04-17,267.0,1.0,5264.0,0.9866213798522948,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WGqF4ghoavU,2022-12-29,70.0,0.0,705.0,0.9883410334587096,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exyaLF4_YTA,2022-11-25,218.0,8.0,28606.0,-0.9941347241401672,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSlogXb40Fc,2023-02-13,195.0,3.0,4742.0,0.9924591183662416,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SUe4DhsDOoE,2023-03-24,134.0,10.0,22225.0,0.9943872690200806,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kjs6hWAGCAE,2022-08-30,210.0,1.0,1771.0,-0.9989429116249084,TV5,ys vijayamma,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qchdj2YqKvY,2021-02-15,191.0,0.0,2025.0,0.9966338276863098,Sakshi,ys vijayamma,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e_cC_XIeAjQ,2023-03-27,224.0,19.0,6856.0,0.9970882534980774,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
QQ2OzdHsGkE,2022-12-29,250.0,1.0,1519.0,-0.9979864358901978,ABN,ys vijayamma,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
KuzcgMpeQHY,2023-01-26,303.0,0.0,1179.0,0.998818337917328,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g4mbmywWF4Y,2023-03-22,252.0,4.0,3192.0,0.9973052740097046,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qnSxllO1SQE,2019-12-26,143.0,0.0,452.0,0.9781021475791932,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79J85NS9vUo,2023-03-27,265.0,14.0,12560.0,0.9971209168434144,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G4XW1zQVoI4,2023-04-12,62.0,2.0,1455.0,0.9985200762748718,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbT0oD9EYj4,2022-12-02,110.0,6.0,2235.0,-0.9984011054039,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wez7TDBgPkI,2023-03-13,219.0,1.0,3572.0,-0.996773898601532,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kfcy8hd21hk,2022-12-19,219.0,9.0,144843.0,-0.9909446239471436,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6oOQr3wYB_Y,2023-02-03,375.0,13.0,18807.0,-0.9928009510040284,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
VVYgQ9KZ6y0,2023-03-09,250.0,3.0,8881.0,0.9893062710762024,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JE8zz-8CMjw,2022-10-13,221.0,1.0,1127.0,-0.998136043548584,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ho0p0qNdchs,2023-04-17,236.0,5.0,2610.0,-0.9989833235740662,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KqqqBs_gz0k,2023-02-26,114.0,6.0,9561.0,-0.9973570704460144,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a20-IyCn-tA,2023-03-03,277.0,0.0,1819.0,-0.9917246699333192,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S9npJYigyW0,2022-11-27,68.0,0.0,1156.0,-0.9908213019371032,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kC_v-fIqJLE,2022-11-21,188.0,2.0,12016.0,0.994716227054596,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uMwZVGuZ_h0,2022-11-11,311.0,26.0,10743.0,0.9987263083457948,Sakshi,ys vijayamma,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1RG6wYqCDbo,2023-04-16,82.0,0.0,2525.0,0.9982958436012268,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T5jCyLIJX_s,2022-07-08,159.0,105.0,201903.0,0.9984564781188964,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knKr1FpyX5U,2023-01-16,211.0,0.0,1743.0,-0.998859167098999,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0EHrYdZz_6I,2022-11-04,321.0,10.0,9182.0,0.996951937675476,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uyW46xwf-mg,2022-12-08,178.0,4.0,3654.0,0.9982505440711976,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wo43EsB1hhY,2023-03-25,219.0,10.0,154499.0,0.992953598499298,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHu6II9qfgQ,2021-02-18,259.0,9.0,4534.0,-0.9990240335464478,Sakshi,ys vijayamma,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ZF5QEUFtJx8,2022-12-24,84.0,3.0,10804.0,0.9910955429077148,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmo9_jQP9_4,2023-01-13,178.0,0.0,4858.0,-0.998279333114624,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dUM2QL4G4tA,2023-03-08,226.0,0.0,46766.0,-0.9899062514305116,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6SZcLkCPbQ,2022-11-03,216.0,0.0,1136.0,0.9968630075454712,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKYmVcTGDVM,2023-04-16,134.0,42.0,8205.0,-0.9989032745361328,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xG9Q9g5mmF4,2022-12-09,245.0,4.0,2185.0,-0.9947564601898192,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ntvTduILqQo,2023-03-11,225.0,79.0,78142.0,-0.9889923334121704,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PoqXCdm_lg8,2022-10-13,480.0,14.0,7829.0,0.9950160384178162,TV5,ys vijayamma,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4QMzjDpQYlw,2022-12-21,360.0,5.0,5989.0,0.9986502528190612,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ik99RSVoqBI,2021-12-09,324.0,110.0,80935.0,-0.9855836629867554,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RRzzLTMmsGs,2022-12-13,373.0,3.0,1274.0,0.9936938881874084,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hfMyioXUEh4,2023-01-05,177.0,5.0,49964.0,-0.985933482646942,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
