ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,penukonda.png,vizianagaram_.png,machillipatnam.png,Srungavarapukota.png,srikakulam_.png,venkatagiri.png,vishakapatnam_west.png,kakinada.png,palakollu.png,rajinikanth.png,pulivendula.png,kanigiri.png,kalayan_durg.png,madugula.png,sattenapalli.png,Venkata_Mahesh.png,nandikotkur.png,tekkali.png,kadiri.png
I2lP_t8P2BI,2023-03-03,295.0,15.0,2674.0,0.998803734779358,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2byjAOq3dJY,2023-04-19,243.0,0.0,326.0,-0.9942790269851683,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbCfkJHDZHU,2023-04-18,301.0,0.0,821.0,-0.992675483226776,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a389v7J4oJA,2023-04-08,193.0,3.0,2426.0,0.982864260673523,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QEkGRV_EScE,2022-11-21,254.0,0.0,2432.0,0.9861149787902832,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vufEeIrCMpk,2023-04-14,300.0,3.0,2861.0,-0.9974243640899658,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HlMSqFmgRyg,2021-02-20,233.0,4.0,2983.0,0.9969130754470824,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Su9byY0o4BU,2021-02-20,145.0,1.0,2399.0,0.8991981744766235,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QR-leyjBEfE,2023-03-21,305.0,87.0,22793.0,-0.9893590211868286,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peqMZIxsek8,2021-02-17,436.0,13.0,13836.0,0.998229444026947,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IihKgB323OE,2022-11-24,236.0,0.0,1958.0,0.7672635316848755,TV9,privatization,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ZU7_13p9hbA,2023-04-20,157.0,1.0,726.0,-0.9927440881729126,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-K1whv7t7lA,2023-04-12,194.0,29.0,11600.0,0.9898513555526732,TV9,privatization,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
jEWOzNHQB1U,2023-02-28,195.0,9.0,7317.0,-0.9976493716239928,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BWicYjuDMro,2021-02-20,304.0,8.0,1466.0,0.9975306391716005,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wTmCh4LCh7M,2023-04-09,49.0,0.0,510.0,-0.9981881976127625,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
npcPVdaCAi0,2023-04-11,303.0,4.0,3383.0,0.9955052137374878,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7vrYNKY2NuQ,2023-04-14,315.0,3.0,2349.0,0.985288679599762,TV9,privatization,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rNipZrG4Xo8,2023-04-11,271.0,22.0,2941.0,-0.8290882706642151,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F6tG2vFPc_E,2023-04-12,58.0,1.0,6066.0,-0.9899623394012452,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JbFb8dN18JU,2023-01-01,177.0,6.0,3613.0,-0.997585654258728,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fW6glREmINM,2023-04-11,195.0,8.0,3416.0,-0.9884148836135864,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KjpyzaiBl6E,2022-12-30,260.0,4.0,1602.0,-0.959925651550293,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XbsB9zx-FHA,2023-04-13,326.0,5.0,2997.0,-0.9970978498458862,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g6uJpV_SXDs,2023-04-06,209.0,1.0,1034.0,-0.9964144229888916,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCGw-7Dlbxc,2023-04-15,237.0,0.0,647.0,-0.975341260433197,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aMhccqkCWTk,2022-11-09,448.0,3.0,3308.0,-0.9960343241691588,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_ZDx640l-mc,2022-09-26,330.0,624.0,326783.0,0.9977095127105712,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gC9kCTrYYbQ,2022-12-29,98.0,0.0,215.0,0.9981365203857422,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kii2rXVwa2k,2021-02-20,354.0,13.0,7659.0,-0.9934484362602234,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EShxicagExg,2022-11-19,219.0,0.0,447.0,0.9987480640411376,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42I_YsfdUbw,2022-01-20,116.0,6.0,9809.0,-0.9975329637527466,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbGCw5WvGKg,2023-04-04,223.0,2.0,1202.0,-0.9976231455802916,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zz-_AEluL74,2022-10-30,240.0,3.0,1097.0,-0.9514975547790528,ABN,privatization,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UpbwYe3KtbI,2021-02-20,1019.0,11.0,3871.0,0.9838857650756836,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0RBMinXmYwQ,2023-03-09,36.0,0.0,1198.0,-0.9943165183067322,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUmfripxAQs,2023-04-21,56.0,6.0,8025.0,0.9913970232009888,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QOuFw1g2c1U,2022-12-04,281.0,2.0,1546.0,-0.9937559366226196,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dep5_sUh5ig,2022-09-14,392.0,39.0,15791.0,0.9748342037200928,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC9L9KQ-h9Y,2023-04-14,320.0,3.0,832.0,-0.998360812664032,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0J4xIkZfdwU,2022-03-18,270.0,1.0,4403.0,0.9879553318023682,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
htgMHNeuh8Q,2023-04-14,530.0,23.0,4001.0,-0.9980820417404176,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ri_QHpVS4uQ,2021-02-18,48.0,2.0,856.0,-0.9914246797561646,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QJNp7-30LRY,2022-10-10,167.0,3.0,2221.0,0.997703492641449,Sakshi,privatization,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
qioL9nD4tDs,2023-04-15,112.0,1.0,1357.0,-0.9910815954208374,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
usxQZUtTT98,2022-11-18,230.0,0.0,6934.0,-0.991486430168152,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XA9UlZD_ksk,2021-02-17,454.0,6.0,6869.0,0.9965347051620485,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PtSUcns_9Gw,2023-04-17,210.0,6.0,2440.0,-0.9979518055915833,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kj0adHdU3co,2021-02-20,307.0,5.0,2042.0,0.9987024068832396,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iSEE4yYFiwg,2023-04-08,218.0,3.0,2400.0,-0.9982765913009644,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vsfu6A3wBPY,2022-12-03,327.0,0.0,1185.0,-0.9968407154083252,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nAEhBltWYa8,2023-03-21,301.0,2.0,1170.0,0.9861456155776978,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oVkMoVCuz_E,2022-12-29,83.0,2.0,667.0,0.622127890586853,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XZpJExbzTkE,2021-02-20,175.0,0.0,975.0,0.9980989098548888,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uTBbtIqT-A4,2023-04-11,475.0,14.0,6398.0,-0.991317629814148,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-MIDIUad5gA,2021-03-05,1566.0,13.0,3381.0,-0.9879814982414246,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YGho8TASEPk,2023-01-29,131.0,0.0,971.0,-0.9947734475135804,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
qhOTcUej0K8,2023-04-20,245.0,6.0,485.0,-0.999431312084198,TV9,privatization,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
WGJR6kqs6R0,2023-03-09,297.0,7.0,1749.0,-0.9984232187271118,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
igfSCQMFGmE,2023-03-26,259.0,214.0,67802.0,-0.9959818124771118,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gYsrdkorJUw,2023-02-12,280.0,1.0,1777.0,-0.9966102242469788,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E_9302aN68E,2023-04-13,9476.0,17.0,102699.0,-0.99524188041687,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qWp0EmK1Lj0,2023-04-14,200.0,6.0,2747.0,0.9957419037818908,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5HwrGDIO7O0,2022-11-13,70.0,2.0,1689.0,0.9826613068580629,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IiVNpwny_Sg,2023-04-13,213.0,3.0,1415.0,0.984457790851593,TV9,privatization,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VFYQbZT_qWs,2022-10-15,130.0,5.0,2774.0,-0.9986009001731871,TV5,privatization,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
udoVIaNqbxo,2023-02-05,255.0,10.0,5975.0,-0.9910562038421632,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crEejP9BcpQ,2022-12-06,76.0,4.0,1372.0,-0.9522249102592468,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EKewEk2vLuI,2023-01-18,33.0,10.0,7945.0,-0.9990192651748656,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVIztZX8JiU,2023-03-14,330.0,6.0,1524.0,-0.9988334774971008,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
uFRgEYCSGSs,2023-03-07,206.0,0.0,6009.0,0.9979608058929444,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-q0Pci8GHTU,2021-02-20,112.0,5.0,1009.0,-0.9895051121711732,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
xrmWyMo80l4,2022-12-07,251.0,0.0,1084.0,0.985570788383484,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fuaBB_hI6oo,2023-04-16,158.0,0.0,1171.0,-0.9973948001861572,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g1_E9NuQe-8,2023-04-21,59.0,1.0,3686.0,-0.9985947012901306,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8aPdeIQKppc,2023-03-31,277.0,0.0,677.0,-0.8419522047042847,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K2JwAQLKN_U,2021-02-20,79.0,0.0,1365.0,0.9951096177101136,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vJBkMCABjiY,2023-04-15,96.0,4.0,1569.0,-0.9916449189186096,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAsYOa7NAoU,2023-04-21,52.0,0.0,3844.0,0.6825757026672363,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sJnaZjgFcoc,2023-04-13,280.0,5.0,4579.0,0.9971265196800232,TV9,privatization,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ZLqojJqrPvg,2023-04-20,275.0,0.0,1327.0,0.9564204812049866,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CvygOWxcg94,2022-11-22,194.0,2.0,843.0,-0.998910903930664,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c0f-KbOjxn0,2023-02-01,219.0,2.0,2688.0,0.9912189841270448,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tty4yxZQQdM,2021-02-20,707.0,11.0,5392.0,-0.5775168538093567,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12QBGDp751U,2021-08-30,309.0,2.0,2650.0,0.9953230023384094,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OZGbJRF85Fg,2023-04-08,144.0,5.0,826.0,-0.9963399171829224,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U8ldfBc8jDM,2022-11-27,261.0,1.0,1735.0,-0.9992228746414183,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DolFdaaui-0,2023-02-06,267.0,2.0,3815.0,-0.9979479908943176,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THGqbll6qH0,2023-01-01,282.0,1.0,5116.0,-0.994114339351654,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GoLWn4ieGw4,2023-03-13,50.0,1.0,2793.0,-0.9844114184379578,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bv5KygD0REw,2022-10-26,238.0,0.0,642.0,0.9914302229881288,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr6oaxXr3Wc,2022-12-19,298.0,90.0,11951.0,-0.9942771792411804,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7N4OjXqRU1M,2023-03-09,266.0,1.0,1169.0,-0.9958910942077636,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZb-1hbUdbs,2023-01-12,145.0,3.0,1655.0,0.9977473616600036,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g6uQBqI1j0Y,2022-11-11,354.0,3.0,1410.0,-0.98611718416214,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sYR64fHPGYA,2023-04-13,227.0,8.0,4942.0,-0.9841228723526,TV9,privatization,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laRyZKswOHU,2023-03-25,169.0,11.0,2633.0,-0.9990065693855286,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2mhdf-TabA,2023-04-11,232.0,19.0,86754.0,0.990815281867981,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hyNLgPUgd10,2023-02-27,298.0,6.0,21026.0,-0.9967830181121826,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bnc9-5gydVA,2023-04-11,55.0,1.0,6393.0,-0.964355766773224,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
is1s1eynOC0,2023-03-10,84.0,3.0,2941.0,0.997543215751648,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R72Guk78u-M,2023-04-15,448.0,9.0,3946.0,-0.9976373910903932,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-heMADyTnPM,2023-04-08,272.0,1.0,556.0,0.9939711689949036,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG83yvrp92U,2022-11-11,307.0,20.0,8615.0,0.9851762056350708,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mqW_kibL0pw,2023-04-08,166.0,1.0,689.0,-0.995788037776947,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bYcr11DL1MA,2023-04-11,435.0,34.0,49739.0,-0.9940367937088012,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Je-PSwMNQsA,2021-02-16,86.0,0.0,977.0,0.994580328464508,Sakshi,privatization,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BadL4Bvqhkk,2023-03-08,156.0,2.0,578.0,-0.9986844658851624,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0vFi0ctpoXE,2021-12-10,574.0,7.0,3861.0,0.9973892569541932,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
rbQKrh6NCRY,2022-11-19,234.0,0.0,610.0,0.996069312095642,TV9,privatization,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
nN_ji2m-ZWM,2023-04-15,231.0,3.0,1222.0,-0.9962980151176452,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6URjpNCQpj8,2023-02-11,270.0,4.0,1854.0,0.9951100945472716,Sakshi,privatization,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D-ojJDqTulQ,2023-03-30,350.0,0.0,918.0,-0.995890974998474,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kRJkdN-NqA4,2023-04-10,163.0,0.0,450.0,0.9861069917678832,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8BjpRw7myAw,2023-04-12,207.0,5.0,2753.0,-0.6324501037597656,TV9,privatization,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
isVP5rfB3oU,2023-03-08,147.0,5.0,2791.0,-0.998606026172638,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rWkPYRmpLXs,2023-03-22,135.0,4.0,4144.0,-0.9950039982795716,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uDEp84QGVj0,2021-12-13,1702.0,48.0,8281.0,-0.9967708587646484,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EKp7NYLRJy8,2023-04-07,150.0,1.0,843.0,-0.9902415871620178,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eYKprcY_7lA,2023-04-14,237.0,2.0,596.0,0.9866605997085572,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kqQKdAl6PJU,2023-04-13,43.0,32.0,19674.0,-0.9896809458732604,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2PhuaU77HLk,2023-04-14,270.0,0.0,1071.0,-0.9978538155555724,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RuJnEoQWtVw,2023-04-14,218.0,1.0,25522.0,0.9946004152297974,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xfAB4GaaraQ,2023-04-13,20.0,2.0,447.0,-0.9986528158187866,TV9,privatization,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kb5uQJgo2Rs,2023-04-12,203.0,5.0,2811.0,0.9954285621643066,TV9,privatization,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
oj4UWZ_1ehA,2021-02-16,83.0,0.0,381.0,0.9979096055030824,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5DeC1CEUYlA,2023-04-08,306.0,4.0,692.0,-0.9935046434402466,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wVGLJFFIyD8,2022-08-25,374.0,1.0,3034.0,-0.9979378581047058,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vz8g3sBTfN0,2023-04-08,67.0,5.0,8810.0,-0.9937878251075744,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y_CZ-wAesOk,2023-04-11,345.0,11.0,7159.0,0.9926100373268129,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mAt3vudyobc,2023-04-11,212.0,12.0,5710.0,-0.9985492825508118,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLe74LR5TQQ,2023-01-04,210.0,23.0,26226.0,0.9971238970756532,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k30Ml1ZYjL8,2023-04-08,246.0,3.0,756.0,-0.993925392627716,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLAdrj3WiEw,2023-04-12,99.0,0.0,353.0,-0.9964812994003296,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qom7d_yPgqI,2023-04-08,152.0,2.0,1070.0,-0.999066174030304,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KeFegwpFFXA,2023-01-19,329.0,3.0,1359.0,-0.9925593137741088,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZHtQbv4Oc0,2023-04-15,304.0,2.0,1569.0,0.9925358295440674,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iUmRDV9qWmk,2022-10-31,241.0,0.0,1076.0,0.9986103773117064,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yv7Mbjmeo5E,2023-04-12,59.0,3.0,6281.0,-0.998734414577484,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7iTmyJiLB5c,2022-12-20,85.0,2.0,3654.0,0.9888603091239928,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rQCp1iWfoFo,2021-02-25,95.0,7.0,1140.0,-0.9954355359077454,Sakshi,privatization,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sV3UpduYe1U,2023-04-14,90.0,3.0,585.0,-0.9928183555603028,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_BW8o4NKxUM,2023-04-20,209.0,0.0,837.0,-0.9898994565010072,TV9,privatization,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0RHUfVN248E,2021-02-20,106.0,10.0,1803.0,-0.9990853071212769,Sakshi,privatization,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
yThdQBGAKFs,2021-02-20,1902.0,10.0,5859.0,0.9870655536651612,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uVKDm5DcyvI,2022-09-22,115.0,1.0,2033.0,0.9728631377220154,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9MQ4eMfl0E,2023-04-01,275.0,2.0,695.0,0.96655011177063,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92lVm_9qnmI,2021-02-20,185.0,1.0,479.0,0.994944989681244,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
halcfn4xjr8,2023-01-24,191.0,71.0,17698.0,-0.9990928173065186,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pd4RdHDQres,2023-04-14,36030.0,1.0,15220.0,-0.9974773526191713,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIeD9OaheS8,2023-01-12,142.0,0.0,2126.0,0.9382551312446594,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oYsveZRQ-1w,2023-02-27,271.0,1.0,904.0,-0.998332679271698,TV9,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9nLz31eEeaU,2021-02-20,1149.0,2.0,14040.0,0.989566683769226,Sakshi,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S5Z4I7PKmOU,2023-04-13,260.0,40.0,9824.0,0.997646152973175,TV9,privatization,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
ifTmC6_dq7w,2023-01-07,204.0,10.0,1428.0,-0.9977276921272278,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KUEl0JGu854,2023-01-09,289.0,0.0,539.0,-0.9983404874801636,TV5,privatization,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
J8xsEjSgt8k,2022-11-11,318.0,0.0,1222.0,-0.9980156421661376,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCi9_u7-TB4,2022-12-16,318.0,2.0,2849.0,-0.9975130558013916,ABN,privatization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
